fecha,region,categoria,numero_ordenes,ticket_promedio,ventas_totales
2023-07-20,Sur,Tecnologia,75,230046,17253450
2024-06-16,Centro,Vestuario,178,31722,5646516
2025-01-11,Centro,Hogar,97,106309,10311973
2025-11-27,Centro,Deportes,91,77513,7053683
2025-10-14,Centro,Vestuario,156,40142,6262152
2025-07-18,Norte,Hogar,67,86258,5779286
2025-09-29,Norte,Tecnologia,85,154236,13110060
2025-09-30,Centro,Vestuario,180,46470,8364600
2024-03-15,Sur,Electrodomesticos,66,195925,12931050
2025-12-07,Sur,Vestuario,132,38543,5087676
2024-01-08,Centro,Electrodomesticos,61,142869,8715009
2024-03-27,Centro,Electrodomesticos,74,170341,12605234
2025-07-15,Norte,Vestuario,111,40208,4463088
2023-11-04,Centro,Vestuario,220,51958,11430760
2024-12-11,Sur,Hogar,100,87452,8745200
2024-01-15,Centro,Deportes,148,60186,8907528
2024-11-02,Sur,Deportes,75,46765,3507375
2025-11-14,Sur,Deportes,61,81816,4990776
2024-11-27,Sur,Deportes,68,54033,3674244
2024-08-15,Centro,Vestuario,213,34015,7245195
2024-11-04,Sur,Hogar,91,89298,8126118
2024-06-04,Sur,Electrodomesticos,50,192047,9602350
2024-12-14,Centro,Vestuario,255,58057,14804535
2024-09-02,Norte,Deportes,68,70140,4769520
2025-08-08,Centro,Deportes,119,56020,6666380
2024-11-15,Sur,Vestuario,189,34450,6511050
2023-06-22,Centro,Vestuario,214,49294,10548916
2023-07-21,Norte,Tecnologia,75,194145,14560875
2025-01-20,Norte,Tecnologia,113,148671,16799823
2025-07-21,Centro,Electrodomesticos,94,94356,8869464
2024-11-05,Norte,Hogar,59,96393,5687187
2025-02-08,Centro,Vestuario,140,40549,5676860
2024-08-29,Centro,Deportes,56,57076,3196256
2024-03-08,Centro,Electrodomesticos,91,166257,15129387
2024-05-30,Centro,Tecnologia,134,184426,24713084
2025-08-05,Sur,Tecnologia,91,212417,19329947
2023-12-03,Sur,Vestuario,156,47421,7397676
2023-11-01,Sur,Electrodomesticos,72,203242,14633424
2025-01-26,Sur,Deportes,80,90594,7247520
2023-04-10,Norte,Deportes,40,57571,2302840
2024-05-05,Norte,Deportes,53,51272,2717416
2024-12-18,Sur,Electrodomesticos,57,207863,11848191
2024-03-25,Sur,Tecnologia,101,164220,16586220
2023-07-22,Norte,Tecnologia,96,140715,13508640
2023-05-24,Centro,Deportes,79,82604,6525716
2025-06-05,Norte,Deportes,77,58303,4489331
2024-08-03,Sur,Electrodomesticos,71,134956,9581876
2024-07-14,Norte,Deportes,84,47873,4021332
2024-03-30,Norte,Vestuario,136,38355,5216280
2023-12-02,Centro,Hogar,133,106556,14171948
2025-04-05,Norte,Hogar,63,85294,5373522
2023-04-14,Sur,Hogar,88,105840,9313920
2025-01-22,Sur,Hogar,75,85768,6432600
2023-04-04,Norte,Vestuario,104,47433,4933032
2024-06-02,Norte,Vestuario,141,35948,5068668
2023-06-15,Sur,Hogar,100,87024,8702400
2025-07-01,Sur,Electrodomesticos,54,153556,8292024
2025-08-03,Centro,Vestuario,194,54573,10587162
2023-02-21,Sur,Deportes,97,61670,5981990
2023-01-29,Centro,Hogar,138,105413,14546994
2023-09-07,Centro,Vestuario,171,37341,6385311
2025-03-11,Norte,Vestuario,94,47428,4458232
2023-08-06,Centro,Electrodomesticos,107,126388,13523516
2025-11-13,Sur,Vestuario,195,50923,9929985
2023-11-27,Sur,Electrodomesticos,105,136774,14361270
2025-04-11,Sur,Tecnologia,103,199783,20577649
2024-02-28,Norte,Deportes,80,78379,6270320
2023-05-26,Sur,Electrodomesticos,29,124133,3599857
2024-08-12,Norte,Tecnologia,104,171086,17792944
2024-05-24,Centro,Deportes,73,77421,5651733
2025-03-01,Norte,Tecnologia,102,185227,18893154
2025-04-08,Sur,Vestuario,177,49159,8701143
2024-02-08,Centro,Tecnologia,174,184089,32031486
2025-03-10,Centro,Deportes,86,57371,4933906
2024-01-19,Sur,Electrodomesticos,77,188881,14543837
2023-12-13,Norte,Tecnologia,91,165734,15081794
2024-01-01,Norte,Hogar,64,108776,6961664
2023-11-17,Norte,Vestuario,125,46029,5753625
2023-09-10,Sur,Tecnologia,99,179520,17772480
2024-11-15,Sur,Vestuario,171,55915,9561465
2025-12-31,Centro,Tecnologia,168,196315,32980920
2024-09-21,Centro,Vestuario,178,43079,7668062
2024-12-12,Sur,Tecnologia,105,181480,19055400
2025-10-12,Centro,Hogar,107,93679,10023653
2023-01-17,Sur,Vestuario,141,39853,5619273
2025-11-29,Centro,Hogar,78,98703,7698834
2023-09-06,Norte,Electrodomesticos,66,186689,12321474
2024-07-09,Sur,Tecnologia,106,185448,19657488
2025-09-07,Sur,Hogar,104,111372,11582688
2024-02-05,Centro,Electrodomesticos,57,137611,7843827
2025-12-01,Norte,Electrodomesticos,62,209709,13001958
2024-10-16,Sur,Deportes,75,62613,4695975
2024-02-19,Centro,Hogar,110,84545,9299950
2024-06-29,Norte,Tecnologia,110,153738,16911180
2024-05-07,Norte,Hogar,64,82917,5306688
2024-08-21,Norte,Electrodomesticos,38,142318,5408084
2024-01-04,Norte,Vestuario,102,38760,3953520
2025-12-02,Sur,Hogar,133,90053,11977049
2023-04-06,Norte,Vestuario,111,51855,5755905
2024-03-03,Norte,Electrodomesticos,67,213263,14288621
2024-04-19,Centro,Deportes,98,56211,5508678
2024-03-31,Centro,Deportes,112,61878,6930336
2025-09-17,Centro,Electrodomesticos,85,179261,15237185
2025-07-12,Centro,Deportes,92,68929,6341468
2024-08-28,Centro,Hogar,93,84989,7903977
2023-03-24,Norte,Electrodomesticos,56,118778,6651568
2024-10-22,Sur,Tecnologia,87,164583,14318721
2025-08-04,Centro,Hogar,119,79264,9432416
2025-08-17,Centro,Electrodomesticos,27,209923,5667921
2024-04-12,Norte,Deportes,49,54173,2654477
2024-07-09,Sur,Electrodomesticos,59,174214,10278626
2023-08-19,Norte,Electrodomesticos,86,149276,12837736
2023-12-07,Sur,Hogar,110,101905,11209550
2024-05-17,Norte,Tecnologia,97,174821,16957637
2025-12-21,Norte,Deportes,40,61518,2460720
2024-08-19,Norte,Electrodomesticos,29,148287,4300323
2023-05-25,Norte,Electrodomesticos,6,168738,1012428
2024-09-30,Sur,Electrodomesticos,81,182744,14802264
2023-07-30,Sur,Vestuario,157,34993,5493901
2024-11-10,Sur,Vestuario,186,48958,9106188
2025-03-04,Norte,Vestuario,100,47193,4719300
2025-10-02,Centro,Hogar,139,100223,13930997
2023-07-24,Sur,Vestuario,148,41640,6162720
2023-04-20,Sur,Tecnologia,115,155048,17830520
2024-01-02,Sur,Deportes,98,62606,6135388
2025-06-10,Norte,Hogar,70,73780,5164600
2024-06-06,Sur,Tecnologia,75,163806,12285450
2024-09-14,Sur,Electrodomesticos,57,151332,8625924
2025-09-09,Sur,Deportes,50,83541,4177050
2023-11-02,Centro,Tecnologia,182,187190,34068580
2024-12-04,Sur,Vestuario,192,48162,9247104
2024-06-09,Norte,Electrodomesticos,70,190768,13353760
2025-01-03,Centro,Deportes,80,61013,4881040
2023-09-15,Sur,Electrodomesticos,43,153698,6609014
2023-10-25,Sur,Electrodomesticos,65,131230,8529950
2025-07-05,Centro,Hogar,110,117020,12872200
2025-02-05,Centro,Deportes,77,78415,6037955
2025-09-14,Norte,Vestuario,100,51630,5163000
2024-03-08,Sur,Deportes,67,75863,5082821
2024-04-01,Centro,Hogar,110,92443,10168730
2023-08-04,Sur,Deportes,83,55159,4578197
2024-12-23,Sur,Deportes,80,66259,5300720
2025-12-08,Sur,Electrodomesticos,17,166840,2836280
2023-04-14,Sur,Vestuario,141,39004,5499564
2024-05-06,Centro,Vestuario,187,56791,10619917
2025-09-28,Sur,Tecnologia,99,148254,14677146
2024-03-19,Norte,Hogar,40,91154,3646160
2024-02-12,Norte,Deportes,111,68164,7566204
2023-02-06,Sur,Deportes,63,65193,4107159
2024-02-12,Sur,Hogar,64,100702,6444928
2025-04-25,Centro,Hogar,116,96531,11197596
2024-07-19,Sur,Deportes,38,54146,2057548
2025-08-10,Centro,Electrodomesticos,59,180102,10626018
2025-05-19,Sur,Hogar,110,103518,11386980
2025-06-08,Norte,Tecnologia,57,162530,9264210
2023-01-14,Centro,Vestuario,174,44663,7771362
2023-09-05,Norte,Hogar,71,87070,6181970
2025-02-04,Norte,Tecnologia,93,157937,14688141
2025-03-18,Centro,Electrodomesticos,67,213636,14313612
2024-10-02,Sur,Hogar,55,73486,4041730
2023-10-23,Sur,Hogar,114,99282,11318148
2024-07-19,Sur,Tecnologia,80,182040,14563200
2024-08-24,Norte,Tecnologia,107,199703,21368221
2025-10-25,Centro,Tecnologia,150,216732,32509800
2024-11-08,Sur,Electrodomesticos,73,173157,12640461
2025-02-28,Norte,Vestuario,157,46206,7254342
2025-06-04,Norte,Electrodomesticos,29,208572,6048588
2023-03-03,Sur,Hogar,66,110445,7289370
2023-10-16,Sur,Deportes,96,58728,5637888
2024-02-03,Centro,Electrodomesticos,63,167988,10583244
2023-12-25,Norte,Vestuario,139,56387,7837793
2025-09-02,Centro,Tecnologia,155,182356,28265180
2025-08-19,Sur,Hogar,118,73036,8618248
2025-02-27,Sur,Tecnologia,151,163314,24660414
2024-02-04,Norte,Hogar,50,94036,4701800
2025-05-16,Centro,Vestuario,169,53680,9071920
2024-08-15,Sur,Tecnologia,116,161196,18698736
2025-08-14,Centro,Tecnologia,135,182362,24618870
2025-11-20,Centro,Tecnologia,204,184425,37622700
2023-08-06,Norte,Tecnologia,100,174838,17483800
2024-07-25,Sur,Deportes,75,47768,3582600
2025-11-22,Norte,Electrodomesticos,55,128223,7052265
2025-07-06,Sur,Tecnologia,94,170727,16048338
2024-09-08,Sur,Vestuario,144,42171,6072624
2024-11-07,Sur,Tecnologia,157,203954,32020778
2023-10-07,Centro,Hogar,111,93811,10413021
2025-09-24,Norte,Vestuario,116,34564,4009424
2023-10-27,Centro,Electrodomesticos,74,186894,13830156
2023-11-23,Norte,Vestuario,166,50084,8313944
2023-04-16,Norte,Vestuario,111,51534,5720274
2023-12-22,Sur,Electrodomesticos,42,114853,4823826
2024-06-15,Sur,Hogar,40,103329,4133160
2023-05-30,Centro,Tecnologia,115,195148,22442020
2024-05-30,Norte,Vestuario,152,44448,6756096
2025-11-17,Sur,Vestuario,161,62464,10056704
2025-07-07,Sur,Tecnologia,137,171017,23429329
2024-06-04,Sur,Vestuario,116,39446,4575736
2023-05-11,Sur,Vestuario,109,46904,5112536
2025-12-14,Sur,Hogar,67,79021,5294407
2024-01-09,Centro,Vestuario,171,46120,7886520
2024-09-13,Centro,Hogar,139,84303,11718117
2023-06-12,Norte,Hogar,91,90871,8269261
2025-12-27,Sur,Deportes,35,53542,1873970
2025-01-17,Norte,Hogar,98,105376,10326848
2025-09-05,Centro,Vestuario,138,33885,4676130
2023-01-12,Norte,Electrodomesticos,25,154029,3850725
2024-11-08,Norte,Vestuario,161,42484,6839924
2023-03-16,Centro,Electrodomesticos,54,129153,6974262
2024-03-26,Centro,Deportes,128,53472,6844416
2024-12-07,Sur,Electrodomesticos,37,148813,5506081
2023-08-21,Norte,Tecnologia,77,139839,10767603
2025-04-30,Centro,Electrodomesticos,107,192828,20632596
2023-04-30,Norte,Vestuario,131,50389,6600959
2023-06-07,Norte,Electrodomesticos,56,172636,9667616
2024-05-15,Norte,Electrodomesticos,42,159753,6709626
2024-11-11,Norte,Deportes,85,74605,6341425
2025-01-09,Norte,Electrodomesticos,34,140923,4791382
2025-04-01,Norte,Electrodomesticos,74,198080,14657920
2023-08-20,Sur,Vestuario,158,52040,8222320
2023-06-07,Centro,Vestuario,166,37927,6295882
2025-06-14,Centro,Vestuario,186,30004,5580744
2023-03-11,Sur,Tecnologia,103,204056,21017768
2023-11-09,Sur,Tecnologia,138,172450,23798100
2025-10-16,Norte,Vestuario,111,52345,5810295
2024-07-08,Sur,Vestuario,150,29039,4355850
2024-04-07,Centro,Tecnologia,166,196888,32683408
2024-09-12,Norte,Tecnologia,92,143826,13231992
2025-12-28,Centro,Electrodomesticos,7,154224,1079568
2025-03-16,Sur,Hogar,89,103194,9184266
2023-09-26,Norte,Hogar,89,88521,7878369
2024-06-27,Sur,Hogar,91,78865,7176715
2023-05-14,Sur,Vestuario,149,46920,6991080
2025-10-06,Sur,Tecnologia,135,198423,26787105
2025-08-29,Sur,Vestuario,139,32963,4581857
2023-02-25,Norte,Deportes,64,67901,4345664
2025-06-15,Centro,Electrodomesticos,58,152720,8857760
2024-06-07,Centro,Tecnologia,147,210329,30918363
2025-01-01,Norte,Vestuario,127,41890,5320030
2023-03-05,Sur,Vestuario,123,34910,4293930
2023-03-08,Centro,Deportes,88,55348,4870624
2023-11-26,Sur,Hogar,93,95005,8835465
2025-02-28,Norte,Vestuario,121,36281,4390001
2023-07-30,Centro,Vestuario,173,40847,7066531
2024-05-24,Norte,Hogar,53,78272,4148416
2023-04-13,Norte,Deportes,62,58836,3647832
2023-06-11,Norte,Deportes,68,43141,2933588
2023-07-25,Centro,Hogar,101,88891,8977991
2023-09-04,Centro,Electrodomesticos,104,170558,17738032
2023-05-02,Sur,Vestuario,166,46477,7715182
2024-05-07,Sur,Deportes,93,54626,5080218
2023-04-25,Norte,Vestuario,133,46372,6167476
2025-06-04,Norte,Deportes,38,68774,2613412
2024-03-07,Centro,Electrodomesticos,87,210457,18309759
2023-09-24,Norte,Deportes,81,66994,5426514
2024-09-22,Sur,Deportes,60,65328,3919680
2024-05-10,Norte,Vestuario,135,51469,6948315
2024-06-11,Centro,Vestuario,202,43995,8886990
2023-11-10,Norte,Tecnologia,105,188369,19778745
2024-04-16,Centro,Deportes,124,53318,6611432
2024-07-07,Centro,Hogar,121,77297,9352937
2023-12-18,Sur,Electrodomesticos,69,177704,12261576
2023-11-08,Centro,Tecnologia,188,168235,31628180
2025-12-06,Norte,Vestuario,178,49193,8756354
2025-01-17,Centro,Deportes,51,74395,3794145
2024-02-05,Norte,Vestuario,108,52318,5650344
2023-09-01,Sur,Vestuario,156,49134,7664904
2024-12-25,Norte,Vestuario,136,30352,4127872
2023-05-07,Sur,Deportes,71,71012,5041852
2023-07-07,Sur,Hogar,75,70591,5294325
2025-02-01,Norte,Electrodomesticos,45,132738,5973210
2024-12-16,Centro,Electrodomesticos,71,139809,9926439
2023-05-13,Centro,Electrodomesticos,50,194313,9715650
2023-05-19,Sur,Vestuario,146,43638,6371148
2023-10-08,Sur,Vestuario,127,40610,5157470
2024-05-31,Sur,Electrodomesticos,41,181214,7429774
2024-12-03,Centro,Tecnologia,174,185463,32270562
2025-04-08,Centro,Vestuario,172,42910,7380520
2024-03-15,Norte,Electrodomesticos,38,200567,7621546
2025-03-08,Norte,Hogar,88,98460,8664480
2025-03-27,Sur,Electrodomesticos,86,136493,11738398
2025-08-24,Sur,Deportes,64,68804,4403456
2025-09-03,Centro,Deportes,107,65864,7047448
2025-01-06,Centro,Electrodomesticos,60,159391,9563460
2024-08-03,Norte,Deportes,101,52887,5341587
2024-06-16,Sur,Vestuario,150,47130,7069500
2023-10-24,Norte,Tecnologia,106,187133,19836098
2023-11-24,Sur,Hogar,78,101864,7945392
2025-12-05,Norte,Deportes,89,55743,4961127
2024-03-13,Sur,Hogar,70,92210,6454700
2023-06-13,Norte,Vestuario,127,38896,4939792
2024-10-07,Sur,Deportes,77,60867,4686759
2023-09-02,Sur,Tecnologia,78,155217,12106926
2025-11-27,Sur,Deportes,112,78963,8843856
2023-10-11,Sur,Electrodomesticos,69,140322,9682218
2023-06-23,Norte,Tecnologia,104,171300,17815200
2023-05-15,Centro,Electrodomesticos,39,187336,7306104
2025-12-30,Centro,Hogar,94,95645,8990630
2024-02-24,Centro,Tecnologia,144,162471,23395824
2024-12-30,Sur,Tecnologia,163,174531,28448553
2024-06-30,Centro,Electrodomesticos,43,181164,7790052
2025-10-29,Norte,Electrodomesticos,45,159736,7188120
2024-03-16,Sur,Deportes,59,38161,2251499
2023-05-02,Centro,Vestuario,174,41550,7229700
2023-11-13,Centro,Hogar,153,87265,13351545
2025-04-17,Sur,Tecnologia,128,219670,28117760
2024-05-26,Sur,Electrodomesticos,23,169160,3890680
2024-09-26,Sur,Deportes,51,50067,2553417
2023-07-11,Sur,Tecnologia,98,161950,15871100
2024-02-22,Norte,Vestuario,132,48274,6372168
2024-10-04,Norte,Vestuario,110,36268,3989480
2025-06-01,Centro,Electrodomesticos,43,156919,6747517
2023-11-11,Sur,Hogar,126,105663,13313538
2025-07-20,Norte,Hogar,62,84310,5227220
2025-10-20,Centro,Deportes,72,62502,4500144
2024-07-22,Sur,Electrodomesticos,60,161272,9676320
2023-07-05,Norte,Deportes,64,67403,4313792
2023-02-11,Norte,Vestuario,129,41376,5337504
2023-01-22,Centro,Vestuario,192,56944,10933248
2025-03-07,Sur,Hogar,102,80764,8237928
2023-12-13,Norte,Hogar,100,102544,10254400
2024-04-06,Norte,Hogar,70,84473,5913110
2023-05-08,Sur,Vestuario,126,39133,4930758
2023-02-04,Centro,Electrodomesticos,77,132480,10200960
2024-01-23,Centro,Hogar,113,69312,7832256
2023-08-26,Sur,Deportes,76,54650,4153400
2023-11-21,Norte,Electrodomesticos,76,169267,12864292
2024-02-17,Centro,Deportes,68,49164,3343152
2025-09-06,Norte,Vestuario,122,51125,6237250
2023-02-08,Sur,Deportes,66,64603,4263798
2025-02-03,Sur,Electrodomesticos,51,172255,8785005
2025-04-19,Centro,Vestuario,164,44356,7274384
2025-10-06,Sur,Electrodomesticos,58,188191,10915078
2023-09-16,Norte,Vestuario,125,55019,6877375
2024-07-22,Norte,Tecnologia,107,155434,16631438
2024-07-19,Sur,Electrodomesticos,48,134227,6442896
2025-03-07,Sur,Hogar,106,96723,10252638
2025-04-29,Sur,Vestuario,162,45129,7310898
2023-11-03,Centro,Tecnologia,231,223441,51614871
2023-09-07,Sur,Vestuario,133,43326,5762358
2025-03-08,Centro,Hogar,90,82967,7467030
2023-06-10,Sur,Hogar,85,97584,8294640
2024-10-04,Centro,Electrodomesticos,90,154936,13944240
2023-08-04,Sur,Electrodomesticos,61,161239,9835579
2025-04-12,Centro,Electrodomesticos,68,131069,8912692
2025-02-22,Sur,Deportes,30,55613,1668390
2025-03-07,Sur,Hogar,101,112095,11321595
2023-12-08,Norte,Tecnologia,91,152637,13889967
2025-04-17,Centro,Vestuario,138,42972,5930136
2024-10-07,Sur,Electrodomesticos,89,146838,13068582
2023-06-26,Sur,Deportes,81,66001,5346081
2024-09-30,Norte,Electrodomesticos,60,147682,8860920
2025-08-31,Norte,Vestuario,127,44857,5696839
2023-09-07,Centro,Deportes,46,79275,3646650
2023-01-10,Sur,Vestuario,146,39025,5697650
2024-12-29,Sur,Deportes,54,56638,3058452
2025-08-01,Sur,Tecnologia,127,156706,19901662
2023-03-18,Sur,Electrodomesticos,46,146769,6751374
2023-07-27,Sur,Vestuario,150,50574,7586100
2025-09-13,Sur,Hogar,72,68045,4899240
2024-05-07,Sur,Electrodomesticos,50,113302,5665100
2024-03-09,Norte,Tecnologia,116,188026,21811016
2023-09-14,Sur,Deportes,83,61508,5105164
2023-08-12,Centro,Electrodomesticos,73,128543,9383639
2025-11-01,Centro,Deportes,81,63930,5178330
2024-01-23,Centro,Deportes,120,68295,8195400
2023-03-25,Sur,Tecnologia,105,188015,19741575
2023-11-29,Sur,Deportes,106,77220,8185320
2025-06-06,Norte,Tecnologia,83,207574,17228642
2024-05-23,Sur,Electrodomesticos,64,160260,10256640
2024-03-17,Centro,Vestuario,206,46006,9477236
2023-12-05,Sur,Electrodomesticos,62,157291,9752042
2023-12-12,Norte,Vestuario,171,46940,8026740
2025-10-19,Norte,Deportes,81,68506,5548986
2023-08-15,Sur,Deportes,70,66583,4660810
2023-01-26,Centro,Tecnologia,190,176270,33491300
2025-02-23,Norte,Tecnologia,105,188978,19842690
2025-08-08,Centro,Electrodomesticos,87,149934,13044258
2024-12-15,Sur,Vestuario,120,40224,4826880
2023-09-06,Sur,Tecnologia,86,213691,18377426
2023-06-07,Centro,Hogar,73,108447,7916631
2023-11-02,Sur,Hogar,88,75517,6645496
2025-12-26,Norte,Tecnologia,101,188844,19073244
2025-08-01,Sur,Deportes,86,62769,5398134
2023-11-18,Norte,Vestuario,140,43903,6146420
2023-10-25,Centro,Deportes,84,64480,5416320
2025-04-22,Sur,Electrodomesticos,81,159869,12949389
2025-03-11,Sur,Tecnologia,142,183667,26080714
2023-01-17,Centro,Vestuario,212,36504,7738848
2023-05-19,Sur,Vestuario,125,54247,6780875
2023-10-28,Sur,Hogar,73,111246,8120958
2025-01-15,Centro,Tecnologia,111,192376,21353736
2024-09-28,Sur,Tecnologia,97,165198,16024206
2023-05-26,Sur,Vestuario,157,36789,5775873
2025-09-01,Centro,Deportes,31,61762,1914622
2024-03-27,Sur,Tecnologia,133,180194,23965802
2023-06-02,Centro,Vestuario,172,44514,7656408
2024-10-31,Sur,Hogar,66,77197,5095002
2025-05-19,Sur,Hogar,32,110289,3529248
2024-09-23,Centro,Electrodomesticos,37,173870,6433190
2023-09-30,Sur,Electrodomesticos,84,189811,15944124
2023-09-11,Sur,Deportes,36,75408,2714688
2023-11-29,Sur,Tecnologia,130,142377,18509010
2025-06-30,Sur,Tecnologia,124,189178,23458072
2023-07-27,Centro,Electrodomesticos,81,111542,9034902
2024-10-04,Centro,Hogar,102,119366,12175332
2024-01-23,Centro,Electrodomesticos,51,153679,7837629
2023-08-05,Sur,Vestuario,121,41661,5040981
2025-06-23,Centro,Vestuario,187,44300,8284100
2023-09-29,Norte,Hogar,97,90805,8808085
2025-07-26,Sur,Electrodomesticos,59,170231,10043629
2024-02-24,Centro,Deportes,125,64518,8064750
2024-07-26,Norte,Hogar,68,82704,5623872
2024-12-15,Centro,Vestuario,273,35256,9624888
2024-09-15,Centro,Vestuario,191,44744,8546104
2023-11-02,Centro,Electrodomesticos,64,156124,9991936
2024-04-01,Norte,Electrodomesticos,34,192343,6539662
2023-11-09,Sur,Vestuario,189,34191,6462099
2023-01-08,Sur,Electrodomesticos,40,162376,6495040
2025-09-20,Norte,Vestuario,131,49072,6428432
2024-07-19,Sur,Vestuario,159,50784,8074656
2024-06-24,Norte,Tecnologia,72,150319,10822968
2025-11-18,Sur,Tecnologia,141,165884,23389644
2025-06-22,Norte,Hogar,64,103645,6633280
2024-01-17,Centro,Hogar,93,78558,7305894
2024-04-20,Centro,Hogar,91,61255,5574205
2024-05-18,Sur,Deportes,78,84992,6629376
2024-01-09,Sur,Electrodomesticos,48,127772,6133056
2023-09-05,Sur,Electrodomesticos,32,130327,4170464
2024-06-08,Sur,Deportes,58,57779,3351182
2023-11-02,Sur,Hogar,86,84629,7278094
2023-12-03,Sur,Vestuario,164,38670,6341880
2024-10-25,Centro,Deportes,94,48114,4522716
2025-09-09,Centro,Deportes,76,73781,5607356
2025-01-06,Sur,Electrodomesticos,46,183086,8421956
2025-08-08,Centro,Vestuario,169,40936,6918184
2023-05-30,Norte,Deportes,63,56479,3558177
2025-08-14,Sur,Electrodomesticos,30,178515,5355450
2024-12-26,Sur,Vestuario,162,50281,8145522
2024-04-07,Sur,Electrodomesticos,63,160905,10137015
2025-08-20,Norte,Deportes,38,70613,2683294
2025-10-14,Norte,Deportes,89,62378,5551642
2024-12-12,Sur,Electrodomesticos,89,168464,14993296
2025-05-10,Sur,Hogar,67,96311,6452837
2025-05-06,Centro,Tecnologia,173,151174,26153102
2024-01-25,Sur,Vestuario,137,49062,6721494
2024-12-13,Norte,Hogar,87,95716,8327292
2023-01-23,Sur,Tecnologia,116,151011,17517276
2025-09-28,Sur,Vestuario,162,48393,7839666
2024-01-27,Sur,Vestuario,131,30270,3965370
2023-03-16,Norte,Vestuario,96,43013,4129248
2025-03-13,Norte,Vestuario,126,44055,5550930
2025-01-22,Sur,Tecnologia,156,215170,33566520
2023-01-16,Sur,Electrodomesticos,48,122750,5892000
2024-06-30,Sur,Electrodomesticos,72,150616,10844352
2024-06-15,Centro,Tecnologia,175,194225,33989375
2023-09-02,Norte,Deportes,56,45955,2573480
2024-09-01,Centro,Hogar,107,88777,9499139
