fecha,region,ciudad,latitud,longitud,eventos,poblacion
2024-02-29,Centro,Santiago,-33.4609340343447,-70.67975140045695,1114,5614000
2023-03-13,Sur,Concepcion,-36.82336982757006,-73.06442700871558,46,223574
2024-11-17,Centro,Valparaiso,-33.04584392303018,-71.61557619119613,54,296655
2024-06-11,Norte,Arica,-18.464907897650715,-70.31116238229767,65,247552
2024-10-26,Sur,Temuco,-38.73189741599756,-72.5823432419605,55,282415
2024-08-22,Centro,Santiago,-33.45275828468134,-70.66684433478326,1141,5614000
2024-08-06,Centro,Rancagua,-34.16200895429976,-70.74797594059184,61,232211
2023-08-27,Centro,Valparaiso,-33.04463844199127,-71.61431703663271,61,296655
2023-08-21,Sur,PuertoMontt,-41.459829805346686,-72.93205487994679,47,245902
2024-02-13,Sur,Temuco,-38.740572261352206,-72.59618557482429,55,282415
2023-01-19,Sur,Concepcion,-36.83626543586004,-73.06138388914654,48,223574
2024-10-03,Centro,Rancagua,-34.17610259711642,-70.7370755586573,50,232211
2023-07-28,Norte,Antofagasta,-23.64727178054875,-70.40522916540526,74,425725
2023-05-13,Centro,Santiago,-33.43985990479632,-70.66041041157744,1118,5614000
2023-10-05,Centro,Santiago,-33.447904497114465,-70.6508411408027,1144,5614000
2024-01-31,Norte,Antofagasta,-23.65880678116732,-70.39681310113063,86,425725
2024-07-31,Centro,Santiago,-33.44808590886805,-70.66321025332557,1121,5614000
2024-08-23,Centro,Valparaiso,-33.036875063526765,-71.61521160028673,64,296655
2024-01-28,Norte,Arica,-18.482184913853043,-70.29455734686148,57,247552
2023-01-01,Norte,Iquique,-20.23030657196949,-70.13914495412565,48,191468
2024-11-11,Norte,Antofagasta,-23.646816630795378,-70.38816224432361,75,425725
2024-03-12,Sur,Temuco,-38.71879712353167,-72.59213486495717,58,282415
2024-01-15,Centro,Valparaiso,-33.06834561964022,-71.61249165599837,57,296655
2024-01-07,Sur,Concepcion,-36.82935298878361,-73.04741069669633,45,223574
2024-12-16,Centro,Santiago,-33.447673589726385,-70.67237082050471,1175,5614000
2023-08-14,Centro,Valparaiso,-33.05432016306346,-71.61728137033732,70,296655
2024-07-31,Norte,Antofagasta,-23.652402865115285,-70.40667502162408,84,425725
2024-09-05,Norte,Iquique,-20.228153839562168,-70.13771042428621,41,191468
2023-07-01,Sur,Temuco,-38.746323903667175,-72.5759179371908,49,282415
2024-10-07,Sur,Concepcion,-36.8243707751532,-73.04105405535462,44,223574
2023-07-17,Norte,Arica,-18.47044841009022,-70.32346827682969,44,247552
2023-01-20,Centro,Santiago,-33.44738897058088,-70.67300939848576,1182,5614000
2023-01-04,Sur,Temuco,-38.760417690957446,-72.58528802219001,58,282415
2023-12-08,Centro,Valparaiso,-33.05482111233613,-71.60552136193444,62,296655
2024-11-24,Norte,Arica,-18.47371369700745,-70.30831627096896,55,247552
2024-09-06,Norte,Arica,-18.479510709740083,-70.31309164775985,37,247552
2024-11-15,Centro,Rancagua,-34.15973661810693,-70.74083515729285,68,232211
2024-05-14,Norte,Antofagasta,-23.66339327361509,-70.39233252628944,95,425725
2023-03-26,Sur,PuertoMontt,-41.46645713708148,-72.93474947631049,50,245902
2023-12-08,Sur,Temuco,-38.73030918122792,-72.60367899605559,54,282415
2024-12-18,Norte,Antofagasta,-23.65259972288321,-70.39653202345006,92,425725
2023-03-23,Centro,Valparaiso,-33.07016004710475,-71.61630731161317,61,296655
2024-12-06,Centro,Rancagua,-34.147263852746136,-70.75203983208577,48,232211
2024-09-05,Norte,Arica,-18.464493530765186,-70.3175119908836,59,247552
2023-03-13,Norte,Antofagasta,-23.656554907569276,-70.38135983333048,100,425725
2023-05-13,Norte,Arica,-18.478705191346812,-70.32621096378216,54,247552
2024-02-05,Centro,Santiago,-33.44454540627605,-70.6845355556954,1125,5614000
2023-04-17,Centro,Valparaiso,-33.04136362203347,-71.6248761358945,64,296655
2023-03-04,Sur,Concepcion,-36.828833208749124,-73.05933360549733,33,223574
2024-04-22,Centro,Santiago,-33.443053150150185,-70.67140265549396,1054,5614000
2023-05-10,Centro,Rancagua,-34.173352127889835,-70.73488646566433,50,232211
2023-03-17,Sur,PuertoMontt,-41.458227130411956,-72.94470392353865,54,245902
2024-07-07,Centro,Valparaiso,-33.03166365189403,-71.6252836734212,67,296655
2023-07-21,Centro,Valparaiso,-33.05008639433896,-71.63411977082278,67,296655
2023-05-08,Norte,Antofagasta,-23.653981376021658,-70.41045728970781,81,425725
2024-07-08,Norte,Iquique,-20.234098048955115,-70.1472365130716,33,191468
2023-09-15,Norte,Arica,-18.488484617266202,-70.30110739432754,49,247552
2023-10-31,Sur,Concepcion,-36.827754884861925,-73.02776161571906,35,223574
2023-03-01,Centro,Santiago,-33.44549995284209,-70.66133833714765,1105,5614000
2023-03-06,Norte,Iquique,-20.21589375799711,-70.1232649848229,40,191468
2023-09-29,Centro,Rancagua,-34.17175791863247,-70.75258706938628,44,232211
2024-11-14,Norte,Iquique,-20.224045102481337,-70.116230709811,35,191468
2024-08-14,Norte,Antofagasta,-23.647127436195277,-70.39854372865051,74,425725
2023-10-21,Sur,Concepcion,-36.826865747377475,-73.05189690861123,37,223574
2023-11-30,Centro,Rancagua,-34.14125492861668,-70.74131480836232,53,232211
2024-08-16,Centro,Santiago,-33.44490720432914,-70.6706047249512,1076,5614000
2023-10-20,Norte,Arica,-18.480858549661146,-70.30248290774487,48,247552
2024-02-06,Centro,Valparaiso,-33.03118256617029,-71.62596360099002,58,296655
2023-04-11,Sur,Concepcion,-36.820052358845565,-73.05395639102127,47,223574
2023-07-26,Norte,Iquique,-20.23781838604606,-70.1300814942634,47,191468
2024-01-27,Sur,PuertoMontt,-41.45558984819762,-72.95049173794497,43,245902
2024-03-07,Sur,PuertoMontt,-41.493549250459075,-72.92288314390285,46,245902
2024-02-15,Sur,PuertoMontt,-41.46825863903304,-72.9397533392166,49,245902
2023-10-20,Norte,Antofagasta,-23.6569609239504,-70.4056144101334,89,425725
2023-07-31,Sur,Concepcion,-36.820358668931874,-73.03495527265028,43,223574
2024-03-02,Centro,Rancagua,-34.178355185866465,-70.73653753030374,50,232211
2023-05-15,Sur,PuertoMontt,-41.47019577186091,-72.94124172398617,37,245902
2023-04-08,Centro,Valparaiso,-33.04608212932405,-71.619567355132,51,296655
2023-06-13,Norte,Iquique,-20.22896515992164,-70.13191398905397,36,191468
2023-04-19,Centro,Santiago,-33.44900882354757,-70.68434381562972,1130,5614000
2024-07-08,Sur,PuertoMontt,-41.48204065380549,-72.93926615672294,53,245902
2024-12-05,Centro,Rancagua,-34.17559446154225,-70.7432424078264,49,232211
2023-06-11,Norte,Antofagasta,-23.65261610344818,-70.3955038559107,63,425725
2023-12-09,Centro,Rancagua,-34.17323806457606,-70.74242615094451,58,232211
2024-03-03,Norte,Antofagasta,-23.65423896159239,-70.40195845960716,80,425725
2024-11-09,Norte,Antofagasta,-23.659182463499707,-70.40089742221636,72,425725
2023-12-25,Centro,Valparaiso,-33.061031900015905,-71.61911435814562,68,296655
2024-11-23,Centro,Valparaiso,-33.05093391541865,-71.62377424708018,58,296655
2024-09-15,Centro,Valparaiso,-33.0386921877311,-71.58762318370357,57,296655
2023-10-27,Centro,Rancagua,-34.16723417189386,-70.73115978871284,42,232211
2023-07-24,Norte,Iquique,-20.219724069389304,-70.11929454133453,48,191468
2023-11-30,Centro,Valparaiso,-33.04586016149264,-71.60641459259342,62,296655
2023-01-05,Norte,Antofagasta,-23.646001903983723,-70.40377344130408,59,425725
2023-07-28,Centro,Valparaiso,-33.03671562158509,-71.59962748729654,62,296655
2024-08-25,Sur,Temuco,-38.732541140910946,-72.58624788329311,59,282415
2024-10-10,Sur,Temuco,-38.7288499581139,-72.59638212686212,58,282415
2024-11-25,Sur,Concepcion,-36.82832901350328,-73.04575249901393,25,223574
2023-09-10,Sur,Temuco,-38.745140957052286,-72.59392423151881,69,282415
2024-07-31,Norte,Antofagasta,-23.663961054272548,-70.39032647367833,79,425725
2024-04-07,Norte,Antofagasta,-23.661347654119606,-70.38770861670388,90,425725
2024-07-24,Norte,Iquique,-20.233467246867306,-70.13196821578828,40,191468
2024-08-11,Norte,Arica,-18.46148976426425,-70.30649994991475,57,247552
2024-05-24,Norte,Arica,-18.480432538815545,-70.30716054035666,37,247552
2024-04-15,Centro,Rancagua,-34.182656539424904,-70.7445089038242,39,232211
2023-07-26,Centro,Santiago,-33.44577409777419,-70.67052212019357,1171,5614000
2024-07-09,Norte,Antofagasta,-23.671032942566935,-70.39978077792262,74,425725
2024-01-20,Sur,PuertoMontt,-41.47033848621113,-72.94676718252366,39,245902
2024-01-11,Norte,Iquique,-20.22958651455129,-70.13325697558433,47,191468
2024-06-20,Sur,Concepcion,-36.83162346125459,-73.03410284344463,28,223574
2024-06-13,Sur,PuertoMontt,-41.47370746841484,-72.95147188865909,44,245902
2024-08-21,Sur,PuertoMontt,-41.47126266427756,-72.9522397880907,43,245902
2024-02-06,Sur,Concepcion,-36.82420829782836,-73.06481566664476,42,223574
2023-05-07,Centro,Valparaiso,-33.05338214178429,-71.60304408100554,59,296655
2024-11-28,Centro,Valparaiso,-33.05492769163051,-71.62015970994962,63,296655
2023-01-20,Centro,Santiago,-33.44937873912731,-70.67742299678778,1069,5614000
2023-08-30,Centro,Rancagua,-34.17852826491769,-70.74267637311092,40,232211
2023-07-24,Norte,Iquique,-20.2203969998829,-70.13098080895867,38,191468
2024-06-02,Norte,Iquique,-20.22773986516865,-70.12292279156905,50,191468
2023-01-09,Centro,Santiago,-33.44686797244415,-70.64321996737264,1131,5614000
2024-10-02,Centro,Valparaiso,-33.05552189997829,-71.60229464537748,50,296655
2023-11-08,Sur,Concepcion,-36.8201336597916,-73.04356002943996,37,223574
2023-03-07,Centro,Santiago,-33.442146466189726,-70.66423267880738,1087,5614000
2023-05-21,Norte,Arica,-18.495685983214894,-70.3142511911807,53,247552
2023-03-04,Norte,Iquique,-20.22656041849898,-70.12349805828167,32,191468
2024-11-18,Sur,PuertoMontt,-41.46632202902146,-72.93879436849315,38,245902
2024-01-06,Norte,Antofagasta,-23.622286542176557,-70.40262999123027,104,425725
2023-01-13,Sur,PuertoMontt,-41.46940315774703,-72.93437391914252,39,245902
2023-12-22,Centro,Santiago,-33.45596629862917,-70.68533261562439,1087,5614000
2023-08-26,Centro,Santiago,-33.421099846114494,-70.67192406841264,1084,5614000
2023-01-12,Sur,Concepcion,-36.848910655468934,-73.0437745049642,31,223574
2024-06-04,Sur,PuertoMontt,-41.47725455783016,-72.94241565199663,53,245902
2023-07-21,Centro,Santiago,-33.45132955234099,-70.6716718678683,1137,5614000
2024-08-16,Centro,Valparaiso,-33.05280079079874,-71.61130653133074,54,296655
2024-02-25,Sur,Concepcion,-36.82822640322218,-73.04149683804143,52,223574
2023-03-02,Sur,Concepcion,-36.84450551765186,-73.03635711728064,51,223574
2023-11-24,Centro,Rancagua,-34.16597159892733,-70.73820227295289,51,232211
2024-03-21,Norte,Iquique,-20.247812946995793,-70.13191604127762,42,191468
2024-09-06,Norte,Antofagasta,-23.648452290287572,-70.3881929383182,72,425725
2024-03-07,Sur,Concepcion,-36.832995062357504,-73.05247487931537,44,223574
2023-05-02,Sur,PuertoMontt,-41.479809393162576,-72.95373681406419,43,245902
2023-06-04,Norte,Iquique,-20.252050399292454,-70.12531829584785,36,191468
2024-05-04,Sur,PuertoMontt,-41.47762365648282,-72.92937919547022,42,245902
2024-08-04,Sur,Concepcion,-36.834637907882005,-73.04790551043276,39,223574
2023-05-15,Norte,Arica,-18.478280975089262,-70.3096294561262,56,247552
2023-01-06,Centro,Santiago,-33.47095586919891,-70.67406597114955,1042,5614000
2024-12-18,Norte,Arica,-18.480153495376626,-70.31036094871023,49,247552
2024-11-03,Norte,Iquique,-20.217064272950036,-70.139566164151,45,191468
2024-05-14,Sur,PuertoMontt,-41.46957202868224,-72.95298412763204,37,245902
2023-02-08,Sur,Temuco,-38.72616047579968,-72.59397636421866,58,282415
2024-06-12,Norte,Antofagasta,-23.640027339635314,-70.39081457185982,88,425725
2023-12-17,Sur,Concepcion,-36.84545170220026,-73.04604062030289,42,223574
2023-06-16,Norte,Arica,-18.481366165466692,-70.32573356203186,44,247552
2024-11-05,Centro,Valparaiso,-33.0476814614491,-71.62712199498084,62,296655
2023-07-21,Centro,Rancagua,-34.164105413715035,-70.75033039643743,55,232211
2023-12-16,Norte,Arica,-18.47235946984131,-70.3009128369774,57,247552
2024-09-08,Norte,Antofagasta,-23.631674431217252,-70.40112975069987,85,425725
2024-03-07,Norte,Antofagasta,-23.66760431969528,-70.39213193604462,81,425725
2024-04-19,Norte,Antofagasta,-23.656455500635797,-70.39977023864705,86,425725
2024-10-14,Centro,Santiago,-33.45589313631769,-70.66870977661385,1122,5614000
2024-05-25,Centro,Rancagua,-34.16485716370732,-70.7335628601456,41,232211
2024-01-26,Centro,Rancagua,-34.174971689112034,-70.72584024839158,49,232211
2024-03-26,Sur,Concepcion,-36.81760015974089,-73.04869301505079,46,223574
2024-08-20,Centro,Santiago,-33.44853937177707,-70.6704496617999,1088,5614000
2023-02-11,Sur,Temuco,-38.73649952442478,-72.57596126999277,66,282415
2024-01-09,Centro,Santiago,-33.46317512997214,-70.66045309144856,1131,5614000
2024-09-11,Centro,Valparaiso,-33.042613616191986,-71.5945568763677,52,296655
2023-02-26,Norte,Iquique,-20.23315055122266,-70.12950320258744,34,191468
2023-03-12,Sur,Temuco,-38.730871428264145,-72.59816900530491,53,282415
2024-12-15,Sur,Temuco,-38.71891585463388,-72.60225952826924,57,282415
2023-01-16,Norte,Antofagasta,-23.652691294642665,-70.39666512189076,75,425725
2023-02-14,Sur,Concepcion,-36.81541803299424,-73.05963216651533,37,223574
2023-04-14,Centro,Valparaiso,-33.043927640918966,-71.61531080704543,71,296655
2024-06-13,Norte,Arica,-18.496791590958644,-70.31603465448944,52,247552
2024-01-01,Sur,PuertoMontt,-41.468163921517636,-72.9324460121022,53,245902
2024-12-15,Norte,Antofagasta,-23.657622869366318,-70.38032084520181,81,425725
2024-07-02,Sur,Temuco,-38.74847567554546,-72.5791022206096,50,282415
2023-04-08,Norte,Antofagasta,-23.63090489847195,-70.40676451566257,94,425725
2024-12-06,Sur,Concepcion,-36.83356513602364,-73.0515971641155,46,223574
2023-06-03,Norte,Antofagasta,-23.654085663530534,-70.37826569881493,74,425725
2023-07-11,Centro,Rancagua,-34.170276704823195,-70.75633899029519,30,232211
2024-06-17,Norte,Antofagasta,-23.670577530742104,-70.39518782474289,98,425725
2023-07-22,Sur,PuertoMontt,-41.472351953342844,-72.94415417672313,57,245902
2023-04-16,Sur,PuertoMontt,-41.47262923187035,-72.94750977019875,36,245902
2023-10-15,Sur,Temuco,-38.73882198448694,-72.59401805803545,72,282415
2023-06-27,Sur,PuertoMontt,-41.46807194132553,-72.94703565010668,50,245902
2023-12-13,Norte,Arica,-18.48675341406478,-70.29549813238559,59,247552
2023-02-18,Centro,Santiago,-33.459125080386954,-70.65820271854794,1160,5614000
2024-05-13,Centro,Rancagua,-34.18163663175398,-70.75939160575054,42,232211
2023-08-09,Norte,Antofagasta,-23.645048395058456,-70.39103680637935,90,425725
2024-10-22,Centro,Rancagua,-34.13621919920676,-70.75308967560781,38,232211
2024-05-01,Sur,Temuco,-38.72338995029908,-72.58698468110842,51,282415
2024-10-21,Centro,Rancagua,-34.16859940374744,-70.75695823947802,44,232211
2024-06-29,Centro,Valparaiso,-33.04311923527752,-71.6224792927931,63,296655
2024-05-14,Norte,Arica,-18.486994200942426,-70.3316144227169,50,247552
2023-03-16,Sur,Concepcion,-36.835115434831046,-73.0554468728572,48,223574
2023-10-14,Norte,Iquique,-20.232898433105316,-70.13838903818953,32,191468
2023-01-02,Sur,Temuco,-38.73778423738849,-72.58710441367413,60,282415
2024-09-24,Centro,Santiago,-33.45323438495026,-70.65460043749847,1160,5614000
2024-02-16,Sur,Concepcion,-36.81977479516652,-73.05082974511166,41,223574
2023-10-04,Sur,Temuco,-38.74378414591791,-72.59230698797562,63,282415
2023-09-27,Norte,Arica,-18.472239228107988,-70.29862379414422,49,247552
2024-08-08,Centro,Valparaiso,-33.044075888557735,-71.61345636822986,63,296655
2024-08-03,Sur,PuertoMontt,-41.46278078448681,-72.92750797957416,59,245902
2023-11-08,Centro,Santiago,-33.43491007294023,-70.68418467356955,1120,5614000
2023-12-26,Sur,Concepcion,-36.81324073813919,-73.04620957005937,52,223574
2023-12-05,Sur,Concepcion,-36.82438865447368,-73.04388816605433,46,223574
2023-11-06,Norte,Antofagasta,-23.655124321475792,-70.40002360078589,78,425725
2024-01-12,Sur,Temuco,-38.73118193064721,-72.57917801424871,64,282415
2023-05-30,Centro,Valparaiso,-33.03804059517886,-71.61706747180135,62,296655
2024-05-17,Sur,Concepcion,-36.840582605401046,-73.05423782651536,40,223574
2023-12-05,Centro,Santiago,-33.45150138397411,-70.65833680355107,1108,5614000
2024-10-06,Centro,Valparaiso,-33.043348717377114,-71.61434017446705,59,296655
2024-03-28,Centro,Valparaiso,-33.03674487897855,-71.61906132838048,62,296655
2024-03-08,Centro,Valparaiso,-33.04812688600999,-71.6207422121518,55,296655
2024-02-29,Sur,Concepcion,-36.84706427954962,-73.06186707460384,49,223574
2023-11-05,Sur,Temuco,-38.732502884293844,-72.58034649040678,54,282415
2024-11-16,Centro,Valparaiso,-33.03255037534848,-71.60951227349994,59,296655
2024-04-12,Centro,Rancagua,-34.19069018212065,-70.74097926178206,45,232211
2024-06-14,Sur,Temuco,-38.723298193107176,-72.59686387446595,49,282415
2023-06-13,Norte,Iquique,-20.236951152360273,-70.11472764689319,41,191468
2024-03-02,Centro,Valparaiso,-33.0473472852207,-71.60284606638898,57,296655
2023-08-08,Centro,Rancagua,-34.17629378460506,-70.73280280137598,44,232211
2023-06-12,Centro,Rancagua,-34.156315552559505,-70.75602893970755,54,232211
2023-04-04,Sur,PuertoMontt,-41.47002830642141,-72.93908481929006,48,245902
2024-11-12,Norte,Arica,-18.46551367992209,-70.31855375049017,47,247552
2023-04-15,Norte,Iquique,-20.22783347111937,-70.1224289617907,41,191468
2023-07-16,Norte,Iquique,-20.23688102638714,-70.12535727354695,41,191468
2023-07-04,Norte,Iquique,-20.231632860572475,-70.12287672918946,33,191468
2023-12-16,Norte,Antofagasta,-23.65153946507688,-70.40981089787432,79,425725
2024-06-01,Norte,Iquique,-20.229643677033966,-70.14730576510635,42,191468
2023-12-22,Norte,Antofagasta,-23.6611809740671,-70.40213473861253,92,425725
2024-10-24,Centro,Rancagua,-34.17986565156492,-70.74374023656401,38,232211
2024-05-18,Sur,Concepcion,-36.82735132070492,-73.0541027976172,38,223574
2024-09-13,Centro,Rancagua,-34.16227584204659,-70.7466181829149,37,232211
2023-07-17,Norte,Arica,-18.471868873907212,-70.31137888961803,44,247552
2023-05-31,Centro,Valparaiso,-33.042923995403335,-71.63185335342665,60,296655
2023-03-17,Centro,Valparaiso,-33.0536718760579,-71.58738811700472,50,296655
2024-06-06,Norte,Antofagasta,-23.639370199544214,-70.38486555385838,103,425725
2023-01-24,Norte,Arica,-18.481121678007433,-70.30585329531523,53,247552
2024-01-16,Norte,Iquique,-20.23449756098579,-70.12165836289367,47,191468
2023-04-17,Centro,Rancagua,-34.18288634800852,-70.7482250107519,56,232211
2023-08-19,Sur,PuertoMontt,-41.44709548361223,-72.949506323388,40,245902
2023-06-26,Sur,Temuco,-38.72059583058526,-72.59664176425485,69,282415
2023-04-10,Sur,Temuco,-38.741417915567496,-72.59193973831607,52,282415
2024-08-05,Norte,Arica,-18.482434197823444,-70.31397524082692,66,247552
2023-07-01,Sur,Temuco,-38.72774745052454,-72.602287293993,69,282415
2023-02-17,Norte,Iquique,-20.217569204911584,-70.14366146576454,34,191468
2024-10-25,Norte,Iquique,-20.22886874636009,-70.14473265459549,46,191468
2024-09-17,Centro,Santiago,-33.4537770925402,-70.65697931550677,1143,5614000
2023-03-04,Centro,Valparaiso,-33.052833571837326,-71.60617027548537,57,296655
2023-02-16,Sur,PuertoMontt,-41.47893503920572,-72.91943413716606,56,245902
2024-04-29,Norte,Iquique,-20.213401909221563,-70.13892442153768,45,191468
2023-07-17,Centro,Santiago,-33.44861961088753,-70.67649184933695,1113,5614000
2023-09-21,Norte,Antofagasta,-23.643958787281274,-70.38540333595324,85,425725
