fecha,categoria,region,ventas,beneficio
2024-07-06,Deportes,Sur,87985,32493
2022-07-17,Deportes,Norte,55215,16795
2023-10-10,Tecnologia,Sur,198281,48233
2024-07-09,Deportes,Centro,15000,5732
2022-11-18,Deportes,Norte,69451,24472
2023-09-27,Hogar,Sur,133079,49989
2024-03-26,Electrodomesticos,Norte,117175,21012
2023-11-12,Tecnologia,Norte,131078,31136
2024-08-28,Deportes,Sur,110131,32977
2022-12-20,Tecnologia,Sur,188343,45789
2023-04-30,Deportes,Sur,67780,21821
2024-12-23,Tecnologia,Norte,190169,52201
2024-05-07,Hogar,Centro,83892,26749
2023-02-19,Vestuario,Sur,67474,23713
2023-02-17,Vestuario,Norte,58615,27561
2022-09-02,Hogar,Sur,102641,30073
2022-10-21,Hogar,Centro,28612,8926
2022-04-17,Hogar,Norte,110539,37422
2024-09-13,Deportes,Sur,80239,26168
2023-07-07,Deportes,Sur,59152,20071
2023-08-20,Vestuario,Norte,93330,35134
2022-02-08,Deportes,Norte,56152,16150
2024-05-17,Hogar,Centro,78341,20642
2024-02-16,Vestuario,Norte,66173,25588
2022-01-06,Tecnologia,Centro,250999,62519
2022-07-02,Electrodomesticos,Sur,188061,37834
2024-09-04,Hogar,Centro,114158,34919
2023-09-05,Vestuario,Norte,44661,18604
2024-09-15,Electrodomesticos,Norte,315972,55686
2024-12-23,Tecnologia,Sur,233461,63439
2022-11-19,Deportes,Norte,64337,19857
2023-01-11,Tecnologia,Norte,215510,59854
2023-05-26,Tecnologia,Centro,148528,37605
2022-11-08,Deportes,Norte,74044,22467
2023-07-14,Tecnologia,Norte,265305,76725
2023-10-27,Tecnologia,Sur,183035,47485
2023-07-30,Deportes,Sur,50989,17971
2024-04-14,Electrodomesticos,Norte,143859,25473
2024-08-03,Hogar,Sur,131478,35946
2024-03-04,Hogar,Norte,124232,42158
2022-02-25,Electrodomesticos,Centro,189354,37877
2023-06-19,Tecnologia,Sur,143839,35148
2023-03-31,Electrodomesticos,Sur,333939,78779
2023-10-16,Electrodomesticos,Centro,132633,26896
2024-05-11,Electrodomesticos,Norte,192745,34359
2022-11-07,Electrodomesticos,Centro,231946,41118
2024-01-16,Deportes,Sur,55145,20064
2024-10-20,Electrodomesticos,Norte,248390,38150
2023-08-08,Tecnologia,Centro,234932,55224
2022-09-17,Deportes,Norte,107627,31459
2022-01-19,Electrodomesticos,Centro,203731,35539
2023-11-08,Hogar,Sur,188162,58312
2022-09-19,Tecnologia,Sur,225198,57334
2022-11-18,Hogar,Sur,71174,22776
2023-09-14,Tecnologia,Norte,160149,40142
2024-11-26,Vestuario,Norte,63456,28103
2022-07-27,Vestuario,Norte,40710,14088
2023-11-08,Tecnologia,Centro,133526,34111
2023-01-01,Deportes,Sur,60186,18417
2024-05-25,Vestuario,Sur,46391,16426
2024-10-09,Hogar,Centro,69753,20840
2024-03-04,Vestuario,Sur,58639,23840
2022-07-30,Vestuario,Sur,62572,26159
2022-05-30,Vestuario,Centro,31289,12496
2022-10-29,Vestuario,Norte,55623,21573
2022-04-16,Tecnologia,Norte,234089,63738
2023-05-16,Tecnologia,Norte,188177,46497
2023-12-12,Vestuario,Sur,73638,29214
2022-12-18,Electrodomesticos,Centro,262205,42155
2022-12-28,Electrodomesticos,Sur,214314,38564
2022-07-14,Electrodomesticos,Sur,174481,26598
2022-07-18,Tecnologia,Norte,217704,42934
2022-12-09,Tecnologia,Norte,239953,50898
2022-08-21,Hogar,Sur,59853,17197
2024-07-09,Vestuario,Sur,51332,19937
2023-09-08,Hogar,Norte,207969,61933
2024-03-28,Tecnologia,Sur,285107,83833
2023-05-25,Electrodomesticos,Sur,222642,46496
2022-07-06,Hogar,Sur,97199,27055
2024-06-13,Electrodomesticos,Sur,294030,56374
2024-06-02,Electrodomesticos,Sur,120652,22819
2024-12-28,Vestuario,Centro,63220,27447
2022-11-19,Deportes,Centro,74407,22576
2024-10-17,Tecnologia,Norte,218015,48933
2022-09-20,Tecnologia,Centro,286121,70890
2023-05-24,Electrodomesticos,Norte,213668,49873
2023-01-15,Hogar,Sur,107652,38231
2023-03-13,Electrodomesticos,Norte,159575,28814
2022-08-12,Hogar,Centro,76040,21783
2023-08-14,Hogar,Centro,152407,40519
2024-10-09,Tecnologia,Sur,135881,31309
2023-07-19,Deportes,Sur,71273,23678
2024-12-15,Vestuario,Sur,63282,19156
2022-06-28,Electrodomesticos,Sur,220833,46312
2024-11-17,Vestuario,Sur,53514,20822
2022-06-13,Vestuario,Norte,51162,23103
2024-08-20,Deportes,Sur,31527,8385
2024-08-22,Tecnologia,Centro,122727,27703
2022-11-16,Hogar,Sur,99682,26496
2022-09-29,Tecnologia,Norte,304778,77645
2024-06-23,Vestuario,Norte,46524,17288
2023-05-03,Hogar,Sur,107313,34753
2023-09-19,Vestuario,Norte,28540,11112
2022-10-18,Tecnologia,Norte,138376,34244
2024-01-21,Hogar,Sur,104169,26274
2022-04-28,Vestuario,Sur,58615,19633
2024-02-29,Hogar,Sur,117517,41116
2022-11-19,Tecnologia,Centro,115671,25085
2022-02-02,Vestuario,Sur,67026,20868
2023-09-29,Deportes,Centro,99211,31707
2022-04-29,Vestuario,Norte,38645,13477
2022-05-15,Tecnologia,Norte,186680,52615
2022-06-22,Electrodomesticos,Centro,191405,38894
2024-03-18,Electrodomesticos,Norte,155813,25116
2023-03-27,Electrodomesticos,Sur,293159,48735
2024-05-13,Vestuario,Centro,57915,22614
2022-04-02,Deportes,Norte,94052,31774
2022-01-24,Deportes,Norte,70020,26928
2022-08-25,Deportes,Sur,75981,24832
2023-12-21,Electrodomesticos,Sur,225760,44421
2024-08-29,Vestuario,Centro,62023,24063
2023-04-11,Electrodomesticos,Centro,162470,22484
2022-03-09,Tecnologia,Norte,179909,53574
2023-11-04,Electrodomesticos,Centro,198981,39808
2023-07-29,Tecnologia,Norte,164088,43899
2022-06-01,Tecnologia,Centro,184449,44897
2024-08-30,Vestuario,Centro,47779,19156
2022-08-07,Tecnologia,Centro,167372,36648
2024-05-17,Vestuario,Norte,33678,14430
2023-02-21,Electrodomesticos,Norte,210400,44805
2023-04-13,Deportes,Centro,71657,20942
2022-12-29,Electrodomesticos,Centro,177427,35017
2023-05-06,Deportes,Norte,40381,13323
2024-05-15,Deportes,Sur,62643,18427
2024-10-09,Tecnologia,Centro,216085,64439
2024-01-06,Deportes,Sur,52018,19612
2023-03-03,Hogar,Norte,112417,31873
2023-02-05,Electrodomesticos,Centro,184231,36211
2022-10-17,Vestuario,Sur,29737,10514
2023-01-12,Tecnologia,Centro,158907,37652
2022-02-11,Electrodomesticos,Centro,251238,52417
2022-10-06,Deportes,Sur,124464,41010
2022-03-19,Vestuario,Centro,45286,17820
2024-01-30,Vestuario,Norte,35387,14737
2023-08-15,Deportes,Sur,100442,28598
2024-02-04,Hogar,Sur,89423,25643
2024-05-13,Electrodomesticos,Sur,272536,61719
2022-11-20,Hogar,Norte,127384,51595
2023-06-27,Hogar,Sur,87917,29922
2022-12-11,Electrodomesticos,Centro,168982,39076
2022-06-21,Vestuario,Norte,31972,12303
2024-01-12,Tecnologia,Norte,229821,67304
2023-04-01,Hogar,Centro,86440,32472
2024-05-07,Hogar,Sur,112994,35471
2023-08-20,Hogar,Norte,93353,32079
2022-07-24,Deportes,Centro,77880,24164
2023-09-03,Hogar,Norte,158697,48015
2024-12-25,Electrodomesticos,Centro,202280,49573
2024-08-01,Electrodomesticos,Centro,79976,19673
2022-07-16,Electrodomesticos,Norte,187168,38172
2023-02-10,Hogar,Centro,142882,39599
2022-06-10,Hogar,Sur,127011,39871
2022-07-26,Vestuario,Norte,83927,36344
2022-11-12,Tecnologia,Centro,242387,58237
2024-01-31,Electrodomesticos,Norte,259764,50738
2023-07-12,Tecnologia,Centro,150462,32092
2022-02-28,Vestuario,Norte,52542,22191
2022-12-07,Hogar,Sur,146978,46255
2022-10-24,Tecnologia,Centro,181223,53270
2024-11-23,Vestuario,Centro,42771,16892
2023-06-09,Vestuario,Sur,61622,21324
2023-04-08,Vestuario,Sur,25177,8815
2023-05-20,Electrodomesticos,Sur,243827,50897
2023-11-20,Tecnologia,Centro,228296,57076
2024-06-25,Vestuario,Centro,76960,27240
2022-07-22,Tecnologia,Centro,168219,38726
2022-08-10,Electrodomesticos,Norte,117920,26083
2024-12-10,Electrodomesticos,Norte,216812,46801
2023-04-13,Vestuario,Centro,58930,23051
2023-07-11,Vestuario,Sur,25288,9293
2023-08-28,Deportes,Centro,89837,25352
2022-11-04,Vestuario,Norte,93256,39722
2022-08-13,Electrodomesticos,Sur,248346,52032
2024-09-22,Electrodomesticos,Centro,162269,31705
2024-06-30,Electrodomesticos,Sur,151578,29347
2022-11-14,Deportes,Sur,62650,19191
2024-09-14,Deportes,Centro,75783,29694
2022-01-15,Deportes,Sur,57324,21468
2022-04-14,Hogar,Centro,153848,43812
2023-05-11,Tecnologia,Sur,243863,69922
2023-02-23,Tecnologia,Sur,251185,50909
2023-12-01,Vestuario,Sur,64499,22678
2023-08-22,Electrodomesticos,Sur,145307,30856
2022-04-10,Tecnologia,Sur,127481,25820
2023-02-01,Electrodomesticos,Centro,161914,29475
2024-07-29,Electrodomesticos,Norte,134103,24245
2022-05-09,Tecnologia,Norte,222497,40262
2023-04-23,Hogar,Centro,83186,20094
2024-03-30,Vestuario,Sur,44547,18483
2024-11-10,Tecnologia,Sur,243210,69470
2023-07-16,Electrodomesticos,Norte,239190,48359
2022-02-20,Vestuario,Sur,32989,13475
2023-03-01,Deportes,Norte,70476,22318
2022-05-25,Electrodomesticos,Centro,236983,39452
2024-07-25,Vestuario,Sur,44739,16500
2022-04-07,Vestuario,Centro,85471,28309
2023-05-09,Tecnologia,Centro,200662,45226
2024-03-11,Vestuario,Sur,82815,32890
2024-07-31,Electrodomesticos,Centro,197651,35112
2024-01-04,Deportes,Sur,82384,25264
2022-07-13,Vestuario,Sur,50469,16284
2022-05-23,Deportes,Sur,44032,16805
2023-12-13,Electrodomesticos,Sur,108109,19090
2022-08-02,Vestuario,Centro,41529,16400
2024-06-18,Hogar,Centro,149033,42324
2024-09-09,Tecnologia,Centro,207740,67648
2024-07-22,Vestuario,Norte,57551,24868
2023-11-17,Electrodomesticos,Sur,212533,46074
2022-05-19,Vestuario,Norte,56147,20440
2024-04-17,Tecnologia,Sur,168952,35613
2023-06-01,Hogar,Sur,112479,33582
2022-06-29,Electrodomesticos,Sur,180919,29597
2022-11-21,Vestuario,Norte,48012,20941
2022-08-05,Electrodomesticos,Centro,137303,26042
2023-12-28,Electrodomesticos,Norte,134596,21990
2024-12-09,Hogar,Norte,88820,27433
2024-12-21,Tecnologia,Centro,272723,51411
2024-01-13,Hogar,Centro,114557,36512
2022-01-23,Electrodomesticos,Norte,187334,44452
2022-06-14,Tecnologia,Norte,303643,75762
2022-12-29,Deportes,Norte,82455,23120
2024-10-02,Deportes,Centro,78816,26776
2024-02-27,Tecnologia,Norte,139976,34403
2023-07-01,Deportes,Centro,89013,34370
2023-07-20,Electrodomesticos,Norte,296291,65228
2023-03-31,Electrodomesticos,Sur,246578,51827
2024-05-29,Vestuario,Norte,39491,15824
2024-05-09,Electrodomesticos,Sur,207054,41106
2023-12-23,Hogar,Centro,95496,27335
2022-01-03,Electrodomesticos,Sur,219159,44778
2024-09-30,Hogar,Norte,160812,40259
2022-11-19,Deportes,Norte,106024,34167
2022-12-16,Vestuario,Centro,54909,22085
2024-02-09,Hogar,Centro,131366,39186
2023-11-01,Electrodomesticos,Sur,166439,34381
2022-02-06,Tecnologia,Centro,145141,46220
2022-04-20,Vestuario,Sur,31354,12607
2023-07-10,Deportes,Sur,76385,27033
2023-02-16,Electrodomesticos,Sur,242942,51504
2022-01-16,Hogar,Sur,110944,33334
2024-11-22,Hogar,Norte,79837,27219
2024-01-03,Hogar,Centro,21589,6101
2024-03-07,Electrodomesticos,Centro,114029,24437
2024-08-30,Hogar,Sur,75126,21874
2023-03-24,Tecnologia,Sur,287060,71071
2022-07-24,Vestuario,Norte,68469,24268
2024-06-29,Tecnologia,Sur,270409,65736
2022-11-23,Deportes,Norte,73876,19789
2022-09-06,Vestuario,Centro,24791,8428
2023-12-02,Tecnologia,Norte,234674,62844
2023-06-03,Deportes,Sur,73261,20853
2022-12-31,Electrodomesticos,Centro,63861,12980
2023-06-07,Tecnologia,Centro,269854,57642
2024-08-28,Tecnologia,Sur,182499,45918
2024-05-02,Vestuario,Norte,20923,8606
2022-06-10,Electrodomesticos,Centro,190260,33187
2022-05-25,Hogar,Sur,99706,24771
2024-06-16,Deportes,Norte,50970,16796
2022-11-14,Vestuario,Centro,51792,20208
2024-09-25,Tecnologia,Norte,127089,29771
2022-01-11,Vestuario,Centro,68107,30571
2024-12-23,Vestuario,Centro,47985,16743
2023-08-21,Vestuario,Sur,51571,22563
2023-07-18,Vestuario,Norte,52145,20338
2024-03-23,Vestuario,Norte,69226,29333
2023-03-03,Vestuario,Norte,59867,22282
2023-03-28,Hogar,Sur,91145,31413
2023-04-20,Hogar,Sur,99428,28428
2024-12-24,Deportes,Centro,79984,24891
2023-05-06,Electrodomesticos,Norte,262773,39549
2022-01-29,Electrodomesticos,Norte,207934,35901
2023-02-25,Tecnologia,Norte,238398,69006
2023-09-20,Deportes,Centro,66181,18240
2022-02-05,Hogar,Centro,91991,28731
2023-10-19,Vestuario,Sur,56620,18776
2023-06-21,Deportes,Sur,27581,9711
2022-06-08,Hogar,Norte,111723,32721
2022-03-09,Deportes,Sur,40074,13955
2023-10-25,Hogar,Centro,115779,34824
2022-12-05,Electrodomesticos,Sur,226187,46405
2023-08-08,Tecnologia,Norte,119707,28210
2023-11-15,Tecnologia,Norte,255160,75403
2022-12-21,Hogar,Centro,131755,40337
2022-08-25,Hogar,Norte,120217,34709
2022-07-31,Vestuario,Centro,54993,23330
2022-01-25,Hogar,Norte,101031,31001
2023-01-01,Tecnologia,Centro,146167,33776
2024-03-12,Tecnologia,Centro,160269,36031
2022-01-03,Electrodomesticos,Centro,108206,23008
2022-08-23,Electrodomesticos,Sur,273087,64061
2023-01-15,Deportes,Sur,87782,29467
2022-07-27,Deportes,Sur,57631,20092
2023-07-10,Vestuario,Norte,48317,20797
2022-01-19,Tecnologia,Centro,213048,48593
2024-08-21,Tecnologia,Norte,175169,40523
2023-04-09,Tecnologia,Norte,111268,28379
2023-04-20,Hogar,Centro,65948,19280
2022-10-14,Vestuario,Sur,30707,13047
2022-07-03,Tecnologia,Centro,149994,27532
2024-01-02,Electrodomesticos,Norte,122026,22141
2022-10-05,Deportes,Centro,77022,24758
2022-01-29,Electrodomesticos,Norte,157452,28437
2024-11-24,Vestuario,Norte,22587,8484
2023-09-09,Deportes,Sur,79926,22772
2023-05-09,Electrodomesticos,Centro,140059,25945
2022-11-02,Hogar,Centro,137720,37408
2023-06-23,Electrodomesticos,Sur,190652,37693
2023-11-02,Electrodomesticos,Centro,161665,33446
2022-04-27,Vestuario,Norte,48070,18309
2023-11-17,Electrodomesticos,Sur,220392,47227
2022-02-26,Electrodomesticos,Norte,265999,55881
2023-06-11,Electrodomesticos,Centro,162905,33294
2023-04-06,Deportes,Sur,63423,17024
2024-04-29,Tecnologia,Centro,193006,40026
2023-04-28,Vestuario,Centro,69940,22273
2023-05-05,Deportes,Norte,89937,31225
2024-11-13,Hogar,Sur,153450,44732
2022-04-23,Deportes,Norte,103422,28607
2024-01-23,Vestuario,Sur,43870,13556
2022-05-21,Vestuario,Sur,46532,15984
2023-08-12,Tecnologia,Centro,355442,88690
2023-03-15,Hogar,Centro,139383,42732
2023-11-16,Tecnologia,Sur,187131,52467
2022-04-06,Hogar,Norte,79375,28053
2024-06-04,Hogar,Sur,67804,24482
2022-04-05,Vestuario,Centro,58308,20893
2022-06-14,Deportes,Centro,70730,19554
2024-11-05,Vestuario,Centro,84180,34496
2022-11-02,Hogar,Sur,125344,40462
2023-05-28,Vestuario,Norte,43499,20250
2024-01-18,Vestuario,Sur,47313,16979
2023-03-15,Tecnologia,Centro,261188,56495
2022-09-30,Deportes,Norte,99853,35011
2024-09-30,Vestuario,Sur,36040,12602
2024-05-20,Deportes,Sur,46323,12533
2023-11-18,Deportes,Centro,104112,35974
2023-12-18,Deportes,Norte,65427,24430
2024-10-09,Tecnologia,Sur,229709,57883
2024-09-09,Vestuario,Sur,38434,14936
2022-05-08,Hogar,Sur,53451,16655
2024-05-18,Tecnologia,Norte,153435,41045
2023-10-17,Tecnologia,Centro,226979,66191
2024-07-16,Deportes,Norte,76135,22274
2022-10-19,Hogar,Norte,84963,31344
2023-08-23,Vestuario,Norte,53960,20121
2024-07-26,Hogar,Sur,87745,23899
2022-03-14,Vestuario,Sur,70898,22792
2022-08-17,Vestuario,Norte,64209,25072
2024-12-01,Tecnologia,Norte,275339,78130
2024-09-12,Hogar,Centro,75745,23058
2023-11-19,Tecnologia,Sur,196502,49677
2022-08-06,Deportes,Norte,56505,15844
2024-02-12,Hogar,Norte,157803,45992
2024-03-13,Tecnologia,Centro,163321,35616
2022-06-12,Tecnologia,Norte,288617,77177
2023-06-15,Deportes,Sur,68900,23921
2022-06-20,Hogar,Norte,158092,45130
2022-03-19,Hogar,Centro,126814,33994
2024-07-13,Tecnologia,Sur,168297,36410
2022-12-24,Vestuario,Norte,34085,12760
2022-03-22,Tecnologia,Sur,246446,62036
2024-02-10,Vestuario,Centro,55456,23751
2022-05-01,Deportes,Sur,73660,23963
2022-10-05,Hogar,Norte,81159,27433
2022-10-12,Electrodomesticos,Sur,219553,43829
2024-12-23,Electrodomesticos,Sur,177487,37069
2022-04-01,Tecnologia,Norte,284009,73515
2024-10-05,Hogar,Norte,101138,30082
2022-01-09,Vestuario,Sur,41286,16029
2023-03-14,Tecnologia,Sur,203168,52052
2024-12-16,Hogar,Centro,129414,46084
2022-10-17,Electrodomesticos,Sur,136964,27464
2022-09-24,Electrodomesticos,Norte,154803,25381
2024-02-15,Vestuario,Sur,58609,23697
2024-08-10,Tecnologia,Centro,155600,40535
2024-02-28,Deportes,Norte,89811,24295
2024-03-12,Deportes,Sur,142929,47602
2023-02-20,Deportes,Norte,54698,18529
2022-05-06,Electrodomesticos,Sur,202618,45295
2022-10-19,Deportes,Centro,90398,24759
2023-01-29,Tecnologia,Centro,232879,53066
2023-03-27,Hogar,Sur,101615,33420
2023-10-02,Deportes,Centro,75825,25739
2023-03-24,Electrodomesticos,Norte,168790,30946
2024-05-04,Deportes,Norte,62950,22044
2024-09-06,Vestuario,Centro,50180,19034
2023-05-04,Hogar,Sur,116923,33014
2023-06-01,Tecnologia,Norte,245013,36077
2023-06-07,Hogar,Centro,72092,21536
2024-01-23,Vestuario,Sur,62210,23242
2022-02-02,Hogar,Centro,87504,29406
2024-10-21,Deportes,Norte,68179,16709
2022-09-07,Electrodomesticos,Sur,214736,44390
2024-07-25,Deportes,Centro,84631,30119
2022-08-08,Deportes,Sur,90957,30196
2023-07-16,Tecnologia,Norte,133918,35468
2023-01-01,Electrodomesticos,Norte,144771,24245
2023-03-16,Tecnologia,Norte,93817,22187
2024-07-28,Vestuario,Centro,45365,16752
2024-02-26,Deportes,Sur,15000,4030
2023-10-28,Deportes,Sur,73495,21659
2024-10-17,Deportes,Centro,65582,20815
2022-03-12,Hogar,Sur,109803,30007
2023-02-24,Hogar,Sur,94389,28231
2022-08-26,Electrodomesticos,Centro,144464,28372
2024-11-27,Deportes,Centro,62725,23614
2024-02-06,Hogar,Norte,116245,35261
2022-04-11,Hogar,Centro,58341,16640
2022-01-08,Tecnologia,Centro,85495,19675
2022-02-06,Hogar,Centro,172718,54109
2024-06-06,Vestuario,Sur,60860,20511
2023-01-02,Deportes,Sur,46930,16741
2024-02-08,Electrodomesticos,Norte,183195,34215
2022-09-06,Hogar,Sur,91337,25051
2022-04-27,Tecnologia,Sur,294630,65663
2024-09-03,Electrodomesticos,Norte,269560,54820
2024-03-15,Deportes,Centro,81162,23992
2023-06-25,Tecnologia,Norte,252021,68380
2023-08-01,Tecnologia,Centro,213235,53113
2022-06-26,Deportes,Centro,62003,17144
2024-07-19,Tecnologia,Sur,118134,31693
2023-03-18,Tecnologia,Centro,236230,57174
2023-10-05,Deportes,Norte,98331,25646
2023-02-19,Tecnologia,Centro,143184,35934
2024-09-19,Tecnologia,Centro,151039,36804
2024-12-22,Tecnologia,Norte,194681,49331
2024-10-03,Electrodomesticos,Norte,184641,33701
2023-01-28,Hogar,Sur,89235,33404
2024-03-15,Hogar,Sur,94007,35406
2024-09-27,Hogar,Norte,106169,33962
2024-02-01,Electrodomesticos,Sur,200434,37459
2023-08-27,Electrodomesticos,Centro,197045,40782
2024-07-30,Electrodomesticos,Centro,187649,36518
2023-06-25,Deportes,Centro,40757,10702
2022-07-29,Electrodomesticos,Centro,76278,17098
2023-06-14,Deportes,Norte,75787,25687
2022-10-30,Hogar,Sur,112587,35082
2024-05-12,Hogar,Sur,101517,31345
2022-04-22,Vestuario,Centro,33422,13341
2024-05-24,Electrodomesticos,Centro,170710,35220
2022-09-17,Hogar,Sur,159245,51741
2023-08-31,Hogar,Centro,154511,47772
2024-12-15,Hogar,Norte,77782,23039
2023-05-17,Vestuario,Sur,51493,15401
2024-04-21,Vestuario,Centro,31786,12767
2022-04-27,Electrodomesticos,Sur,196215,37087
2024-03-30,Hogar,Centro,100382,29201
2024-02-06,Tecnologia,Sur,175381,47928
2023-10-24,Electrodomesticos,Centro,281125,60074
2022-04-10,Vestuario,Sur,73470,24205
2024-05-21,Tecnologia,Norte,155733,41561
2022-07-11,Hogar,Norte,88708,31387
2022-09-17,Vestuario,Sur,75080,31739
2023-05-02,Vestuario,Sur,69739,28269
2022-10-07,Electrodomesticos,Centro,59858,12103
2023-05-31,Hogar,Sur,110840,35148
2023-09-16,Hogar,Centro,104701,34534
2024-09-22,Deportes,Centro,115659,42312
2024-09-14,Tecnologia,Centro,252975,59415
2024-05-31,Electrodomesticos,Norte,122835,27200
2024-03-05,Electrodomesticos,Centro,190886,39417
2022-04-14,Deportes,Norte,49471,19972
2024-08-02,Vestuario,Sur,76271,31316
2024-01-27,Vestuario,Centro,69477,30184
2023-05-11,Deportes,Centro,106401,35099
2023-04-13,Deportes,Centro,67799,22936
2024-01-19,Vestuario,Sur,40380,17235
2023-04-09,Vestuario,Sur,60983,28282
2024-02-04,Deportes,Centro,65323,20146
2024-07-19,Vestuario,Sur,74839,18641
2022-03-02,Electrodomesticos,Centro,215089,31691
2022-11-18,Electrodomesticos,Norte,134941,26928
2022-09-17,Tecnologia,Centro,167550,32839
2022-11-17,Vestuario,Centro,76752,31835
2024-06-06,Deportes,Norte,65582,22301
2022-08-21,Electrodomesticos,Centro,266843,53711
2023-11-25,Electrodomesticos,Centro,210424,44867
2024-12-30,Tecnologia,Sur,197051,54635
2023-05-20,Hogar,Sur,111251,31491
2024-10-27,Deportes,Centro,78248,25915
2023-07-01,Electrodomesticos,Sur,226754,45042
2023-04-04,Tecnologia,Sur,193863,63539
2022-04-14,Hogar,Sur,63736,18552
2023-03-04,Electrodomesticos,Centro,195476,41330
2022-11-10,Tecnologia,Sur,223993,55506
2023-08-01,Electrodomesticos,Sur,175509,34728
2024-10-07,Deportes,Sur,76806,28309
2023-11-15,Tecnologia,Centro,202926,48558
2024-02-13,Deportes,Sur,60293,19701
2024-12-06,Deportes,Sur,69930,27949
2023-10-04,Vestuario,Norte,24306,8405
2024-06-03,Deportes,Norte,97701,27209
2023-12-31,Vestuario,Sur,22081,8921
2023-09-04,Deportes,Norte,70485,21541
2022-05-05,Tecnologia,Centro,144666,36710
2023-02-04,Vestuario,Centro,65042,28636
2023-04-08,Tecnologia,Sur,257067,62505
2022-08-13,Tecnologia,Centro,270374,75950
2023-08-25,Hogar,Sur,144853,43805
2022-05-01,Electrodomesticos,Sur,191070,35821
2022-03-07,Tecnologia,Norte,312527,78925
2023-07-05,Tecnologia,Sur,135158,36939
2024-10-30,Vestuario,Centro,62207,22174
2022-03-11,Deportes,Sur,61114,19112
2022-12-11,Vestuario,Norte,43763,12923
2022-05-15,Electrodomesticos,Norte,155588,27930
2023-03-08,Tecnologia,Norte,254184,71117
2022-05-08,Deportes,Centro,57151,20023
2022-04-25,Vestuario,Norte,39516,14746
2023-07-26,Tecnologia,Norte,150239,39209
2024-10-01,Hogar,Centro,133491,32802
2023-05-23,Vestuario,Norte,46060,18028
2022-09-23,Hogar,Norte,95973,32309
2022-10-15,Vestuario,Norte,29781,11143
2024-02-20,Tecnologia,Sur,230627,51313
2024-10-13,Tecnologia,Norte,192496,47546
2022-09-18,Electrodomesticos,Norte,129942,26247
2023-08-01,Tecnologia,Norte,144045,32686
2022-02-08,Deportes,Norte,15305,5267
