id_compra,cliente,fecha_compra,categoria,producto,unidades,ventas,beneficio
1867,201,2023-01-23,Deportes,Casco,1,87174,22463
1862,201,2023-01-24,Electrodomesticos,Secadora,3,544350,99727
1868,201,2023-04-13,Deportes,Balon,2,137011,45023
1863,201,2023-05-10,Vestuario,Buzo,1,16878,5340
1869,202,2022-09-18,Deportes,Guantes,1,83435,22264
1873,202,2022-10-12,Vestuario,Calcetines,1,27975,10748
1870,202,2022-12-21,Vestuario,Zapatillas,2,53343,20769
1875,202,2022-12-28,Vestuario,Buzo,1,19121,5173
1874,202,2023-02-09,Tecnologia,Smartphone,1,176367,34116
1872,202,2023-03-01,Electrodomesticos,Licuadora,2,246673,39427
1871,202,2023-03-03,Electrodomesticos,Horno,1,196736,34373
1876,203,2022-03-04,Vestuario,Vestido,2,52173,17528
1880,203,2022-03-19,Tecnologia,Impresora,1,169279,35932
1886,203,2022-03-27,Deportes,Casco,1,30605,8857
1879,203,2022-04-11,Hogar,Lampara,2,155327,40436
1888,203,2022-04-14,Electrodomesticos,Plancha,3,384767,70637
1877,203,2022-04-16,Tecnologia,Monitor,1,260890,47254
1881,203,2022-04-26,Electrodomesticos,Microondas,1,214942,41150
1883,203,2022-05-04,Tecnologia,Smartwatch,2,501390,103680
1878,203,2022-05-20,Electrodomesticos,Microondas,1,187307,33548
1887,203,2022-06-05,Hogar,Organizador,1,96649,29814
1885,203,2022-06-06,Electrodomesticos,Refrigerador,1,137208,23294
1884,203,2022-06-27,Electrodomesticos,Lavadora,3,363598,66782
1882,203,2023-09-18,Vestuario,Camisa,1,41528,14019
1889,204,2022-01-17,Deportes,Colchoneta,3,274990,76053
1894,204,2022-01-25,Hogar,Termo,2,161111,49542
1895,204,2022-02-15,Hogar,Cortinas,2,356988,103697
1891,204,2022-03-26,Hogar,Silla,1,97140,22173
1892,204,2022-04-03,Hogar,Cortinas,2,271456,88123
1893,204,2022-04-06,Vestuario,Calcetines,2,62253,19262
1890,204,2022-08-25,Deportes,Bicicleta,1,133398,34338
1896,205,2024-06-09,Electrodomesticos,Licuadora,2,440421,89654
1901,205,2024-06-13,Hogar,Silla,2,128103,30205
1902,205,2024-06-21,Deportes,Pesas,2,108274,34667
1898,205,2024-07-11,Deportes,Casco,1,88627,28167
1897,205,2024-07-24,Electrodomesticos,Cocina,1,114852,20172
1903,205,2024-09-07,Electrodomesticos,Aspiradora,2,203261,39572
1899,205,2024-11-10,Hogar,Lampara,1,55658,15486
1900,205,2024-12-24,Electrodomesticos,Secadora,1,161725,27874
1904,205,2024-12-27,Tecnologia,Monitor,1,141695,24148
1905,206,2023-01-26,Deportes,Casco,3,213423,69581
1913,206,2023-02-01,Tecnologia,Monitor,1,299351,58084
1911,206,2023-02-06,Tecnologia,Mouse,1,332976,54095
1909,206,2023-02-27,Hogar,Hervidor,4,418169,127771
1914,206,2023-03-04,Deportes,Colchoneta,1,84545,30091
1907,206,2023-03-23,Tecnologia,Audifonos,3,974715,227203
1908,206,2023-04-08,Deportes,Poleron,1,56311,20668
1906,206,2023-04-10,Tecnologia,Mouse,1,298202,62875
1910,206,2023-04-11,Tecnologia,Smartwatch,1,77000,10915
1912,206,2023-04-18,Vestuario,Buzo,2,71429,21783
1915,207,2024-08-08,Vestuario,Calcetines,1,19973,7360
1919,207,2024-08-15,Electrodomesticos,Horno,2,343538,64355
1918,207,2024-08-21,Tecnologia,Smartphone,1,170435,31846
1927,207,2024-08-24,Electrodomesticos,Horno,2,228377,36337
1922,207,2024-10-01,Deportes,Bicicleta,1,59638,14991
1916,207,2024-10-23,Hogar,Hervidor,2,104665,27676
1917,207,2024-11-12,Electrodomesticos,Purificador,2,372975,61441
1921,207,2024-11-18,Tecnologia,Smartwatch,2,546830,91230
1925,207,2024-11-21,Vestuario,Chaqueta,5,165206,51862
1924,207,2024-12-16,Electrodomesticos,Refrigerador,1,87941,16891
1926,207,2024-12-26,Vestuario,Polera,1,33727,10001
1923,207,2024-12-30,Hogar,Alfombra,4,328834,103594
1920,207,2024-12-31,Deportes,Poleron,4,411575,109497
1928,208,2023-04-16,Deportes,Casco,1,65048,20488
1936,208,2023-05-20,Tecnologia,Audifonos,3,389969,97293
1937,208,2023-07-04,Hogar,Lampara,2,207715,51494
1935,208,2023-07-14,Tecnologia,Impresora,5,2047606,450521
1930,208,2023-07-21,Tecnologia,Monitor,1,217154,47801
1929,208,2023-08-07,Hogar,Hervidor,1,44849,10757
1931,208,2023-08-08,Tecnologia,Mouse,1,197472,31705
1932,208,2023-08-30,Electrodomesticos,Microondas,3,614042,108533
1933,208,2023-09-17,Tecnologia,Audifonos,1,243997,51218
1934,208,2023-10-05,Deportes,Balon,1,50485,15828
1938,209,2022-07-26,Vestuario,Polera,5,147232,56941
1947,209,2022-07-26,Vestuario,Polera,1,48842,17678
1946,209,2022-08-22,Tecnologia,Router,2,582894,136970
1939,209,2022-09-24,Vestuario,Chaqueta,3,39689,14147
1943,209,2022-10-07,Hogar,Lampara,1,140043,48167
1940,209,2022-11-17,Electrodomesticos,Secadora,1,284810,38230
1945,209,2022-12-05,Hogar,Silla,1,114807,26052
1944,209,2022-12-19,Electrodomesticos,Cocina,1,240152,42856
1941,209,2023-02-01,Deportes,Botella,1,71571,19955
1942,209,2023-10-07,Tecnologia,Smartphone,1,81897,13626
1948,210,2023-01-03,Vestuario,Buzo,2,84644,31151
1950,210,2023-01-11,Electrodomesticos,Microondas,3,482737,84900
1951,210,2023-01-22,Deportes,Guantes,1,85642,32036
1957,210,2023-02-20,Electrodomesticos,Horno,1,108361,18791
1953,210,2023-02-25,Electrodomesticos,Lavadora,4,783541,133592
1956,210,2023-03-19,Vestuario,Camisa,2,46058,15338
1959,210,2023-04-15,Tecnologia,Router,2,154000,27597
1954,210,2023-04-26,Deportes,Short,1,51212,11912
1949,210,2023-05-20,Deportes,Bicicleta,3,312606,94059
1952,210,2023-07-23,Tecnologia,Tablet,1,214786,37194
1955,210,2023-10-17,Tecnologia,Audifonos,2,304395,59429
1958,210,2024-12-23,Vestuario,Pantalon,1,22060,6824
1960,211,2023-12-26,Vestuario,Vestido,1,37079,11893
1965,211,2024-01-01,Vestuario,Pantalon,1,33032,12555
1961,211,2024-02-11,Electrodomesticos,Horno,2,494155,117183
1964,211,2024-05-06,Vestuario,Camisa,1,38501,14822
1963,211,2024-07-24,Tecnologia,Teclado,2,269952,60870
1962,211,2024-12-29,Deportes,Pesas,1,76696,18418
1966,212,2023-01-22,Electrodomesticos,Microondas,1,177013,31787
1974,212,2023-02-09,Tecnologia,Notebook,1,315837,70059
1971,212,2023-03-07,Electrodomesticos,Lavadora,1,157522,25389
1968,212,2023-04-03,Tecnologia,Impresora,2,474884,107986
1967,212,2023-04-20,Vestuario,Camisa,4,132392,52573
1969,212,2023-05-16,Deportes,Guantes,2,56221,19545
1975,212,2023-05-23,Vestuario,Pantalon,1,54025,17516
1972,212,2023-07-30,Deportes,Poleron,2,49000,14706
1976,212,2023-09-02,Hogar,Sofa,1,83032,24650
1970,212,2023-09-03,Tecnologia,Mouse,2,220715,45134
1973,212,2023-12-16,Hogar,Sofa,2,154132,42250
1977,213,2024-09-30,Tecnologia,Teclado,3,531522,113695
1979,213,2024-10-13,Hogar,Termo,1,82755,22813
1980,213,2024-11-28,Tecnologia,Tablet,2,468393,94421
1982,213,2024-12-19,Tecnologia,Smartwatch,2,387610,78584
1978,213,2024-12-21,Tecnologia,Monitor,2,154000,29174
1981,213,2024-12-22,Vestuario,Vestido,1,27236,8603
1983,214,2023-06-19,Vestuario,Chaqueta,3,248637,92246
1988,214,2023-07-17,Hogar,Sofa,6,633698,181530
1989,214,2023-08-03,Hogar,Alfombra,2,190808,49439
1992,214,2023-08-27,Vestuario,Gorro,3,129084,42902
1986,214,2023-09-26,Hogar,Sofa,2,172795,52601
1991,214,2023-10-30,Tecnologia,Smartwatch,3,600439,97803
1987,214,2023-12-30,Vestuario,Vestido,2,110269,29640
1985,214,2024-02-02,Tecnologia,Notebook,2,470861,98426
1984,214,2024-03-22,Deportes,Pesas,1,31320,10009
1990,214,2024-05-10,Deportes,Raqueta,1,37917,12843
1993,215,2024-06-28,Vestuario,Pantalon,1,56988,19021
2003,215,2024-07-01,Electrodomesticos,Plancha,4,681966,109444
1999,215,2024-07-05,Tecnologia,Smartwatch,1,274943,51127
2005,215,2024-08-21,Hogar,Mesa,1,137464,30406
1996,215,2024-08-24,Hogar,Termo,2,194150,42875
1994,215,2024-09-01,Electrodomesticos,Cocina,2,403848,65353
2002,215,2024-10-08,Vestuario,Chaqueta,4,118572,38884
1997,215,2024-11-07,Deportes,Pesas,2,244225,58654
2000,215,2024-11-18,Tecnologia,Audifonos,2,512506,84630
1995,215,2024-11-20,Hogar,Silla,2,106696,27762
2001,215,2024-12-01,Electrodomesticos,Refrigerador,1,139029,19153
1998,215,2024-12-19,Deportes,Guantes,1,58217,16901
2004,215,2024-12-24,Vestuario,Buzo,1,19368,6637
2006,216,2023-02-22,Deportes,Short,1,44333,12117
2012,216,2023-02-22,Tecnologia,Audifonos,2,288484,62655
2007,216,2023-02-27,Electrodomesticos,Microondas,1,83718,17021
2013,216,2023-02-28,Electrodomesticos,Purificador,4,584815,101424
2015,216,2023-03-13,Hogar,Lampara,3,143845,37103
2014,216,2023-04-11,Hogar,Organizador,1,61543,17455
2010,216,2023-05-19,Electrodomesticos,Microondas,2,203060,41578
2019,216,2023-05-22,Hogar,Cafetera,3,381368,141745
2017,216,2023-05-28,Hogar,Alfombra,1,89949,22688
2018,216,2023-05-31,Electrodomesticos,Horno,1,97479,17812
2009,216,2023-06-08,Hogar,Termo,4,339321,113144
2011,216,2023-07-10,Deportes,Raqueta,3,146759,44546
2016,216,2023-12-27,Electrodomesticos,Plancha,2,352675,59014
2008,216,2023-12-30,Deportes,Balon,2,137924,48688
2020,217,2024-08-16,Electrodomesticos,Lavadora,4,1210725,229757
2024,217,2024-08-17,Hogar,Hervidor,2,120809,40143
2028,217,2024-08-26,Tecnologia,Teclado,2,393767,87884
2022,217,2024-09-02,Deportes,Guantes,1,88432,28432
2025,217,2024-09-02,Tecnologia,Smartphone,1,270803,55959
2023,217,2024-09-03,Hogar,Cortinas,2,97365,27417
2021,217,2024-09-07,Tecnologia,Smartwatch,3,425328,77816
2027,217,2024-10-03,Vestuario,Zapatillas,2,28186,9899
2029,217,2024-12-22,Vestuario,Zapatillas,1,49768,15857
2026,217,2024-12-26,Vestuario,Polera,1,34721,10852
2030,218,2024-06-01,Tecnologia,Notebook,3,487327,87430
2043,218,2024-06-01,Vestuario,Pantalon,2,90665,29432
2038,218,2024-06-02,Electrodomesticos,Refrigerador,1,63000,12652
2039,218,2024-06-12,Electrodomesticos,Cocina,2,129128,22648
2033,218,2024-06-27,Tecnologia,Impresora,4,974637,206231
2031,218,2024-06-30,Hogar,Hervidor,1,88051,27203
2034,218,2024-07-02,Electrodomesticos,Licuadora,1,193522,30281
2042,218,2024-07-12,Tecnologia,Teclado,2,527456,126215
2037,218,2024-07-20,Tecnologia,Mouse,1,149767,24588
2041,218,2024-08-05,Tecnologia,Audifonos,1,141687,27009
2044,218,2024-09-18,Hogar,Hervidor,1,94779,24756
2035,218,2024-10-19,Hogar,Hervidor,1,68271,17834
2036,218,2024-12-05,Hogar,Alfombra,1,128835,31351
2032,218,2024-12-21,Deportes,Poleron,1,57358,12274
2040,218,2024-12-23,Hogar,Hervidor,1,54318,14601
2045,219,2022-09-17,Electrodomesticos,Microondas,3,716089,123308
2047,219,2022-09-17,Vestuario,Zapatillas,1,36925,14423
2049,219,2022-10-03,Tecnologia,Impresora,2,345199,71599
2046,219,2022-11-14,Tecnologia,Smartphone,1,297845,60883
2048,219,2022-11-24,Tecnologia,Monitor,1,222454,49792
2050,220,2023-09-02,Electrodomesticos,Aspiradora,2,372346,60402
2054,220,2023-09-16,Hogar,Organizador,1,121146,40467
2053,220,2023-10-15,Hogar,Termo,1,76656,19754
2051,220,2023-10-28,Hogar,Sofa,1,150740,48226
2052,220,2024-02-14,Vestuario,Chaqueta,1,73928,25214
2055,221,2023-03-14,Deportes,Bicicleta,1,43542,13943
2061,221,2023-03-14,Hogar,Cafetera,1,81669,20583
2062,221,2023-03-31,Electrodomesticos,Lavadora,2,477731,65681
2058,221,2023-04-06,Tecnologia,Smartphone,2,446222,102236
2057,221,2023-04-19,Electrodomesticos,Microondas,2,581619,98216
2056,221,2023-05-15,Vestuario,Calcetines,1,19005,5829
2059,221,2023-06-01,Deportes,Short,2,108437,37507
2060,221,2023-08-23,Vestuario,Buzo,1,31545,9656
2063,222,2022-12-09,Deportes,Botella,1,80695,19361
2068,222,2022-12-13,Vestuario,Polera,1,43409,10546
2065,222,2022-12-15,Vestuario,Calcetines,2,111771,41160
2067,222,2023-02-13,Electrodomesticos,Lavadora,1,95641,15792
2066,222,2023-03-19,Tecnologia,Mouse,5,654375,107637
2064,222,2023-05-09,Hogar,Hervidor,4,226276,78921
2069,223,2022-09-19,Deportes,Casco,2,120990,39369
2072,223,2022-11-06,Electrodomesticos,Licuadora,4,923251,159895
2074,223,2022-12-01,Electrodomesticos,Aspiradora,2,419181,50529
2070,223,2023-06-08,Tecnologia,Impresora,1,295837,50170
2071,223,2023-08-09,Deportes,Balon,3,92783,24889
2073,223,2023-08-21,Tecnologia,Smartwatch,3,421274,98281
2075,224,2023-05-30,Hogar,Lampara,1,114577,34685
2077,224,2023-08-07,Deportes,Casco,1,69698,21941
2076,224,2023-09-19,Deportes,Casco,1,50144,15889
2078,224,2024-01-01,Tecnologia,Mouse,4,798273,176463
2079,224,2024-03-06,Hogar,Sofa,1,110557,35140
2080,225,2023-12-12,Hogar,Cortinas,1,68915,16560
2084,225,2023-12-12,Deportes,Botella,3,310728,85000
2087,225,2023-12-29,Tecnologia,Smartwatch,1,274230,54235
2085,225,2024-01-14,Vestuario,Camisa,1,27147,9120
2088,225,2024-01-18,Vestuario,Zapatillas,1,44819,16203
2083,225,2024-03-26,Vestuario,Jeans,3,76707,28800
2082,225,2024-04-24,Vestuario,Gorro,2,57195,19808
2086,225,2024-07-09,Tecnologia,Impresora,1,246301,50875
2081,225,2024-09-11,Hogar,Cafetera,3,107647,25270
2089,226,2023-09-04,Tecnologia,Smartwatch,1,329682,68923
2092,226,2023-09-14,Vestuario,Camisa,1,69270,23789
2095,226,2023-09-14,Deportes,Raqueta,1,53097,16425
2097,226,2023-10-05,Tecnologia,Monitor,2,475104,112121
2098,226,2023-10-11,Hogar,Mesa,1,83949,26581
2090,226,2023-10-13,Hogar,Mesa,1,70187,20983
2100,226,2023-10-19,Deportes,Bicicleta,1,68436,24955
2094,226,2023-10-20,Tecnologia,Smartphone,1,254049,51841
2099,226,2023-11-03,Hogar,Cafetera,1,106361,27765
2101,226,2023-12-10,Vestuario,Pantalon,1,41129,12029
2091,226,2024-03-21,Deportes,Pesas,2,178483,61021
2096,226,2024-05-05,Electrodomesticos,Microondas,1,177401,30211
2093,226,2024-06-03,Hogar,Mesa,3,238479,61375
2102,227,2023-07-27,Deportes,Short,1,73804,16443
2104,227,2023-08-20,Vestuario,Camisa,2,98295,29403
2111,227,2023-08-22,Hogar,Alfombra,3,350202,97552
2110,227,2023-09-04,Hogar,Mesa,4,363162,71192
2109,227,2023-09-06,Vestuario,Calcetines,2,86679,28811
2106,227,2023-09-08,Vestuario,Vestido,2,86528,26223
2108,227,2023-09-22,Vestuario,Vestido,1,58905,19205
2105,227,2023-11-21,Vestuario,Chaqueta,1,39469,15441
2103,227,2023-12-21,Tecnologia,Tablet,3,695690,152974
2107,227,2024-07-06,Electrodomesticos,Microondas,1,206926,29553
2112,228,2022-03-01,Hogar,Lampara,1,115052,29113
2113,228,2022-03-07,Hogar,Mesa,1,58908,16604
2115,228,2022-03-20,Electrodomesticos,Cocina,2,281852,50985
2124,228,2022-03-24,Vestuario,Polera,1,20020,7531
2118,228,2022-03-26,Electrodomesticos,Plancha,1,217734,38160
2117,228,2022-04-06,Deportes,Poleron,3,244249,66473
2116,228,2022-05-19,Vestuario,Calcetines,2,50328,17935
2119,228,2022-06-01,Vestuario,Calcetines,1,56560,18602
2122,228,2022-08-16,Vestuario,Jeans,2,54670,16346
2120,228,2022-09-04,Electrodomesticos,Aspiradora,1,157735,37327
2123,228,2022-11-05,Vestuario,Calcetines,1,28115,9329
2121,228,2023-03-20,Deportes,Guantes,1,113652,34328
2114,228,2023-05-20,Vestuario,Pantalon,2,122139,40596
2125,229,2024-01-16,Deportes,Botella,1,74000,24828
2130,229,2024-01-19,Vestuario,Calcetines,2,61319,23102
2127,229,2024-03-09,Electrodomesticos,Microondas,1,231708,36067
2129,229,2024-04-22,Tecnologia,Mouse,2,315836,62835
2131,229,2024-07-18,Electrodomesticos,Horno,1,182056,29664
2126,229,2024-07-24,Vestuario,Camisa,2,108467,40109
2128,229,2024-11-19,Tecnologia,Smartwatch,1,85854,13691
2132,230,2024-02-23,Electrodomesticos,Cocina,1,194986,37541
2141,230,2024-03-31,Deportes,Balon,2,113268,36667
2133,230,2024-04-08,Electrodomesticos,Licuadora,3,627663,91664
2140,230,2024-05-03,Deportes,Pesas,1,46907,14725
2136,230,2024-05-18,Electrodomesticos,Lavadora,1,273201,55689
2134,230,2024-06-07,Hogar,Organizador,1,119681,26030
2137,230,2024-07-06,Vestuario,Vestido,3,42528,16259
2139,230,2024-07-28,Electrodomesticos,Lavadora,1,63000,12356
2135,230,2024-11-04,Tecnologia,Router,2,324530,50766
2138,230,2024-12-28,Tecnologia,Impresora,3,772781,138176
2142,231,2023-09-17,Tecnologia,Notebook,3,665340,128697
2145,231,2023-10-17,Deportes,Short,1,61433,20538
2144,231,2023-11-18,Vestuario,Zapatillas,2,60488,16802
2143,231,2024-04-12,Vestuario,Jeans,1,32069,14681
2146,231,2024-12-21,Deportes,Botella,1,96666,22633
2147,232,2022-06-26,Tecnologia,Monitor,2,446928,98391
2150,232,2022-07-30,Electrodomesticos,Refrigerador,2,126000,23404
2148,232,2022-10-17,Vestuario,Polera,1,34920,10518
2149,232,2022-11-17,Vestuario,Calcetines,1,67538,22698
2151,232,2023-02-10,Electrodomesticos,Microondas,3,455330,77773
2152,233,2023-08-31,Hogar,Termo,1,80591,23876
2153,233,2023-09-16,Deportes,Botella,3,308983,102475
2159,233,2023-10-16,Deportes,Botella,1,44140,15368
2156,233,2023-10-18,Deportes,Bicicleta,3,176491,54493
2160,233,2023-11-02,Tecnologia,Mouse,1,200181,28362
2157,233,2023-11-14,Deportes,Casco,2,91255,24848
2154,233,2024-01-19,Electrodomesticos,Lavadora,3,379506,72199
2161,233,2024-01-27,Hogar,Silla,1,60498,17346
2158,233,2024-03-20,Electrodomesticos,Refrigerador,1,197537,36005
2155,233,2024-03-26,Hogar,Lampara,1,75814,22357
2162,234,2024-03-11,Vestuario,Camisa,1,17732,4825
2165,234,2024-04-08,Hogar,Hervidor,5,265438,79428
2168,234,2024-04-08,Vestuario,Zapatillas,1,25263,8996
2167,234,2024-05-09,Vestuario,Zapatillas,2,57091,17539
2166,234,2024-05-13,Tecnologia,Teclado,3,354945,67093
2170,234,2024-06-18,Tecnologia,Notebook,1,341922,71628
2169,234,2024-08-16,Hogar,Sofa,1,75309,18418
2163,234,2024-09-05,Electrodomesticos,Plancha,1,139261,22985
2164,234,2024-12-24,Electrodomesticos,Secadora,2,363759,54240
2171,235,2024-02-25,Vestuario,Pantalon,1,41168,12034
2172,235,2024-02-29,Electrodomesticos,Purificador,4,580827,107696
2181,235,2024-03-04,Deportes,Pesas,2,120996,35401
2182,235,2024-03-07,Deportes,Guantes,2,105410,26940
2179,235,2024-03-08,Tecnologia,Mouse,7,1902344,342729
2175,235,2024-03-14,Vestuario,Pantalon,2,44593,14977
2176,235,2024-03-25,Deportes,Poleron,2,112893,33317
2185,235,2024-03-25,Electrodomesticos,Microondas,2,410557,81543
2189,235,2024-03-25,Electrodomesticos,Secadora,1,136647,19263
2187,235,2024-05-02,Deportes,Botella,1,110939,31872
2186,235,2024-05-28,Hogar,Cafetera,1,78153,17558
2183,235,2024-06-05,Electrodomesticos,Plancha,4,727946,125805
2174,235,2024-06-24,Electrodomesticos,Purificador,3,702057,127017
2173,235,2024-06-30,Tecnologia,Tablet,1,196464,39099
2184,235,2024-07-01,Hogar,Hervidor,1,88598,31027
2177,235,2024-08-13,Electrodomesticos,Cocina,2,210749,43257
2178,235,2024-08-28,Electrodomesticos,Licuadora,4,777807,141112
2188,235,2024-10-25,Vestuario,Zapatillas,1,25616,9478
2180,235,2024-12-25,Hogar,Cortinas,2,63000,16850
2190,236,2022-07-09,Vestuario,Zapatillas,1,56691,19681
2194,236,2022-07-13,Hogar,Cafetera,3,268087,73170
2199,236,2022-08-05,Vestuario,Buzo,2,19726,6293
2196,236,2022-08-06,Hogar,Silla,3,346843,91141
2197,236,2022-08-15,Tecnologia,Smartwatch,1,264595,53832
2191,236,2022-09-02,Tecnologia,Smartphone,3,779289,116831
2192,236,2022-09-06,Tecnologia,Tablet,1,296313,69630
2198,236,2022-10-22,Deportes,Raqueta,2,167646,46296
2193,236,2022-10-31,Tecnologia,Router,2,154000,29821
2195,236,2023-01-28,Deportes,Bicicleta,3,221155,56116
2200,237,2024-09-10,Vestuario,Buzo,3,143971,47185
2208,237,2024-09-15,Tecnologia,Mouse,2,364315,86103
2210,237,2024-10-11,Electrodomesticos,Aspiradora,1,220888,36542
2205,237,2024-10-16,Electrodomesticos,Purificador,1,202516,36713
2212,237,2024-10-16,Tecnologia,Impresora,2,503494,112000
2202,237,2024-10-19,Vestuario,Chaqueta,1,22987,8183
2207,237,2024-11-08,Hogar,Sofa,2,254314,69973
2206,237,2024-12-25,Deportes,Bicicleta,3,257242,63504
2209,237,2024-12-25,Electrodomesticos,Lavadora,2,343499,65741
2201,237,2024-12-27,Tecnologia,Audifonos,1,344478,52122
2211,237,2024-12-29,Hogar,Cortinas,1,31500,9001
2203,237,2024-12-30,Electrodomesticos,Licuadora,3,350241,56447
2204,237,2024-12-31,Hogar,Alfombra,2,169782,38272
2213,238,2023-01-03,Electrodomesticos,Lavadora,1,235433,42347
2216,238,2023-01-03,Vestuario,Chaqueta,4,80377,24285
2218,238,2023-01-06,Vestuario,Chaqueta,1,61734,24591
2215,238,2023-01-16,Deportes,Balon,2,190343,63202
2217,238,2023-03-08,Tecnologia,Audifonos,1,283913,53610
2214,238,2023-03-15,Vestuario,Vestido,1,50908,20330
2221,238,2023-04-02,Electrodomesticos,Secadora,1,178933,29040
2220,238,2023-06-19,Deportes,Short,1,76569,19296
2219,238,2023-07-29,Vestuario,Gorro,3,93374,37424
2222,239,2022-09-13,Electrodomesticos,Aspiradora,2,437141,73350
2231,239,2022-10-04,Deportes,Guantes,3,394140,135359
2230,239,2022-12-05,Hogar,Alfombra,1,92139,19594
2228,239,2022-12-20,Vestuario,Gorro,1,39315,11106
2226,239,2023-01-26,Tecnologia,Audifonos,4,918465,205748
2225,239,2023-02-19,Vestuario,Calcetines,2,57673,24446
2224,239,2023-03-17,Hogar,Alfombra,2,145064,34981
2227,239,2023-03-25,Tecnologia,Impresora,2,154000,30258
2223,239,2023-07-04,Vestuario,Zapatillas,3,133277,50825
2229,239,2024-01-17,Vestuario,Polera,2,45523,17307
2232,240,2023-02-01,Electrodomesticos,Plancha,1,98592,18376
2240,240,2023-02-07,Vestuario,Calcetines,1,27044,8325
2241,240,2023-02-10,Tecnologia,Audifonos,2,357399,87121
2239,240,2023-02-19,Electrodomesticos,Microondas,2,126000,25029
2238,240,2023-03-11,Electrodomesticos,Refrigerador,1,231711,43825
2236,240,2023-03-14,Vestuario,Camisa,1,54758,22550
2244,240,2023-03-23,Deportes,Balon,3,239544,68767
2235,240,2023-03-28,Vestuario,Calcetines,1,33652,10217
2242,240,2023-04-04,Vestuario,Jeans,7,137816,49616
2234,240,2023-04-06,Vestuario,Gorro,4,342881,142128
2246,240,2023-05-12,Electrodomesticos,Plancha,2,277973,55685
2233,240,2023-05-25,Hogar,Organizador,1,31500,8503
2245,240,2023-10-03,Electrodomesticos,Aspiradora,2,394603,66026
2237,240,2023-12-15,Tecnologia,Impresora,1,265705,44490
2243,240,2024-05-11,Deportes,Colchoneta,1,67984,17690
2247,241,2022-09-19,Deportes,Balon,3,367387,112911
2248,241,2022-10-16,Tecnologia,Monitor,1,141320,29912
2249,241,2023-01-08,Tecnologia,Smartphone,3,231000,47889
2250,241,2023-06-01,Deportes,Pesas,3,115089,34655
2251,242,2023-11-15,Electrodomesticos,Licuadora,1,179512,39654
2252,242,2024-02-15,Electrodomesticos,Microondas,1,128052,27118
2255,242,2024-02-25,Hogar,Hervidor,1,58857,13722
2254,242,2024-05-15,Deportes,Balon,1,57006,20090
2253,242,2024-05-30,Vestuario,Camisa,1,59546,22850
2256,243,2022-09-10,Deportes,Pesas,1,100464,31813
2260,243,2022-09-15,Deportes,Balon,3,184913,58771
2257,243,2022-09-17,Tecnologia,Impresora,3,970905,235837
