id_venta,id_cliente,fecha,categoria,producto,unidades,ventas,margen
3351,1275,2024-10-31,Hogar,Mesa,2,64346,14740
3352,580,2023-02-06,Deportes,Pesas,2,200012,54850
3353,486,2024-02-07,Electrodomesticos,Microondas,2,227270,61496
3354,1205,2024-05-01,Vestuario,Zapatillas,1,126060,28152
3355,1295,2023-10-01,Vestuario,Polera,2,232124,69691
3356,914,2023-10-25,Deportes,Raqueta,2,247494,67388
3357,514,2024-06-19,Deportes,Pesas,1,112013,26148
3358,162,2024-02-22,Vestuario,Chaqueta,4,604312,199830
3359,822,2023-09-10,Vestuario,Chaqueta,2,261200,66955
3360,1126,2024-06-02,Hogar,Silla,3,269712,67586
3361,367,2024-02-03,Electrodomesticos,Microondas,3,184989,53587
3362,1184,2023-07-12,Electrodomesticos,Lavadora,3,313356,92364
3363,479,2023-01-16,Electrodomesticos,Microondas,1,31037,9929
3364,1427,2023-08-02,Hogar,Silla,1,71074,26683
3365,1120,2024-05-30,Deportes,Raqueta,2,187038,61398
3366,630,2024-02-25,Deportes,Raqueta,3,171306,59993
3367,399,2023-06-21,Tecnologia,Monitor,1,81327,18494
3368,939,2023-05-06,Tecnologia,Tablet,2,121414,38796
3369,286,2024-09-06,Hogar,Lampara,2,172126,58400
3370,931,2024-12-28,Tecnologia,Tablet,2,277662,68816
3371,1281,2023-01-08,Deportes,Raqueta,2,272742,55895
3372,644,2023-07-23,Deportes,Balon,1,55059,10039
3373,1297,2024-08-11,Hogar,Lampara,1,47754,15789
3374,203,2023-05-02,Deportes,Balon,1,75267,16540
3375,854,2023-11-23,Deportes,Balon,4,314904,70176
3376,910,2024-05-14,Tecnologia,Tablet,2,174548,56191
3377,829,2024-08-29,Vestuario,Polera,4,627728,223760
3378,217,2023-05-07,Deportes,Bicicleta,3,226074,61106
3379,1016,2023-07-01,Deportes,Balon,5,322710,72023
3380,71,2024-08-27,Tecnologia,Notebook,2,10000,3166
3381,754,2024-11-19,Tecnologia,Monitor,4,442716,82726
3382,11,2023-09-14,Deportes,Pesas,1,133213,47760
3383,776,2023-09-19,Deportes,Raqueta,5,335415,76732
3384,613,2023-11-24,Tecnologia,Smartphone,1,134739,49679
3385,1066,2023-08-08,Vestuario,Pantalon,3,462267,122200
3386,837,2023-10-30,Hogar,Silla,1,116272,41801
3387,1416,2024-12-15,Electrodomesticos,Refrigerador,1,77002,20212
3388,1087,2023-11-17,Vestuario,Zapatillas,3,310401,68227
3389,85,2024-07-02,Tecnologia,Tablet,1,178780,41843
3390,1115,2024-10-02,Vestuario,Polera,2,285774,92283
3391,200,2024-03-29,Vestuario,Zapatillas,2,216838,50286
3392,763,2024-09-08,Vestuario,Polera,1,79634,14432
3393,649,2023-06-23,Tecnologia,Monitor,4,142088,32787
3394,623,2023-05-15,Hogar,Sofa,1,13886,2683
3395,532,2023-01-14,Electrodomesticos,Refrigerador,1,87499,28450
3396,1297,2023-01-18,Vestuario,Pantalon,2,173748,40897
3397,1233,2023-09-24,Vestuario,Pantalon,4,749060,272712
3398,260,2024-08-30,Electrodomesticos,Lavadora,1,101749,22038
3399,28,2024-03-12,Hogar,Mesa,2,134106,42879
3400,708,2024-08-29,Vestuario,Zapatillas,2,276442,53076
3401,1254,2023-06-29,Vestuario,Chaqueta,3,15000,3952
3402,561,2023-12-13,Tecnologia,Tablet,1,82320,30539
3403,241,2024-01-05,Hogar,Sofa,2,224374,45932
3404,1258,2023-05-26,Hogar,Lampara,1,105008,20253
3405,71,2023-06-27,Hogar,Lampara,3,252750,73232
3406,736,2023-05-06,Deportes,Bicicleta,2,267566,50678
3407,155,2023-01-03,Vestuario,Chaqueta,2,308346,81779
3408,431,2023-12-09,Hogar,Silla,1,121845,40108
3409,170,2024-08-15,Vestuario,Polera,1,40631,13386
3410,1395,2024-07-24,Vestuario,Pantalon,3,274227,52695
3411,1147,2023-12-02,Deportes,Pesas,2,142962,38301
3412,299,2024-11-20,Vestuario,Chaqueta,2,73726,17734
3413,25,2024-04-28,Electrodomesticos,Aspiradora,3,227160,43701
3414,1492,2023-12-18,Hogar,Silla,3,428145,94025
3415,1357,2024-04-18,Hogar,Lampara,3,172341,42966
3416,764,2023-10-26,Tecnologia,Monitor,2,193272,56309
3417,485,2024-05-08,Hogar,Lampara,4,391364,91697
3418,946,2024-10-12,Hogar,Silla,3,113949,42618
3419,106,2023-01-20,Hogar,Mesa,1,161591,60323
3420,1159,2023-04-15,Electrodomesticos,Refrigerador,4,237684,69727
3421,875,2023-02-24,Deportes,Raqueta,4,552272,179937
3422,1022,2024-09-21,Hogar,Sofa,3,84993,17407
3423,1022,2024-12-31,Vestuario,Zapatillas,2,58668,18509
3424,255,2023-06-29,Vestuario,Polera,2,102302,33341
3425,118,2024-01-04,Hogar,Mesa,2,30648,11389
3426,1223,2024-06-12,Deportes,Pesas,4,685588,254004
3427,289,2023-05-13,Electrodomesticos,Aspiradora,2,308782,117214
3428,1383,2024-09-05,Hogar,Silla,3,327396,105340
3429,1419,2023-10-25,Deportes,Balon,2,135402,43414
3430,1092,2023-04-05,Vestuario,Chaqueta,3,206493,57165
3431,1146,2023-03-14,Hogar,Mesa,3,99411,27535
3432,50,2024-04-25,Electrodomesticos,Refrigerador,1,144751,45622
3433,1459,2023-04-11,Vestuario,Zapatillas,1,40952,9307
3434,348,2023-12-04,Hogar,Mesa,1,38725,11664
3435,605,2023-07-04,Tecnologia,Tablet,1,98588,18572
3436,412,2023-09-08,Vestuario,Pantalon,4,240240,72588
3437,948,2023-07-02,Vestuario,Chaqueta,5,647975,119860
3438,320,2024-07-14,Electrodomesticos,Refrigerador,1,31284,7366
3439,408,2023-06-01,Deportes,Raqueta,1,156607,54956
3440,547,2023-10-02,Electrodomesticos,Aspiradora,1,48112,10584
3441,111,2023-09-26,Vestuario,Zapatillas,1,41349,11262
3442,1038,2023-07-13,Hogar,Silla,1,90905,17407
3443,960,2023-01-11,Deportes,Balon,1,130468,39067
3444,859,2024-02-20,Tecnologia,Monitor,2,149432,28506
3445,189,2023-03-02,Hogar,Lampara,1,60295,10867
3446,1183,2023-12-19,Deportes,Raqueta,1,90281,18212
3447,706,2023-10-23,Deportes,Bicicleta,1,54610,11740
3448,1479,2023-10-27,Vestuario,Polera,1,83813,31405
3449,16,2023-02-03,Tecnologia,Notebook,3,118341,23594
3450,1023,2023-04-02,Hogar,Silla,1,63574,21155
3451,1440,2024-05-15,Electrodomesticos,Microondas,1,97932,21815
3452,1076,2024-11-15,Vestuario,Chaqueta,4,420868,103225
3453,988,2023-08-21,Vestuario,Polera,3,207090,58696
3454,1285,2024-07-25,Deportes,Bicicleta,3,217290,79163
3455,358,2024-01-18,Vestuario,Zapatillas,1,81561,17346
3456,764,2023-10-29,Vestuario,Chaqueta,1,93000,23682
3457,410,2024-09-25,Tecnologia,Smartphone,1,80227,22599
3458,1449,2024-11-02,Vestuario,Polera,3,255066,81311
3459,51,2023-03-06,Tecnologia,Tablet,1,87298,32176
3460,248,2024-09-08,Hogar,Sofa,1,63849,23691
3461,361,2023-05-21,Tecnologia,Smartphone,3,309405,114712
3462,1213,2024-10-20,Vestuario,Chaqueta,3,541113,195435
3463,43,2024-11-28,Tecnologia,Notebook,4,272272,69364
3464,1090,2023-04-28,Vestuario,Polera,1,60501,19292
3465,370,2023-01-31,Vestuario,Polera,3,296064,87506
3466,151,2023-11-13,Deportes,Raqueta,4,347736,89920
3467,366,2024-04-01,Hogar,Lampara,2,235416,66020
3468,77,2024-05-21,Deportes,Raqueta,2,77852,20184
3469,1078,2024-12-05,Electrodomesticos,Aspiradora,1,102362,29484
3470,1152,2023-08-25,Deportes,Balon,4,168320,50847
3471,167,2023-01-10,Deportes,Raqueta,1,31001,10823
3472,1433,2024-08-02,Tecnologia,Notebook,3,42027,9951
3473,1344,2024-12-17,Deportes,Bicicleta,1,200740,76203
3474,726,2023-03-09,Tecnologia,Notebook,4,448376,97989
3475,139,2023-06-23,Hogar,Silla,1,64339,19648
3476,239,2024-10-08,Deportes,Balon,3,349185,74196
3477,398,2023-11-18,Vestuario,Zapatillas,1,101498,24752
3478,294,2024-05-24,Tecnologia,Monitor,2,229622,60748
3479,905,2024-11-09,Vestuario,Chaqueta,3,284196,99765
3480,827,2023-01-13,Tecnologia,Tablet,2,93532,19006
3481,77,2024-07-22,Hogar,Lampara,1,80834,15676
3482,83,2024-04-28,Tecnologia,Smartphone,4,344212,106251
3483,1034,2024-01-30,Electrodomesticos,Refrigerador,2,180544,48316
3484,645,2024-09-01,Hogar,Sofa,1,112753,37684
3485,1442,2023-10-07,Electrodomesticos,Aspiradora,1,73566,24082
3486,1211,2023-04-25,Hogar,Sofa,1,152666,52467
3487,1403,2023-07-18,Hogar,Sofa,1,85838,23685
3488,73,2024-11-22,Electrodomesticos,Microondas,2,259286,81770
3489,144,2023-06-29,Electrodomesticos,Aspiradora,1,69783,13674
3490,112,2024-11-23,Hogar,Mesa,1,39490,9219
3491,1392,2023-12-13,Vestuario,Polera,5,317070,94029
3492,1264,2023-02-22,Electrodomesticos,Lavadora,4,175472,43140
3493,35,2024-05-04,Hogar,Sofa,1,35108,7677
3494,617,2024-01-08,Vestuario,Chaqueta,1,58579,18995
3495,365,2024-05-01,Tecnologia,Notebook,1,144760,36412
3496,636,2023-08-14,Electrodomesticos,Aspiradora,1,105719,36786
3497,402,2023-06-18,Vestuario,Chaqueta,1,102769,31619
3498,858,2024-05-25,Hogar,Silla,1,113468,25145
3499,421,2024-02-27,Tecnologia,Monitor,2,314176,73288
3500,1190,2024-02-11,Hogar,Silla,3,130311,45742
3501,1124,2024-04-25,Hogar,Sofa,3,274674,52544
3502,111,2023-12-10,Deportes,Balon,2,330038,107956
3503,1335,2024-12-16,Deportes,Pesas,6,277074,51509
3504,1158,2023-02-11,Tecnologia,Smartphone,3,161604,48403
3505,465,2023-07-16,Vestuario,Zapatillas,3,485931,135919
3506,728,2023-08-03,Vestuario,Polera,1,105018,31322
3507,1244,2024-08-06,Hogar,Lampara,2,238224,60072
3508,1392,2024-11-26,Electrodomesticos,Lavadora,2,218454,68451
3509,1276,2024-04-03,Tecnologia,Monitor,2,217192,65869
3510,1332,2023-08-05,Electrodomesticos,Refrigerador,1,132501,24565
3511,757,2024-06-01,Deportes,Pesas,1,108779,22519
3512,340,2023-06-17,Deportes,Pesas,5,500305,161152
3513,1177,2023-10-07,Vestuario,Polera,2,55102,15052
3514,659,2023-01-21,Deportes,Raqueta,1,102637,31655
3515,1215,2023-10-28,Electrodomesticos,Refrigerador,1,109414,36335
3516,427,2024-05-03,Deportes,Bicicleta,2,100464,35520
3517,1253,2023-10-26,Vestuario,Zapatillas,1,150223,42689
3518,1174,2024-08-14,Deportes,Balon,4,179484,64605
3519,586,2023-11-02,Tecnologia,Tablet,1,123789,44797
3520,207,2023-12-10,Tecnologia,Smartphone,3,389661,139645
3521,206,2023-12-02,Deportes,Balon,1,123831,29768
3522,884,2024-04-03,Electrodomesticos,Lavadora,1,93725,28807
3523,1196,2023-05-10,Hogar,Silla,2,219030,65366
3524,139,2023-11-03,Deportes,Pesas,3,256473,70780
3525,1329,2024-06-17,Hogar,Lampara,1,52616,19218
3526,13,2024-04-16,Deportes,Bicicleta,1,71729,14099
3527,1444,2023-05-03,Deportes,Raqueta,3,409821,99233
3528,1329,2024-02-11,Electrodomesticos,Lavadora,2,99606,29616
3529,660,2023-07-28,Tecnologia,Notebook,2,272252,102182
3530,1122,2024-02-13,Hogar,Lampara,1,125322,23642
3531,1235,2023-12-24,Deportes,Bicicleta,5,591330,164254
3532,459,2024-01-16,Electrodomesticos,Lavadora,1,85086,17251
3533,1335,2023-09-06,Hogar,Silla,4,570132,126959
3534,100,2024-11-15,Tecnologia,Monitor,1,52828,13364
3535,542,2024-11-20,Vestuario,Chaqueta,1,116972,43584
3536,97,2024-05-08,Electrodomesticos,Lavadora,4,231172,43945
3537,1165,2023-07-03,Electrodomesticos,Refrigerador,5,612490,120967
3538,173,2024-07-20,Tecnologia,Tablet,1,80877,17975
3539,660,2024-05-27,Deportes,Pesas,1,81439,26649
3540,816,2024-11-24,Deportes,Balon,2,414786,132884
3541,153,2024-12-02,Electrodomesticos,Lavadora,5,530215,180235
3542,958,2023-07-10,Electrodomesticos,Aspiradora,1,48658,10820
3543,1363,2023-05-02,Electrodomesticos,Lavadora,2,183224,68300
3544,970,2023-06-05,Deportes,Bicicleta,2,61186,18412
3545,894,2024-06-28,Electrodomesticos,Refrigerador,2,329482,98790
3546,1250,2024-01-03,Deportes,Raqueta,1,34698,12478
3547,1016,2023-01-22,Deportes,Bicicleta,1,104495,32161
3548,1000,2024-12-22,Tecnologia,Smartphone,3,402402,151297
3549,933,2024-10-31,Tecnologia,Monitor,1,41074,8194
3550,1234,2023-12-30,Electrodomesticos,Refrigerador,2,186356,59875
3551,183,2024-01-05,Tecnologia,Monitor,2,332032,125479
3552,1073,2024-12-09,Vestuario,Polera,2,260810,98801
3553,457,2023-01-19,Hogar,Sofa,1,95120,22163
3554,1283,2024-05-26,Tecnologia,Monitor,2,128564,48111
3555,1093,2024-12-02,Vestuario,Zapatillas,2,110062,37686
3556,71,2023-09-04,Tecnologia,Tablet,2,290530,85396
3557,1239,2023-11-06,Vestuario,Chaqueta,4,473712,112996
3558,981,2023-06-06,Deportes,Pesas,1,122565,24800
3559,486,2023-05-15,Electrodomesticos,Microondas,2,198336,70532
3560,259,2024-07-24,Hogar,Sofa,2,260090,58156
3561,144,2023-07-05,Hogar,Mesa,3,156216,43323
3562,207,2024-11-19,Electrodomesticos,Lavadora,1,142573,37908
3563,861,2024-02-27,Hogar,Mesa,3,172596,49780
3564,714,2024-03-01,Deportes,Raqueta,4,319132,84417
3565,795,2023-05-16,Electrodomesticos,Lavadora,5,94010,29143
3566,1443,2023-11-26,Hogar,Silla,1,38950,11835
3567,1280,2024-09-24,Tecnologia,Smartphone,1,188197,50974
3568,579,2023-04-02,Vestuario,Pantalon,3,290196,108372
3569,931,2024-09-17,Tecnologia,Monitor,2,254526,68318
3570,325,2023-12-08,Hogar,Sofa,3,403623,109460
3571,620,2024-05-24,Vestuario,Pantalon,1,21141,6672
3572,847,2024-09-08,Vestuario,Zapatillas,1,64565,12275
3573,660,2024-02-09,Electrodomesticos,Aspiradora,1,137723,26427
3574,1352,2023-01-20,Tecnologia,Smartphone,1,117616,24561
3575,273,2024-01-01,Electrodomesticos,Aspiradora,4,211804,64026
3576,1343,2023-03-19,Vestuario,Zapatillas,2,72892,17493
3577,4,2024-11-28,Tecnologia,Monitor,2,54730,12086
3578,202,2024-10-23,Hogar,Mesa,1,67203,13918
3579,807,2024-11-05,Vestuario,Chaqueta,1,118713,34381
3580,163,2024-02-07,Deportes,Pesas,1,7932,2108
3581,635,2023-11-07,Hogar,Silla,1,41738,8682
3582,53,2024-11-11,Electrodomesticos,Refrigerador,2,79814,22838
3583,796,2024-10-20,Vestuario,Chaqueta,2,205608,70565
3584,922,2023-10-20,Deportes,Raqueta,5,452470,113482
3585,1137,2023-01-16,Deportes,Pesas,1,104370,29972
3586,606,2023-07-19,Hogar,Mesa,4,648696,135514
3587,1421,2023-02-01,Vestuario,Polera,1,91707,16836
3588,97,2024-02-19,Vestuario,Polera,5,216885,77323
3589,551,2023-01-16,Hogar,Mesa,1,153181,39339
3590,569,2023-01-08,Deportes,Pesas,2,428128,109496
3591,1282,2024-06-20,Tecnologia,Smartphone,4,417436,90950
3592,1060,2023-02-19,Hogar,Mesa,1,114369,33455
3593,1192,2024-11-03,Deportes,Bicicleta,3,460830,154953
3594,8,2024-06-18,Deportes,Raqueta,2,167222,30417
3595,1478,2024-04-22,Hogar,Silla,1,76101,26581
3596,64,2024-08-13,Vestuario,Pantalon,4,250292,67957
3597,339,2024-02-28,Vestuario,Polera,2,275290,61175
3598,402,2023-06-28,Electrodomesticos,Aspiradora,1,86962,25697
3599,686,2023-08-08,Deportes,Bicicleta,1,41801,9762
3600,833,2024-07-28,Vestuario,Zapatillas,1,71668,18113
3601,556,2024-01-11,Tecnologia,Tablet,1,111621,30268
3602,932,2023-03-27,Deportes,Raqueta,2,28280,10259
3603,218,2024-06-12,Deportes,Bicicleta,2,119288,26068
3604,886,2024-05-31,Vestuario,Polera,4,445324,112516
3605,620,2024-06-10,Tecnologia,Smartphone,1,61885,16223
3606,1454,2023-12-24,Hogar,Lampara,1,102071,23824
3607,1493,2024-04-21,Hogar,Mesa,5,318110,82595
3608,1480,2024-05-07,Vestuario,Pantalon,2,184230,65139
3609,868,2024-10-17,Tecnologia,Notebook,2,217788,82450
3610,778,2023-01-19,Electrodomesticos,Microondas,1,58735,21886
3611,1194,2023-08-23,Hogar,Mesa,3,376092,91909
3612,209,2023-02-22,Tecnologia,Notebook,7,584451,216655
3613,1071,2023-05-28,Deportes,Pesas,2,327174,69347
3614,870,2024-12-17,Tecnologia,Smartphone,1,92767,29050
3615,1500,2024-10-18,Deportes,Raqueta,1,31260,6387
3616,1279,2024-05-10,Hogar,Mesa,1,10883,3858
3617,371,2023-03-23,Electrodomesticos,Refrigerador,2,278986,75891
3618,484,2024-10-15,Electrodomesticos,Refrigerador,2,164392,47573
3619,776,2024-09-03,Vestuario,Polera,1,62669,22565
3620,1038,2024-04-21,Tecnologia,Tablet,1,139951,31771
3621,162,2024-11-22,Vestuario,Zapatillas,2,184820,64926
3622,1454,2023-05-20,Tecnologia,Tablet,1,126043,29090
3623,574,2023-04-10,Electrodomesticos,Microondas,1,126653,24520
3624,1423,2023-03-16,Deportes,Bicicleta,4,310916,101259
3625,1265,2024-06-21,Deportes,Pesas,4,291308,71850
3626,353,2024-12-03,Deportes,Balon,2,116688,32215
3627,715,2023-05-14,Deportes,Balon,1,130468,23501
3628,123,2023-12-25,Electrodomesticos,Refrigerador,1,98917,35168
3629,1485,2024-05-14,Vestuario,Zapatillas,1,101838,22361
3630,221,2023-08-25,Hogar,Sofa,2,121420,38526
3631,118,2024-05-28,Tecnologia,Tablet,1,32186,10734
3632,1370,2023-05-20,Tecnologia,Tablet,2,201588,64527
3633,1453,2023-05-30,Hogar,Sofa,2,186724,48225
3634,490,2023-12-31,Tecnologia,Notebook,3,413307,83959
3635,567,2023-09-19,Deportes,Raqueta,4,200396,60195
3636,91,2024-01-28,Hogar,Mesa,1,72302,24484
3637,846,2024-01-10,Hogar,Lampara,5,780690,169772
3638,1280,2024-05-13,Hogar,Lampara,1,76586,18700
3639,1378,2023-09-08,Deportes,Bicicleta,5,553450,183816
3640,1327,2024-12-15,Tecnologia,Notebook,6,145152,54131
3641,773,2024-02-07,Tecnologia,Smartphone,3,380106,118221
3642,89,2024-02-21,Deportes,Balon,1,72793,26608
3643,1483,2023-11-02,Deportes,Raqueta,1,115523,26866
3644,1138,2024-05-12,Hogar,Mesa,2,256372,88141
3645,974,2023-09-25,Tecnologia,Tablet,2,233330,57531
3646,515,2024-07-24,Tecnologia,Tablet,1,103451,22213
3647,1051,2024-11-10,Tecnologia,Tablet,4,421496,92867
3648,443,2024-08-14,Hogar,Lampara,1,62187,11646
3649,45,2023-10-11,Hogar,Lampara,3,252489,49736
3650,572,2023-07-02,Vestuario,Chaqueta,1,75820,21958
3651,327,2024-08-14,Vestuario,Chaqueta,4,265800,49054
3652,106,2024-08-01,Deportes,Balon,2,383394,85140
3653,135,2023-11-18,Vestuario,Chaqueta,1,161884,32650
3654,921,2023-04-03,Deportes,Balon,1,20055,4939
3655,1302,2024-03-02,Vestuario,Polera,1,143473,43135
3656,1101,2024-07-30,Vestuario,Polera,1,123218,39636
3657,1372,2023-09-15,Electrodomesticos,Microondas,1,101750,31207
3658,1132,2024-09-22,Hogar,Mesa,5,516220,134830
3659,595,2023-05-24,Hogar,Sofa,1,85379,26532
3660,1010,2024-07-26,Deportes,Balon,2,159954,45660
3661,799,2023-03-02,Deportes,Bicicleta,3,100695,21581
3662,913,2024-05-02,Tecnologia,Tablet,2,270800,98971
3663,1333,2024-06-22,Vestuario,Chaqueta,3,100902,32368
3664,1141,2023-11-01,Hogar,Mesa,6,322842,76415
3665,426,2023-03-24,Deportes,Raqueta,2,344304,88503
3666,1019,2024-09-19,Electrodomesticos,Refrigerador,2,170534,33445
3667,1298,2023-11-08,Deportes,Pesas,2,261140,87803
3668,264,2023-10-01,Hogar,Sofa,1,132444,28344
3669,1430,2023-01-13,Tecnologia,Tablet,2,272350,98824
3670,453,2024-01-26,Deportes,Bicicleta,1,95251,23700
3671,798,2024-08-25,Hogar,Mesa,3,156690,42195
3672,1443,2024-01-29,Electrodomesticos,Microondas,5,608770,149165
3673,621,2024-07-18,Vestuario,Chaqueta,1,37905,13199
3674,759,2024-10-13,Vestuario,Chaqueta,3,260172,94282
3675,1500,2023-04-23,Hogar,Sofa,3,428703,161686
3676,780,2023-10-20,Hogar,Sofa,1,156083,50576
3677,783,2023-01-10,Electrodomesticos,Refrigerador,1,67959,17169
3678,1291,2023-03-15,Vestuario,Polera,4,163608,31134
3679,3,2023-05-13,Vestuario,Polera,3,328161,64040
3680,289,2023-03-10,Vestuario,Polera,4,387296,142249
3681,1187,2023-11-06,Tecnologia,Monitor,1,156921,50735
3682,282,2024-07-11,Tecnologia,Notebook,1,104012,38946
3683,571,2023-04-03,Hogar,Lampara,1,68842,18605
3684,1195,2024-07-05,Vestuario,Polera,2,92410,17710
3685,745,2024-09-19,Tecnologia,Smartphone,2,186054,38377
3686,15,2024-07-06,Vestuario,Polera,4,250668,68285
3687,353,2024-08-11,Electrodomesticos,Refrigerador,4,274880,74521
3688,189,2023-01-13,Tecnologia,Notebook,3,295002,89354
3689,488,2024-01-28,Tecnologia,Monitor,3,201924,72347
3690,103,2023-12-12,Hogar,Silla,3,33756,9527
3691,660,2023-10-15,Electrodomesticos,Refrigerador,3,142872,30470
3692,144,2023-02-07,Deportes,Balon,4,418452,142468
3693,806,2023-11-13,Tecnologia,Tablet,2,183664,55148
3694,703,2023-11-14,Deportes,Pesas,3,342384,109029
3695,841,2024-07-29,Vestuario,Chaqueta,1,68211,17551
3696,1482,2024-09-13,Deportes,Pesas,3,145722,34269
3697,1339,2024-05-03,Hogar,Silla,3,324882,78839
3698,959,2024-06-14,Deportes,Balon,2,109762,37235
3699,626,2024-10-13,Deportes,Bicicleta,1,112847,37017
3700,972,2024-09-24,Hogar,Silla,4,386728,143579
3701,1034,2024-07-15,Deportes,Balon,1,84133,18296
3702,722,2023-01-24,Vestuario,Polera,2,138024,52012
3703,1449,2024-02-16,Tecnologia,Notebook,2,214580,38713
3704,144,2024-06-20,Hogar,Silla,1,5000,1885
3705,1306,2023-06-03,Vestuario,Polera,5,949590,228148
3706,1323,2024-07-20,Tecnologia,Tablet,4,405784,101191
3707,1136,2024-10-12,Hogar,Mesa,2,107400,38475
3708,262,2023-06-16,Tecnologia,Monitor,1,41118,13672
3709,269,2023-12-14,Hogar,Lampara,3,426519,130364
3710,506,2024-03-17,Electrodomesticos,Lavadora,3,428091,153696
3711,1012,2024-08-03,Tecnologia,Smartphone,1,132400,40526
3712,288,2024-05-23,Electrodomesticos,Microondas,5,245445,86455
3713,222,2023-09-14,Electrodomesticos,Microondas,1,66436,14329
3714,7,2024-07-27,Hogar,Lampara,3,326835,60893
3715,299,2023-02-23,Vestuario,Zapatillas,2,258602,91841
3716,1451,2024-11-06,Hogar,Silla,3,244893,48034
3717,1277,2024-06-06,Hogar,Mesa,1,58538,21721
3718,1153,2024-09-04,Tecnologia,Smartphone,1,95645,28122
3719,1104,2024-02-27,Vestuario,Chaqueta,1,112890,36136
3720,520,2024-05-17,Vestuario,Polera,1,74623,20384
3721,681,2023-04-13,Hogar,Silla,1,23958,7030
3722,333,2023-05-27,Hogar,Mesa,3,448335,140577
3723,701,2023-06-14,Electrodomesticos,Refrigerador,1,81742,27405
3724,200,2024-09-08,Electrodomesticos,Lavadora,1,150526,35768
3725,333,2023-10-05,Vestuario,Polera,2,188714,54634
3726,454,2024-04-04,Deportes,Bicicleta,1,129164,26282
3727,348,2024-06-24,Vestuario,Pantalon,1,32689,8971
3728,326,2024-11-13,Deportes,Raqueta,2,137164,32773
3729,819,2024-07-05,Vestuario,Chaqueta,2,58308,13612
3730,1286,2024-03-07,Vestuario,Zapatillas,3,361437,115754
3731,511,2024-08-04,Deportes,Pesas,1,71492,25538
3732,431,2023-04-06,Deportes,Bicicleta,2,166316,60258
3733,1031,2024-02-22,Deportes,Bicicleta,1,129750,48006
3734,840,2023-03-05,Vestuario,Chaqueta,4,136076,33197
3735,1190,2024-12-05,Tecnologia,Tablet,5,554920,172484
3736,241,2023-12-20,Tecnologia,Smartphone,3,170913,62242
3737,622,2024-09-21,Electrodomesticos,Refrigerador,2,221034,49154
3738,1094,2023-02-12,Electrodomesticos,Microondas,1,76130,18922
3739,631,2024-09-14,Electrodomesticos,Aspiradora,1,69498,22922
3740,70,2024-06-13,Tecnologia,Tablet,4,908048,288533
3741,1401,2024-03-02,Deportes,Balon,1,87388,30638
3742,1117,2023-09-13,Deportes,Bicicleta,1,51065,12548
3743,517,2024-09-06,Electrodomesticos,Aspiradora,2,177828,66421
3744,567,2023-03-31,Electrodomesticos,Microondas,1,84108,19083
3745,427,2024-06-08,Deportes,Pesas,3,494025,156304
3746,128,2023-01-29,Deportes,Raqueta,1,78427,24608
3747,396,2024-04-19,Electrodomesticos,Microondas,2,136680,48340
3748,208,2023-07-10,Hogar,Mesa,1,89891,32888
3749,424,2023-12-16,Vestuario,Chaqueta,3,206607,38906
3750,181,2024-11-24,Electrodomesticos,Aspiradora,1,116316,30880
3751,1325,2024-10-17,Deportes,Balon,3,251445,48040
