fecha,categoria,region,segmento,ventas,beneficio
2023-06-08,Vestuario,Centro,Retail,40273,14410
2024-04-26,Electrodomesticos,Sur,Empresa,199725,39056
2024-11-21,Tecnologia,Norte,Empresa,125953,27501
2024-11-21,Tecnologia,Norte,Retail,132246,31783
2023-03-01,Electrodomesticos,Norte,Retail,186473,33818
2023-10-01,Vestuario,Centro,Retail,26861,10711
2024-09-08,Vestuario,Sur,Retail,33349,10743
2023-08-17,Deportes,Sur,Retail,66730,21407
2024-05-15,Hogar,Centro,Empresa,104966,27317
2024-01-30,Hogar,Sur,Empresa,73760,21153
2023-08-30,Tecnologia,Norte,Empresa,198822,43483
2024-07-04,Vestuario,Norte,Retail,33295,10806
2024-05-25,Deportes,Norte,Retail,42087,14133
2024-04-29,Deportes,Centro,Empresa,38911,12348
2024-05-02,Electrodomesticos,Norte,Empresa,139052,20897
2024-03-14,Electrodomesticos,Sur,Retail,222011,36400
2024-09-15,Vestuario,Norte,Empresa,52175,17905
2024-11-27,Electrodomesticos,Sur,Retail,196166,31952
2023-11-03,Vestuario,Sur,Retail,49497,19834
2023-03-03,Deportes,Centro,Retail,51736,18674
2024-05-15,Hogar,Centro,Empresa,114106,23995
2024-09-14,Tecnologia,Sur,Empresa,215292,45020
2023-03-19,Tecnologia,Sur,Empresa,233000,57746
2024-05-08,Electrodomesticos,Norte,Retail,184953,29422
2023-08-20,Vestuario,Centro,Empresa,36041,14340
2023-05-15,Hogar,Sur,Retail,75723,21744
2023-04-14,Deportes,Norte,Retail,59645,13730
2024-02-06,Vestuario,Centro,Empresa,26394,10034
2024-02-15,Hogar,Sur,Empresa,90262,28092
2023-12-10,Deportes,Centro,Retail,21512,6325
2024-08-30,Hogar,Centro,Retail,147913,46683
2024-05-24,Hogar,Centro,Retail,107500,32807
2023-06-13,Hogar,Sur,Empresa,166411,45834
2023-08-24,Vestuario,Sur,Empresa,54966,17317
2024-02-11,Deportes,Sur,Retail,68831,18824
2023-02-22,Electrodomesticos,Sur,Retail,183263,32165
2023-08-12,Tecnologia,Sur,Retail,304803,60796
2024-05-24,Electrodomesticos,Centro,Retail,255125,43317
2023-01-26,Deportes,Norte,Empresa,62202,20185
2023-03-08,Deportes,Centro,Retail,18462,6497
2023-06-15,Electrodomesticos,Norte,Empresa,40620,7911
2023-06-04,Hogar,Norte,Empresa,98902,28670
2023-03-14,Tecnologia,Sur,Retail,230612,51467
2024-07-15,Electrodomesticos,Centro,Empresa,202676,39300
2024-06-23,Electrodomesticos,Sur,Empresa,228487,43941
2023-08-22,Electrodomesticos,Sur,Retail,230450,39014
2023-09-17,Deportes,Norte,Empresa,48491,13158
2024-03-06,Electrodomesticos,Sur,Empresa,108682,17908
2023-10-01,Vestuario,Sur,Empresa,40539,10706
2024-04-21,Tecnologia,Centro,Empresa,98535,21779
2023-04-18,Hogar,Norte,Retail,118096,30163
2024-03-11,Tecnologia,Sur,Empresa,134426,28904
2023-04-28,Vestuario,Centro,Retail,46580,16572
2024-05-19,Electrodomesticos,Centro,Retail,156446,30960
2024-02-01,Hogar,Centro,Retail,71022,20253
2024-05-26,Deportes,Norte,Retail,86272,30141
2023-05-26,Tecnologia,Centro,Empresa,311448,70434
2023-05-16,Tecnologia,Centro,Empresa,108889,31110
2024-11-01,Electrodomesticos,Norte,Empresa,10000,1942
2024-03-15,Hogar,Sur,Retail,110695,34327
2023-10-22,Tecnologia,Sur,Retail,186200,43128
2024-08-07,Deportes,Sur,Empresa,82716,25449
2023-04-17,Electrodomesticos,Centro,Retail,180639,32055
2024-12-17,Electrodomesticos,Norte,Retail,198092,38877
2024-09-29,Hogar,Norte,Empresa,105521,24719
2024-10-25,Vestuario,Sur,Retail,31833,11474
2023-06-24,Vestuario,Centro,Retail,32103,14008
2023-12-05,Deportes,Centro,Retail,69061,23152
2023-06-29,Tecnologia,Centro,Retail,222712,50265
2023-05-31,Tecnologia,Norte,Empresa,156354,34457
2024-09-17,Hogar,Sur,Empresa,93780,25828
2024-11-25,Deportes,Norte,Empresa,106792,26410
2023-03-11,Deportes,Sur,Retail,10000,2631
2024-06-01,Tecnologia,Sur,Retail,80780,19110
2023-09-27,Vestuario,Norte,Empresa,24670,8741
2023-07-05,Vestuario,Centro,Empresa,56782,21140
2024-09-26,Tecnologia,Norte,Retail,255045,56158
2024-11-11,Hogar,Centro,Retail,105022,31393
2023-11-01,Electrodomesticos,Norte,Empresa,104986,18102
2023-02-13,Hogar,Norte,Empresa,58852,14819
2023-05-06,Electrodomesticos,Sur,Empresa,163739,33858
2024-07-12,Tecnologia,Centro,Empresa,272503,54928
2024-03-14,Hogar,Norte,Empresa,139824,31118
2024-12-27,Hogar,Sur,Retail,96533,29847
2024-02-18,Tecnologia,Centro,Retail,105016,25734
2024-05-12,Hogar,Centro,Retail,114756,29623
2024-11-03,Hogar,Norte,Empresa,63876,20262
2023-03-29,Tecnologia,Norte,Empresa,203550,51332
2023-01-13,Vestuario,Norte,Empresa,55692,22907
2024-04-25,Electrodomesticos,Centro,Retail,112042,20249
2024-01-18,Vestuario,Norte,Empresa,32080,12143
2023-09-21,Hogar,Sur,Empresa,151677,39557
2023-10-16,Tecnologia,Norte,Empresa,163819,37239
2024-05-01,Deportes,Centro,Retail,27247,8457
2024-03-01,Electrodomesticos,Sur,Retail,154421,30580
2024-07-12,Deportes,Centro,Retail,82576,21938
2023-06-30,Tecnologia,Sur,Empresa,279796,66900
2023-07-13,Tecnologia,Norte,Empresa,246986,69001
2024-05-28,Electrodomesticos,Centro,Empresa,183189,35269
2023-12-05,Vestuario,Norte,Retail,60341,21199
2024-03-30,Vestuario,Centro,Retail,33235,11886
2023-09-08,Deportes,Centro,Empresa,56614,16784
2023-01-08,Electrodomesticos,Norte,Retail,205871,38015
2024-12-20,Vestuario,Centro,Retail,40625,13833
2024-08-27,Tecnologia,Sur,Empresa,251956,54586
2023-04-05,Hogar,Centro,Retail,69697,17070
2024-10-19,Electrodomesticos,Norte,Retail,146122,26748
2023-04-09,Vestuario,Centro,Empresa,59089,23743
2023-04-17,Deportes,Norte,Retail,50386,16672
2024-03-01,Hogar,Sur,Retail,160830,46954
2024-10-24,Electrodomesticos,Norte,Retail,115343,20244
2023-12-07,Deportes,Centro,Retail,83493,20944
2023-02-13,Tecnologia,Sur,Retail,220395,48802
2023-11-10,Deportes,Sur,Empresa,45911,15756
2023-03-06,Vestuario,Norte,Empresa,33550,14133
2024-06-13,Hogar,Norte,Retail,98706,28448
2024-01-13,Tecnologia,Sur,Retail,85702,16514
2024-01-17,Tecnologia,Sur,Empresa,54088,11411
2023-04-01,Hogar,Centro,Retail,139481,36578
2024-12-09,Deportes,Norte,Retail,71391,23086
2024-03-24,Electrodomesticos,Norte,Empresa,107208,20538
2024-05-17,Hogar,Norte,Retail,104512,31613
2024-02-16,Tecnologia,Sur,Empresa,151480,34833
2023-08-16,Electrodomesticos,Centro,Retail,203592,35467
2023-10-24,Tecnologia,Centro,Empresa,179126,42736
2024-05-01,Tecnologia,Sur,Empresa,209579,41774
2023-09-05,Vestuario,Sur,Empresa,40447,14131
2024-09-20,Hogar,Centro,Empresa,61517,15623
2023-01-28,Deportes,Norte,Retail,55998,14667
2023-04-27,Vestuario,Norte,Empresa,54522,19685
2024-09-25,Deportes,Sur,Empresa,94507,30742
2023-10-22,Hogar,Sur,Empresa,90452,23635
2023-08-26,Hogar,Centro,Empresa,63883,15690
2024-01-15,Tecnologia,Sur,Retail,188021,39718
2024-02-29,Deportes,Sur,Empresa,125090,41017
2023-01-18,Vestuario,Norte,Retail,45243,16772
2023-10-29,Deportes,Norte,Retail,16319,5233
2024-06-17,Tecnologia,Norte,Retail,267167,63131
2024-11-21,Electrodomesticos,Centro,Empresa,152371,26898
2024-03-23,Hogar,Sur,Empresa,123175,34827
2023-03-27,Vestuario,Sur,Retail,16404,6686
2023-05-29,Vestuario,Norte,Retail,53909,18426
2023-10-26,Deportes,Norte,Retail,87878,27292
2024-10-24,Tecnologia,Sur,Retail,328471,77017
2023-08-02,Electrodomesticos,Norte,Retail,44819,6995
2023-01-11,Vestuario,Sur,Empresa,53135,17717
2024-11-05,Deportes,Centro,Empresa,38543,12602
2024-05-07,Electrodomesticos,Centro,Empresa,183631,27784
2023-08-12,Electrodomesticos,Norte,Empresa,144445,27396
2024-02-01,Vestuario,Sur,Empresa,39797,13568
2024-08-05,Vestuario,Sur,Empresa,73220,24428
2023-11-22,Electrodomesticos,Norte,Empresa,173406,28056
2023-03-25,Tecnologia,Sur,Empresa,242833,52594
2023-12-09,Deportes,Norte,Retail,37614,13587
2023-10-13,Deportes,Sur,Empresa,89518,26105
2024-12-09,Hogar,Norte,Empresa,67068,14392
2023-03-12,Vestuario,Norte,Empresa,52953,17770
2024-11-04,Vestuario,Centro,Retail,28713,9362
2024-12-25,Tecnologia,Norte,Retail,117160,26855
2023-07-17,Tecnologia,Sur,Retail,156255,29833
2023-06-15,Hogar,Centro,Empresa,143648,39587
2024-01-15,Tecnologia,Centro,Retail,218005,45858
2024-06-01,Vestuario,Norte,Retail,23720,8337
2024-06-04,Vestuario,Sur,Retail,37377,16119
2024-03-16,Vestuario,Sur,Retail,71841,32093
2023-12-14,Deportes,Norte,Empresa,66016,17793
2023-03-20,Tecnologia,Sur,Retail,122411,23832
2024-11-13,Tecnologia,Centro,Empresa,124621,25122
2024-10-27,Vestuario,Norte,Empresa,56286,23012
2024-01-12,Electrodomesticos,Sur,Retail,118303,21802
2024-01-06,Tecnologia,Centro,Empresa,88886,17373
2023-01-28,Hogar,Norte,Empresa,144549,40812
2023-03-13,Electrodomesticos,Centro,Empresa,228359,34263
2023-09-18,Tecnologia,Sur,Empresa,175338,35165
2023-03-09,Electrodomesticos,Centro,Empresa,70357,11814
2024-05-27,Electrodomesticos,Centro,Retail,126045,23216
2024-03-26,Electrodomesticos,Centro,Empresa,296455,67211
2024-06-19,Deportes,Norte,Retail,65973,19302
2023-06-08,Vestuario,Centro,Retail,23213,8368
2024-02-25,Deportes,Centro,Empresa,69272,20426
2023-09-03,Deportes,Norte,Retail,76495,22515
2024-08-24,Hogar,Centro,Retail,97946,21674
2024-04-21,Tecnologia,Norte,Empresa,160540,32947
2024-09-20,Deportes,Centro,Empresa,105269,33229
2024-08-29,Tecnologia,Centro,Retail,177231,40010
2024-05-05,Tecnologia,Sur,Retail,286254,67695
2023-02-24,Deportes,Sur,Empresa,82142,24175
2023-10-12,Hogar,Centro,Empresa,59841,20759
2023-10-05,Deportes,Norte,Empresa,84278,26012
2024-09-23,Electrodomesticos,Sur,Empresa,209108,36210
2024-11-09,Tecnologia,Sur,Retail,52014,11806
2023-06-01,Deportes,Norte,Retail,71578,21933
2024-07-25,Deportes,Sur,Retail,89771,25314
2024-02-28,Electrodomesticos,Sur,Empresa,262889,51607
2023-08-29,Deportes,Sur,Empresa,89714,31652
2023-07-02,Hogar,Sur,Empresa,115057,27754
2023-05-12,Hogar,Centro,Retail,138653,36338
2024-02-05,Tecnologia,Norte,Retail,162735,38739
2023-02-20,Deportes,Norte,Retail,65697,20342
2024-06-08,Deportes,Sur,Empresa,77792,20487
2023-10-10,Hogar,Norte,Empresa,86809,24105
2024-06-08,Electrodomesticos,Sur,Retail,250569,42379
2024-02-11,Electrodomesticos,Centro,Retail,235169,45979
2024-09-17,Hogar,Sur,Empresa,88966,23677
2024-03-26,Tecnologia,Norte,Empresa,154343,31334
2023-04-12,Electrodomesticos,Centro,Retail,157326,30722
2023-04-24,Electrodomesticos,Centro,Retail,197639,35033
2023-08-07,Tecnologia,Norte,Empresa,187568,43774
2024-04-22,Electrodomesticos,Norte,Empresa,96327,17772
2023-06-11,Vestuario,Norte,Empresa,22106,7547
2024-05-13,Deportes,Sur,Retail,30878,8715
2024-08-02,Deportes,Norte,Empresa,53185,15476
2024-10-05,Vestuario,Norte,Retail,61526,20655
2023-05-16,Hogar,Sur,Retail,128029,38638
2023-09-07,Tecnologia,Centro,Retail,138184,30676
2024-12-30,Deportes,Centro,Empresa,64086,17981
2023-09-28,Deportes,Sur,Retail,64814,15385
2023-02-01,Electrodomesticos,Centro,Retail,178585,36017
2023-06-11,Electrodomesticos,Sur,Retail,177423,32408
2024-08-28,Vestuario,Centro,Retail,22061,8367
2024-10-11,Vestuario,Sur,Retail,54621,21450
2023-09-09,Vestuario,Centro,Retail,65692,21749
2024-10-24,Deportes,Centro,Retail,61090,20915
2024-10-21,Vestuario,Norte,Retail,19683,7110
2023-08-13,Electrodomesticos,Centro,Retail,109808,18171
2024-12-16,Deportes,Norte,Retail,83194,24725
2024-03-22,Deportes,Norte,Retail,69055,23184
2023-06-05,Deportes,Norte,Empresa,90050,28320
2023-04-28,Tecnologia,Centro,Empresa,212430,50989
2024-06-14,Hogar,Norte,Retail,63441,15208
2024-08-21,Deportes,Sur,Empresa,64381,20646
2024-01-22,Hogar,Sur,Retail,136495,38539
2023-05-25,Hogar,Centro,Empresa,131919,38394
2023-11-07,Vestuario,Norte,Retail,23953,8668
2024-10-13,Hogar,Norte,Retail,134122,35300
2023-01-04,Tecnologia,Sur,Retail,207297,43778
2024-08-29,Electrodomesticos,Norte,Empresa,149511,26180
2024-10-03,Tecnologia,Norte,Retail,186303,35962
2023-03-16,Deportes,Norte,Empresa,86533,28723
2023-07-26,Electrodomesticos,Sur,Retail,217693,35585
2024-03-11,Vestuario,Sur,Retail,55322,21272
2024-11-20,Electrodomesticos,Centro,Retail,184294,30566
2024-05-08,Vestuario,Sur,Empresa,37086,14815
2023-03-15,Electrodomesticos,Sur,Retail,153431,25659
2024-04-08,Deportes,Sur,Retail,47345,13322
2024-10-16,Hogar,Centro,Retail,114224,25568
2024-04-11,Electrodomesticos,Norte,Empresa,82859,12610
2024-08-15,Electrodomesticos,Centro,Empresa,197903,31909
2024-11-12,Electrodomesticos,Sur,Retail,55307,9724
2023-03-22,Electrodomesticos,Sur,Empresa,178844,30126
2023-02-03,Hogar,Centro,Empresa,75639,23764
2024-11-27,Electrodomesticos,Norte,Empresa,241632,44882
2024-07-21,Tecnologia,Centro,Retail,150620,35231
2024-04-04,Tecnologia,Centro,Empresa,187508,41062
2023-12-28,Tecnologia,Centro,Empresa,249358,47268
2024-10-10,Hogar,Sur,Empresa,99049,28034
2024-09-21,Electrodomesticos,Centro,Retail,301378,51449
2023-02-28,Hogar,Sur,Retail,121017,34537
2023-09-07,Tecnologia,Centro,Retail,173761,38930
2024-06-30,Tecnologia,Sur,Retail,291959,65816
2023-10-08,Hogar,Centro,Retail,60319,15430
2024-08-31,Electrodomesticos,Centro,Empresa,235105,42215
2023-09-09,Electrodomesticos,Centro,Retail,206897,33803
2023-10-14,Deportes,Norte,Retail,56227,14179
2023-04-22,Tecnologia,Norte,Empresa,268680,51156
2024-01-05,Vestuario,Norte,Retail,54999,17725
2024-02-29,Hogar,Norte,Empresa,99818,28539
2024-12-23,Electrodomesticos,Sur,Retail,135282,23314
2023-10-06,Hogar,Norte,Empresa,79588,24306
2023-06-17,Deportes,Centro,Retail,98707,23347
2024-10-12,Vestuario,Sur,Retail,43046,14121
2023-07-19,Vestuario,Sur,Empresa,52654,19364
2024-11-03,Tecnologia,Norte,Retail,197786,49113
2024-10-24,Tecnologia,Centro,Empresa,137087,29517
2023-06-22,Hogar,Sur,Empresa,164491,41582
2023-07-15,Deportes,Sur,Retail,105899,35102
2024-07-21,Vestuario,Centro,Retail,30498,10428
2024-12-08,Electrodomesticos,Sur,Empresa,176582,31961
2023-01-28,Vestuario,Norte,Empresa,63875,22242
2024-08-17,Electrodomesticos,Sur,Retail,107484,20523
2024-06-22,Hogar,Norte,Empresa,43891,9032
2023-08-04,Deportes,Sur,Empresa,66305,18380
2023-07-28,Deportes,Norte,Empresa,78987,22424
2024-03-27,Deportes,Norte,Empresa,45964,12090
2024-06-28,Tecnologia,Sur,Retail,194714,45045
2023-09-18,Tecnologia,Norte,Empresa,123709,24595
2024-01-20,Deportes,Centro,Retail,76114,24222
2023-11-10,Tecnologia,Centro,Retail,108734,26885
2023-01-13,Deportes,Norte,Empresa,70747,20842
2023-10-07,Electrodomesticos,Sur,Retail,186067,30212
2024-05-15,Hogar,Sur,Empresa,124622,40769
2023-01-08,Electrodomesticos,Norte,Empresa,85170,13725
2023-08-17,Vestuario,Sur,Retail,46257,13185
2024-02-17,Electrodomesticos,Centro,Empresa,143525,24190
2024-08-01,Tecnologia,Sur,Empresa,227982,60945
2024-09-06,Electrodomesticos,Centro,Retail,255699,43211
2024-03-29,Deportes,Norte,Empresa,32665,11222
2023-11-20,Electrodomesticos,Centro,Empresa,150119,25189
2024-03-02,Vestuario,Norte,Retail,25438,8104
2023-07-07,Deportes,Centro,Retail,67849,21006
2023-10-23,Hogar,Norte,Empresa,116022,34198
2024-02-04,Hogar,Centro,Retail,135218,40113
2024-09-13,Tecnologia,Centro,Retail,145892,33956
2023-07-05,Vestuario,Norte,Retail,59342,17521
2023-06-01,Hogar,Sur,Retail,121536,35035
2023-11-16,Deportes,Centro,Retail,53882,15661
2024-01-21,Electrodomesticos,Centro,Empresa,160811,30054
2023-06-21,Deportes,Sur,Empresa,81109,22813
2023-02-20,Electrodomesticos,Norte,Retail,226896,43468
2023-08-15,Deportes,Sur,Empresa,65771,20244
2023-08-27,Vestuario,Sur,Empresa,28390,10958
2024-10-13,Vestuario,Centro,Retail,64663,20313
2023-06-17,Deportes,Sur,Empresa,80572,27381
2023-02-25,Tecnologia,Centro,Empresa,113390,23762
2023-06-01,Hogar,Norte,Retail,111652,34498
2023-07-16,Hogar,Norte,Empresa,21037,5789
2024-07-21,Deportes,Norte,Retail,55568,14717
2024-08-24,Vestuario,Centro,Retail,55417,18849
2023-03-18,Deportes,Centro,Empresa,10000,3076
2023-07-06,Hogar,Sur,Empresa,122763,33020
2023-12-11,Vestuario,Norte,Retail,35585,11507
2023-09-10,Electrodomesticos,Sur,Retail,165315,26674
2023-05-01,Hogar,Norte,Empresa,121013,33769
2024-02-07,Hogar,Norte,Empresa,84587,21121
2023-09-27,Tecnologia,Sur,Empresa,144617,22902
2023-08-09,Vestuario,Norte,Retail,50804,18994
2023-03-04,Electrodomesticos,Sur,Empresa,126172,26960
2024-02-05,Electrodomesticos,Centro,Retail,165244,30916
2023-05-17,Vestuario,Sur,Empresa,28948,9367
2024-04-22,Hogar,Centro,Empresa,88017,28836
2023-10-13,Hogar,Sur,Empresa,84141,22526
2023-02-01,Tecnologia,Centro,Empresa,193799,46696
2023-05-29,Hogar,Centro,Retail,94473,24399
2024-06-19,Deportes,Centro,Empresa,65602,18706
2023-05-03,Hogar,Sur,Retail,93445,27680
2023-08-29,Hogar,Sur,Retail,96973,29269
2023-04-22,Deportes,Sur,Empresa,76274,22308
2023-08-14,Tecnologia,Norte,Empresa,150886,36866
2023-05-16,Tecnologia,Sur,Empresa,280043,56072
2023-06-23,Electrodomesticos,Centro,Empresa,156273,28356
2023-11-21,Deportes,Norte,Retail,23240,6964
2023-07-31,Deportes,Sur,Retail,64726,21532
2024-01-24,Vestuario,Centro,Empresa,57081,22557
2023-05-23,Electrodomesticos,Sur,Retail,174927,35471
2023-02-09,Tecnologia,Norte,Retail,93155,21120
2024-06-22,Hogar,Norte,Retail,81136,19421
2023-03-26,Tecnologia,Sur,Empresa,212047,44814
2024-09-24,Electrodomesticos,Sur,Retail,154660,24787
2023-04-21,Tecnologia,Sur,Retail,97565,26197
2024-02-02,Vestuario,Centro,Retail,47835,15448
2024-11-09,Hogar,Centro,Empresa,39540,10518
2024-07-16,Electrodomesticos,Sur,Retail,140391,21865
2024-03-26,Hogar,Norte,Retail,95956,25458
2023-01-07,Tecnologia,Centro,Retail,219540,47310
2023-08-16,Deportes,Centro,Retail,71949,22544
2023-12-27,Hogar,Sur,Retail,95142,26656
2024-11-21,Deportes,Centro,Empresa,105030,33860
2024-01-17,Hogar,Centro,Retail,152357,38659
2024-04-10,Hogar,Norte,Empresa,54807,15909
2023-09-12,Electrodomesticos,Norte,Retail,160390,26266
2024-04-12,Vestuario,Sur,Retail,27924,10448
2023-04-21,Hogar,Norte,Empresa,109861,26202
2024-11-12,Tecnologia,Norte,Empresa,276427,67999
2024-09-24,Hogar,Centro,Empresa,111623,28937
2024-05-10,Hogar,Sur,Empresa,26727,8569
2024-08-19,Electrodomesticos,Centro,Retail,255286,43274
2024-01-06,Tecnologia,Norte,Retail,239463,55507
2023-10-15,Hogar,Sur,Retail,127305,36978
2024-08-13,Vestuario,Centro,Retail,49339,16981
2024-04-24,Tecnologia,Centro,Empresa,153000,28844
2023-08-30,Deportes,Sur,Retail,14986,5113
2023-10-13,Tecnologia,Norte,Empresa,246398,61023
2023-07-26,Vestuario,Centro,Retail,32126,9905
2024-12-05,Deportes,Norte,Empresa,65621,20816
2023-09-12,Deportes,Sur,Empresa,25876,6183
2023-10-12,Hogar,Centro,Empresa,92383,24406
2024-01-13,Hogar,Sur,Retail,128612,31801
2023-02-17,Vestuario,Norte,Retail,75716,29955
2024-10-01,Vestuario,Sur,Retail,53428,18758
2023-05-15,Hogar,Centro,Retail,99636,27406
2024-01-01,Electrodomesticos,Centro,Retail,168395,29858
2024-01-21,Vestuario,Sur,Empresa,42968,14538
2024-06-21,Hogar,Sur,Empresa,69504,20762
2023-07-07,Deportes,Sur,Retail,62055,18278
2024-08-30,Deportes,Centro,Empresa,23492,6402
2023-01-16,Deportes,Norte,Empresa,110015,32739
2024-07-03,Hogar,Sur,Retail,63435,18965
2023-04-12,Vestuario,Sur,Empresa,10000,3110
2023-03-02,Hogar,Norte,Empresa,112538,34850
2024-04-23,Tecnologia,Centro,Empresa,154647,36011
2023-03-29,Hogar,Sur,Retail,36935,8851
2023-08-01,Electrodomesticos,Sur,Empresa,271402,40154
2023-03-28,Vestuario,Norte,Empresa,72330,25322
2024-04-11,Hogar,Norte,Empresa,107182,26338
2024-04-28,Vestuario,Norte,Retail,26124,7978
2024-12-21,Tecnologia,Sur,Empresa,200084,41751
2024-09-15,Hogar,Norte,Retail,45292,12293
2023-08-17,Vestuario,Centro,Empresa,50604,15694
2023-07-07,Deportes,Centro,Retail,63938,20381
2023-10-13,Electrodomesticos,Sur,Retail,34611,6230
2023-11-26,Tecnologia,Norte,Empresa,274659,60307
2023-04-04,Tecnologia,Norte,Empresa,167486,35933
2024-11-24,Electrodomesticos,Sur,Empresa,95588,16975
2024-10-15,Electrodomesticos,Centro,Retail,246681,44803
2024-03-02,Electrodomesticos,Norte,Empresa,192631,33122
2024-07-07,Electrodomesticos,Norte,Retail,115895,21816
2023-11-23,Deportes,Centro,Retail,42983,11298
2023-06-29,Hogar,Norte,Empresa,76877,16867
2023-08-03,Vestuario,Centro,Retail,34691,11639
2024-12-08,Tecnologia,Norte,Retail,230459,60663
2023-07-25,Tecnologia,Norte,Retail,171319,33663
2023-08-19,Deportes,Centro,Empresa,62776,19183
2023-07-27,Hogar,Norte,Retail,99798,32502
2023-10-16,Electrodomesticos,Centro,Empresa,209239,40623
2023-06-13,Electrodomesticos,Centro,Retail,163462,31670
2023-01-05,Deportes,Norte,Empresa,45727,13830
2023-02-22,Tecnologia,Sur,Retail,260452,67964
2023-09-02,Hogar,Centro,Empresa,91780,27773
2023-08-13,Hogar,Sur,Retail,42162,11334
2023-06-10,Tecnologia,Centro,Empresa,245532,70231
2024-11-06,Tecnologia,Norte,Retail,167817,42120
2023-02-14,Tecnologia,Norte,Retail,158604,34019
2023-12-05,Tecnologia,Centro,Empresa,208808,49202
2024-10-05,Electrodomesticos,Sur,Retail,123813,23286
2024-04-02,Electrodomesticos,Centro,Retail,200680,36098
2024-11-01,Electrodomesticos,Norte,Retail,32939,5710
2024-04-15,Hogar,Centro,Empresa,108146,28307
2024-01-04,Vestuario,Centro,Empresa,81820,28747
2023-06-20,Vestuario,Sur,Empresa,54179,21794
2023-12-12,Electrodomesticos,Sur,Empresa,52082,10163
2024-05-30,Hogar,Centro,Retail,10000,3071
2024-09-06,Deportes,Centro,Retail,68989,19173
2023-06-26,Electrodomesticos,Sur,Retail,185709,40184
2024-08-21,Vestuario,Centro,Retail,56680,24492
2023-04-30,Electrodomesticos,Centro,Empresa,215425,36048
2023-05-28,Vestuario,Sur,Empresa,56235,23146
2024-04-19,Deportes,Sur,Empresa,45948,16476
2024-05-21,Deportes,Norte,Retail,57319,18722
2024-02-02,Tecnologia,Sur,Retail,207619,42602
2024-07-05,Deportes,Norte,Empresa,33917,10327
2024-01-16,Vestuario,Sur,Retail,36035,11714
2023-08-14,Electrodomesticos,Centro,Retail,183170,35766
2024-02-22,Hogar,Norte,Empresa,60000,16023
2023-01-27,Tecnologia,Norte,Empresa,197647,49907
2023-04-29,Hogar,Sur,Retail,68654,17384
2024-07-18,Hogar,Centro,Empresa,119568,34461
2024-09-28,Vestuario,Sur,Empresa,39549,12792
2024-03-23,Electrodomesticos,Centro,Empresa,267587,48530
2023-08-22,Vestuario,Sur,Retail,72821,25702
2024-02-12,Tecnologia,Norte,Retail,192095,52873
