fecha,region,categoria,canal,dispositivo,segmento_cliente,sessions,conversions,conversion_rate,unidades_vendidas,precio_promedio,ventas_monto,nps
2025-11-29,Sur,Tecnologia,Email,Mobile,Recurrente,1008,26,0.0258,32,188542,4902100,30
2025-01-25,Centro,Vestuario,Social,Desktop,Recurrente,269,8,0.0297,10,45589,364714,26
2024-06-07,Centro,Hogar,Referido,Mobile,Nuevo,905,11,0.0122,11,83667,920336,40
2025-02-26,Norte,Vestuario,Social,Tablet,Nuevo,425,6,0.0141,6,45016,270098,38
2024-10-25,Norte,Electrodomesticos,Social,Desktop,Nuevo,363,4,0.011,4,151968,607873,23
2024-03-11,Norte,Vestuario,Pago,Mobile,Nuevo,550,10,0.0182,11,41304,413035,32
2025-05-11,Norte,Vestuario,Referido,Desktop,Recurrente,502,24,0.0478,24,45834,1100012,19
2025-06-14,Norte,Vestuario,Referido,Tablet,Nuevo,209,3,0.0144,7,43018,129052,29
2025-03-03,Sur,Deportes,Referido,Desktop,Recurrente,654,7,0.0107,7,62591,438139,45
2024-12-26,Sur,Tecnologia,Pago,Desktop,Nuevo,861,14,0.0163,20,213324,2986534,61
2025-05-22,Norte,Deportes,Referido,Desktop,Recurrente,341,4,0.0117,7,72168,288670,46
2025-01-16,Norte,Hogar,Social,Tablet,Nuevo,506,9,0.0178,9,82606,743453,41
2025-10-04,Centro,Tecnologia,Email,Desktop,Recurrente,581,20,0.0344,24,194790,3895801,42
2025-09-27,Centro,Deportes,Email,Mobile,Nuevo,845,22,0.026,29,61666,1356645,23
2025-01-16,Sur,Hogar,Social,Mobile,Recurrente,1128,16,0.0142,20,83450,1335192,50
2024-08-18,Centro,Hogar,Referido,Desktop,Recurrente,679,13,0.0191,13,96902,1259722,61
2025-08-21,Sur,Electrodomesticos,Organico,Tablet,Nuevo,798,14,0.0175,16,155404,2175656,38
2024-01-20,Norte,Deportes,Email,Desktop,Nuevo,567,8,0.0141,9,60574,484592,34
2024-05-25,Centro,Hogar,Email,Desktop,Nuevo,440,9,0.0205,12,104154,937390,33
2025-03-06,Sur,Hogar,Social,Tablet,Nuevo,469,6,0.0128,9,90112,540670,48
2024-01-22,Centro,Hogar,Pago,Mobile,Nuevo,1163,25,0.0215,34,110928,2773207,34
2024-03-09,Sur,Electrodomesticos,Email,Mobile,Nuevo,551,11,0.02,14,141231,1553545,15
2024-11-03,Centro,Vestuario,Organico,Desktop,Nuevo,1259,35,0.0278,43,47917,1677094,51
2025-12-18,Sur,Vestuario,Email,Tablet,Recurrente,424,14,0.033,16,50516,707219,38
2024-08-15,Centro,Vestuario,Pago,Mobile,Recurrente,1212,36,0.0297,38,44949,1618155,38
2025-08-29,Centro,Deportes,Email,Tablet,Nuevo,292,6,0.0205,6,53229,319374,45
2025-04-25,Norte,Tecnologia,Social,Desktop,Recurrente,711,22,0.0309,26,172317,3790965,29
2025-01-03,Centro,Hogar,Referido,Desktop,Nuevo,433,3,0.0069,5,91736,275207,42
2024-01-08,Centro,Electrodomesticos,Email,Desktop,Nuevo,465,6,0.0129,6,157972,947834,24
2024-06-08,Norte,Vestuario,Social,Desktop,Nuevo,702,17,0.0242,28,44557,757473,23
2025-12-24,Centro,Tecnologia,Email,Desktop,Nuevo,847,20,0.0236,29,203587,4071744,49
2024-06-08,Sur,Deportes,Referido,Mobile,Recurrente,726,18,0.0248,18,62140,1118524,53
2025-05-21,Centro,Deportes,Referido,Desktop,Recurrente,272,5,0.0184,5,69364,346820,49
2024-12-08,Sur,Hogar,Social,Tablet,Recurrente,427,11,0.0258,13,112289,1235183,26
2024-01-06,Sur,Tecnologia,Social,Desktop,Recurrente,931,15,0.0161,15,225129,3376933,28
2025-09-11,Sur,Tecnologia,Referido,Desktop,Nuevo,360,13,0.0361,18,220905,2871765,29
2025-08-08,Norte,Vestuario,Social,Tablet,Nuevo,570,8,0.014,8,45832,366653,23
2025-04-04,Centro,Electrodomesticos,Organico,Mobile,Nuevo,1089,15,0.0138,15,137695,2065422,55
2024-08-10,Sur,Deportes,Social,Tablet,Recurrente,423,11,0.026,15,75298,828277,32
2025-05-16,Centro,Deportes,Social,Tablet,Nuevo,534,6,0.0112,9,65842,395050,19
2024-06-30,Norte,Tecnologia,Social,Tablet,Recurrente,215,4,0.0186,4,172152,688609,46
2024-11-03,Sur,Hogar,Email,Desktop,Nuevo,646,11,0.017,18,86823,955054,51
2024-10-13,Norte,Tecnologia,Email,Mobile,Nuevo,272,5,0.0184,5,188712,943560,38
2025-10-23,Norte,Deportes,Social,Desktop,Recurrente,744,26,0.0349,29,61599,1601580,34
2025-04-02,Sur,Hogar,Email,Desktop,Recurrente,442,7,0.0158,8,104609,732261,49
2025-01-10,Centro,Hogar,Social,Mobile,Nuevo,1131,24,0.0212,36,80662,1935884,47
2024-07-06,Norte,Electrodomesticos,Referido,Tablet,Recurrente,379,6,0.0158,6,168511,1011068,25
2024-05-18,Centro,Deportes,Pago,Desktop,Nuevo,901,13,0.0144,13,65863,856217,31
2025-06-26,Sur,Electrodomesticos,Social,Tablet,Nuevo,636,15,0.0236,17,129462,1941925,34
2024-01-04,Centro,Electrodomesticos,Email,Mobile,Nuevo,973,11,0.0113,11,163628,1799907,19
2025-07-08,Norte,Vestuario,Email,Tablet,Recurrente,319,12,0.0376,12,47406,568869,27
2024-07-13,Sur,Deportes,Pago,Mobile,Nuevo,953,18,0.0189,18,61683,1110287,45
2025-07-18,Sur,Electrodomesticos,Social,Tablet,Recurrente,316,4,0.0127,4,134923,539691,33
2024-01-09,Sur,Deportes,Referido,Tablet,Recurrente,552,11,0.0199,12,55523,610758,45
2024-12-26,Norte,Deportes,Referido,Mobile,Nuevo,399,13,0.0326,13,54856,713130,39
2025-09-30,Norte,Deportes,Referido,Mobile,Recurrente,556,15,0.027,20,65304,979564,43
2024-08-07,Centro,Hogar,Email,Mobile,Nuevo,1234,20,0.0162,20,76619,1532382,32
2024-04-19,Centro,Vestuario,Email,Tablet,Nuevo,645,10,0.0155,19,42781,427807,26
2025-04-08,Centro,Tecnologia,Email,Mobile,Recurrente,314,8,0.0255,12,201933,1615466,38
2024-12-28,Sur,Electrodomesticos,Pago,Desktop,Nuevo,372,8,0.0215,10,163071,1304570,45
2025-03-10,Sur,Deportes,Organico,Mobile,Nuevo,841,17,0.0202,18,54966,934414,53
2024-11-23,Sur,Vestuario,Organico,Desktop,Nuevo,629,19,0.0302,25,50554,960518,42
2025-12-08,Norte,Hogar,Social,Desktop,Nuevo,907,14,0.0154,15,93787,1313022,44
2024-03-30,Centro,Tecnologia,Social,Tablet,Recurrente,567,12,0.0212,12,189387,2272645,36
2025-06-07,Sur,Deportes,Social,Desktop,Recurrente,641,16,0.025,21,75915,1214646,54
2025-07-30,Sur,Electrodomesticos,Email,Desktop,Recurrente,525,10,0.019,11,159562,1595618,48
2025-03-19,Centro,Hogar,Organico,Desktop,Nuevo,1061,26,0.0245,35,96631,2512406,44
2025-10-26,Centro,Hogar,Email,Mobile,Nuevo,580,9,0.0155,11,88642,797781,43
2024-04-28,Sur,Deportes,Pago,Mobile,Nuevo,345,5,0.0145,5,64819,324092,33
2025-05-09,Norte,Electrodomesticos,Email,Desktop,Recurrente,173,3,0.0173,7,138444,415332,37
2025-02-07,Centro,Hogar,Social,Tablet,Recurrente,629,15,0.0238,23,106608,1599113,43
2024-04-03,Centro,Electrodomesticos,Pago,Tablet,Recurrente,963,23,0.0239,26,155392,3574017,43
2025-06-20,Centro,Electrodomesticos,Organico,Mobile,Recurrente,1704,32,0.0188,32,179513,5744415,32
2025-05-25,Sur,Vestuario,Social,Desktop,Recurrente,600,21,0.035,25,48573,1020042,32
2025-09-04,Sur,Tecnologia,Pago,Desktop,Recurrente,585,14,0.0239,14,193225,2705149,41
2024-03-20,Sur,Tecnologia,Organico,Tablet,Nuevo,741,13,0.0175,13,171171,2225223,29
2025-12-03,Centro,Deportes,Social,Mobile,Recurrente,818,15,0.0183,17,55058,825874,39
2024-07-29,Sur,Electrodomesticos,Organico,Desktop,Nuevo,539,5,0.0093,5,135691,678454,0
2025-11-03,Centro,Deportes,Referido,Mobile,Nuevo,913,13,0.0142,15,56958,740456,50
2024-08-23,Norte,Deportes,Pago,Mobile,Nuevo,555,8,0.0144,11,41874,334988,49
2025-07-23,Sur,Tecnologia,Pago,Tablet,Nuevo,1060,20,0.0189,20,188265,3765304,39
2024-03-18,Centro,Hogar,Social,Mobile,Nuevo,708,18,0.0254,19,111182,2001271,44
2024-04-12,Norte,Hogar,Referido,Desktop,Recurrente,406,2,0.0049,2,92135,184269,47
2024-12-14,Centro,Electrodomesticos,Organico,Tablet,Recurrente,898,25,0.0278,25,166718,4167950,33
2025-01-09,Norte,Tecnologia,Organico,Mobile,Recurrente,1096,29,0.0265,38,190548,5525877,24
2024-06-19,Centro,Hogar,Organico,Tablet,Recurrente,753,17,0.0226,20,94590,1608025,56
2025-09-29,Norte,Tecnologia,Pago,Tablet,Recurrente,313,6,0.0192,6,195449,1172696,38
2024-05-30,Sur,Electrodomesticos,Organico,Desktop,Recurrente,1045,18,0.0172,18,172542,3105751,33
2024-02-03,Sur,Deportes,Pago,Desktop,Nuevo,1007,25,0.0248,35,46917,1172932,35
2024-09-18,Norte,Tecnologia,Email,Mobile,Nuevo,749,22,0.0294,22,195587,4302913,37
2024-06-22,Centro,Hogar,Email,Tablet,Nuevo,723,10,0.0138,10,87864,878636,32
2025-12-08,Norte,Deportes,Referido,Mobile,Recurrente,884,17,0.0192,22,63993,1087886,48
2024-10-17,Centro,Hogar,Social,Tablet,Recurrente,818,18,0.022,18,96585,1738521,40
2025-09-02,Norte,Vestuario,Organico,Tablet,Nuevo,917,23,0.0251,23,45900,1055701,37
2025-09-01,Norte,Vestuario,Email,Desktop,Nuevo,607,12,0.0198,12,51895,622744,27
2024-11-25,Sur,Vestuario,Organico,Desktop,Nuevo,878,25,0.0285,30,44845,1121128,29
2025-04-03,Sur,Tecnologia,Social,Mobile,Nuevo,1105,20,0.0181,29,154220,3084390,35
2024-04-07,Centro,Tecnologia,Email,Tablet,Nuevo,582,20,0.0344,29,190843,3816868,28
2024-11-18,Centro,Deportes,Pago,Tablet,Recurrente,876,17,0.0194,17,67489,1147308,41
2024-01-22,Norte,Deportes,Referido,Tablet,Recurrente,66,0,0.0,1,56072,0,49
2025-09-09,Centro,Tecnologia,Organico,Tablet,Recurrente,1300,34,0.0262,34,171804,5841327,39
2025-12-04,Norte,Hogar,Email,Mobile,Nuevo,650,12,0.0185,12,87837,1054043,25
2024-11-18,Norte,Tecnologia,Email,Tablet,Recurrente,359,9,0.0251,9,200063,1800564,36
2025-02-21,Centro,Electrodomesticos,Referido,Desktop,Nuevo,501,7,0.014,7,170667,1194666,16
2024-11-07,Sur,Deportes,Referido,Desktop,Nuevo,530,14,0.0264,14,64274,899836,40
2025-07-11,Sur,Tecnologia,Pago,Mobile,Recurrente,599,14,0.0234,21,164168,2298358,48
2024-04-29,Norte,Vestuario,Pago,Desktop,Nuevo,649,15,0.0231,15,37903,568551,29
2025-02-12,Sur,Tecnologia,Social,Tablet,Nuevo,823,12,0.0146,15,137831,1653973,26
2025-11-30,Sur,Tecnologia,Referido,Mobile,Nuevo,637,14,0.022,14,156854,2195954,40
2025-11-05,Centro,Hogar,Social,Tablet,Nuevo,1259,27,0.0214,30,78305,2114237,51
2024-06-18,Norte,Vestuario,Social,Tablet,Recurrente,386,13,0.0337,13,54253,705283,17
2025-12-13,Sur,Tecnologia,Referido,Desktop,Recurrente,606,20,0.033,31,214318,4286354,56
2025-12-21,Norte,Vestuario,Organico,Mobile,Recurrente,1068,22,0.0206,29,44416,977145,35
2024-05-24,Sur,Deportes,Referido,Mobile,Recurrente,835,19,0.0228,22,71566,1359747,33
2024-02-10,Norte,Deportes,Organico,Mobile,Nuevo,710,19,0.0268,26,79982,1519653,24
2024-07-22,Sur,Electrodomesticos,Referido,Desktop,Nuevo,567,10,0.0176,10,133257,1332569,23
2025-09-26,Centro,Deportes,Referido,Tablet,Nuevo,423,13,0.0307,16,71586,930623,52
2024-12-08,Centro,Tecnologia,Referido,Desktop,Recurrente,618,16,0.0259,16,205544,3288697,49
2024-01-03,Norte,Electrodomesticos,Social,Tablet,Recurrente,451,10,0.0222,19,140562,1405616,30
2025-02-16,Centro,Deportes,Organico,Desktop,Nuevo,1090,29,0.0266,29,56053,1625541,46
2025-02-10,Centro,Hogar,Email,Mobile,Nuevo,702,14,0.0199,14,90454,1266356,32
2024-09-22,Centro,Vestuario,Referido,Tablet,Nuevo,350,9,0.0257,10,46400,417597,60
2024-11-25,Sur,Electrodomesticos,Organico,Tablet,Nuevo,1060,18,0.017,26,160126,2882271,20
2025-12-19,Sur,Deportes,Pago,Desktop,Nuevo,687,14,0.0204,14,69835,977692,50
2025-09-16,Norte,Vestuario,Social,Mobile,Recurrente,629,10,0.0159,10,53073,530726,21
2024-05-01,Norte,Vestuario,Organico,Desktop,Recurrente,1137,37,0.0325,41,49446,1829512,38
2024-12-12,Centro,Tecnologia,Pago,Desktop,Recurrente,1190,36,0.0303,38,175139,6305014,37
2024-06-27,Norte,Vestuario,Referido,Tablet,Nuevo,301,10,0.0332,10,50358,503584,26
2025-01-11,Sur,Electrodomesticos,Social,Mobile,Nuevo,433,8,0.0185,8,143870,1150961,38
2025-09-04,Centro,Vestuario,Social,Tablet,Recurrente,566,13,0.023,13,53032,689416,22
2025-03-01,Norte,Electrodomesticos,Pago,Tablet,Nuevo,601,12,0.02,16,163224,1958692,34
2024-09-07,Sur,Hogar,Email,Tablet,Recurrente,454,14,0.0308,14,86779,1214907,42
2025-11-21,Sur,Tecnologia,Email,Desktop,Recurrente,665,14,0.0211,19,199565,2793910,32
2024-12-03,Sur,Vestuario,Social,Mobile,Nuevo,1204,18,0.015,23,39106,703913,37
2024-08-09,Centro,Electrodomesticos,Pago,Mobile,Nuevo,662,17,0.0257,17,148696,2527823,20
2024-10-24,Norte,Tecnologia,Referido,Tablet,Recurrente,424,9,0.0212,13,162796,1465161,20
2025-02-09,Sur,Electrodomesticos,Organico,Desktop,Recurrente,845,19,0.0225,23,159151,3023876,39
2024-01-22,Norte,Electrodomesticos,Email,Mobile,Nuevo,601,6,0.01,6,105000,630000,33
2025-09-02,Norte,Deportes,Email,Tablet,Recurrente,603,20,0.0332,24,65824,1316477,47
2024-03-24,Sur,Hogar,Social,Desktop,Recurrente,1113,21,0.0189,21,98659,2071839,44
2025-01-22,Centro,Vestuario,Referido,Tablet,Recurrente,539,13,0.0241,13,47691,619979,19
2024-04-11,Centro,Electrodomesticos,Organico,Tablet,Nuevo,1398,21,0.015,32,148473,3117923,27
2025-02-20,Sur,Deportes,Referido,Desktop,Recurrente,467,6,0.0128,6,62085,372510,55
2025-03-29,Norte,Electrodomesticos,Organico,Mobile,Recurrente,752,15,0.0199,16,150378,2255674,31
2024-11-05,Norte,Hogar,Organico,Desktop,Nuevo,773,12,0.0155,14,98806,1185674,41
2024-08-18,Norte,Hogar,Social,Mobile,Nuevo,534,10,0.0187,10,99479,994794,35
2024-06-03,Norte,Electrodomesticos,Email,Mobile,Recurrente,359,6,0.0167,9,176875,1061247,51
2025-04-23,Centro,Hogar,Social,Tablet,Nuevo,903,12,0.0133,17,109764,1317164,38
2024-10-18,Sur,Vestuario,Social,Tablet,Nuevo,282,5,0.0177,8,47226,236130,27
2025-03-15,Centro,Electrodomesticos,Pago,Mobile,Nuevo,1349,20,0.0148,20,148242,2964844,38
2024-12-23,Sur,Tecnologia,Pago,Desktop,Recurrente,984,23,0.0234,26,204546,4704566,50
2025-07-26,Norte,Vestuario,Organico,Mobile,Nuevo,552,6,0.0109,6,42607,255639,23
2024-03-08,Centro,Hogar,Organico,Tablet,Nuevo,668,12,0.018,12,81126,973506,35
2025-02-23,Sur,Hogar,Email,Mobile,Recurrente,877,21,0.0239,24,80664,1693934,49
2024-07-23,Norte,Electrodomesticos,Email,Desktop,Recurrente,316,9,0.0285,9,173042,1557378,42
2024-11-27,Sur,Electrodomesticos,Pago,Desktop,Nuevo,575,10,0.0174,11,130661,1306614,34
2025-02-12,Centro,Deportes,Referido,Desktop,Nuevo,720,11,0.0153,16,64620,710825,29
2025-10-16,Sur,Vestuario,Social,Tablet,Nuevo,200,8,0.04,8,54098,432784,7
2024-10-31,Centro,Hogar,Social,Desktop,Recurrente,682,10,0.0147,14,93092,930922,45
2025-12-30,Centro,Deportes,Social,Tablet,Nuevo,456,9,0.0197,13,69113,622019,45
2024-12-17,Norte,Vestuario,Social,Desktop,Recurrente,971,32,0.033,40,34481,1103386,34
2025-03-30,Norte,Hogar,Organico,Tablet,Recurrente,462,13,0.0281,14,102304,1329951,49
2025-04-15,Centro,Electrodomesticos,Referido,Tablet,Nuevo,528,4,0.0076,4,134257,537028,41
2024-11-09,Centro,Electrodomesticos,Referido,Desktop,Nuevo,201,3,0.0149,3,156622,469865,50
2024-02-10,Norte,Hogar,Organico,Tablet,Recurrente,706,14,0.0198,21,106153,1486145,35
2025-06-14,Centro,Deportes,Email,Desktop,Nuevo,757,13,0.0172,14,46469,604101,39
2025-03-27,Sur,Tecnologia,Organico,Desktop,Nuevo,826,17,0.0206,24,175855,2989532,14
2024-08-16,Norte,Vestuario,Organico,Desktop,Recurrente,845,18,0.0213,18,59247,1066440,25
2024-12-18,Norte,Tecnologia,Referido,Mobile,Recurrente,540,13,0.0241,23,169863,2208216,36
2025-07-08,Centro,Tecnologia,Social,Desktop,Nuevo,736,12,0.0163,16,184770,2217240,37
2025-05-06,Centro,Tecnologia,Pago,Desktop,Nuevo,1457,18,0.0124,22,199648,3593656,44
2024-10-16,Centro,Deportes,Organico,Mobile,Nuevo,1459,28,0.0192,38,61722,1728216,29
2025-12-03,Sur,Tecnologia,Pago,Desktop,Recurrente,1639,41,0.025,47,184619,7569395,45
2024-09-25,Norte,Electrodomesticos,Email,Desktop,Recurrente,539,16,0.0297,29,164140,2626243,34
2025-02-04,Centro,Vestuario,Pago,Tablet,Recurrente,652,16,0.0245,19,48220,771514,27
2024-12-08,Norte,Deportes,Referido,Desktop,Recurrente,502,11,0.0219,12,63963,703598,37
2025-11-21,Sur,Hogar,Social,Tablet,Recurrente,646,25,0.0387,26,106533,2663330,51
2024-10-03,Centro,Electrodomesticos,Pago,Tablet,Recurrente,805,13,0.0161,21,168147,2185914,53
2024-12-15,Norte,Electrodomesticos,Organico,Tablet,Nuevo,485,6,0.0124,11,135943,815660,26
2024-08-16,Sur,Deportes,Referido,Mobile,Nuevo,254,6,0.0236,6,54507,327041,40
2024-04-02,Sur,Tecnologia,Email,Desktop,Nuevo,629,18,0.0286,20,178385,3210937,40
2025-06-23,Sur,Vestuario,Email,Tablet,Nuevo,537,12,0.0223,12,40054,480650,40
2025-12-13,Norte,Deportes,Email,Mobile,Recurrente,549,7,0.0128,9,70444,493108,46
2025-11-18,Sur,Deportes,Referido,Tablet,Recurrente,365,14,0.0384,16,65177,912471,30
2024-02-16,Centro,Hogar,Email,Tablet,Recurrente,604,14,0.0232,15,106109,1485530,53
2025-03-09,Norte,Tecnologia,Social,Desktop,Recurrente,555,15,0.027,21,175188,2627818,28
2025-03-18,Sur,Electrodomesticos,Email,Desktop,Recurrente,416,10,0.024,11,147276,1472764,43
2025-02-24,Norte,Tecnologia,Pago,Mobile,Recurrente,1000,22,0.022,24,147426,3243380,55
2025-05-03,Centro,Deportes,Email,Mobile,Nuevo,471,15,0.0318,19,72281,1084212,25
2024-01-01,Centro,Tecnologia,Social,Desktop,Recurrente,1136,22,0.0194,22,203991,4487791,44
2024-03-01,Sur,Electrodomesticos,Pago,Tablet,Recurrente,877,14,0.016,18,165346,2314842,42
2025-10-16,Norte,Deportes,Organico,Desktop,Nuevo,678,9,0.0133,9,52098,468881,22
2025-03-21,Centro,Hogar,Pago,Mobile,Recurrente,911,18,0.0198,28,90402,1627235,64
2024-10-08,Sur,Deportes,Pago,Mobile,Nuevo,1408,28,0.0199,28,64719,1812129,36
2025-04-19,Sur,Electrodomesticos,Referido,Desktop,Nuevo,478,7,0.0146,7,136560,955921,21
2024-03-25,Sur,Tecnologia,Email,Desktop,Recurrente,780,25,0.0321,27,180230,4505754,55
2025-04-27,Sur,Hogar,Organico,Desktop,Nuevo,1046,17,0.0163,17,93604,1591263,35
2024-01-11,Norte,Deportes,Social,Desktop,Nuevo,744,15,0.0202,27,53050,795743,9
2025-06-01,Centro,Electrodomesticos,Social,Desktop,Nuevo,919,10,0.0109,11,162263,1622628,35
2024-01-18,Sur,Hogar,Pago,Tablet,Nuevo,1125,19,0.0169,22,70581,1341034,32
2025-06-20,Centro,Tecnologia,Referido,Mobile,Recurrente,609,17,0.0279,17,194653,3309095,54
2024-07-07,Sur,Electrodomesticos,Social,Mobile,Nuevo,655,10,0.0153,14,136249,1362493,27
2025-12-16,Norte,Deportes,Social,Mobile,Recurrente,789,19,0.0241,33,61606,1170507,35
2024-04-19,Sur,Hogar,Email,Desktop,Nuevo,370,8,0.0216,8,108601,868806,34
2024-05-28,Centro,Tecnologia,Referido,Desktop,Nuevo,393,1,0.0025,1,187474,187473,20
2024-07-14,Centro,Tecnologia,Pago,Tablet,Nuevo,724,17,0.0235,17,230937,3925927,40
2024-05-17,Norte,Tecnologia,Organico,Tablet,Nuevo,360,7,0.0194,7,178226,1247578,49
2024-05-23,Sur,Vestuario,Referido,Desktop,Nuevo,260,6,0.0231,6,38593,231556,42
2025-01-29,Sur,Electrodomesticos,Pago,Desktop,Nuevo,687,17,0.0247,24,160416,2727071,46
2025-04-09,Sur,Electrodomesticos,Organico,Desktop,Recurrente,1071,21,0.0196,31,172988,3632749,27
2025-01-20,Norte,Hogar,Email,Tablet,Recurrente,385,8,0.0208,9,104524,836195,49
2025-06-12,Norte,Deportes,Pago,Desktop,Recurrente,1027,30,0.0292,30,64177,1925317,36
2024-10-20,Centro,Deportes,Pago,Mobile,Recurrente,1125,26,0.0231,29,61853,1608166,36
2025-03-06,Sur,Hogar,Email,Tablet,Recurrente,457,10,0.0219,12,94257,942566,48
2025-06-04,Centro,Vestuario,Social,Mobile,Recurrente,1904,51,0.0268,56,50871,2594415,42
2025-12-06,Centro,Vestuario,Pago,Desktop,Nuevo,1555,28,0.018,28,47801,1338422,24
2025-11-14,Centro,Electrodomesticos,Referido,Tablet,Nuevo,740,8,0.0108,11,167466,1339726,38
2025-11-30,Centro,Electrodomesticos,Social,Mobile,Nuevo,1468,16,0.0109,21,154788,2476610,24
2025-02-07,Centro,Vestuario,Email,Mobile,Recurrente,239,9,0.0377,13,43391,390517,23
2025-10-23,Norte,Electrodomesticos,Social,Desktop,Nuevo,191,1,0.0052,1,143678,143677,27
2024-06-07,Sur,Deportes,Referido,Desktop,Nuevo,634,14,0.0221,18,54534,763481,29
2024-10-31,Centro,Tecnologia,Email,Tablet,Nuevo,658,15,0.0228,20,154163,2312437,25
2025-10-25,Sur,Vestuario,Pago,Tablet,Recurrente,103,4,0.0388,12,44314,177255,44
2025-03-07,Centro,Electrodomesticos,Social,Tablet,Recurrente,653,10,0.0153,11,182361,1823605,25
2024-07-16,Norte,Vestuario,Email,Desktop,Recurrente,502,18,0.0359,20,46197,831538,26
2025-12-25,Norte,Deportes,Social,Tablet,Recurrente,521,10,0.0192,15,69637,696369,28
2024-07-22,Sur,Tecnologia,Organico,Tablet,Nuevo,520,11,0.0212,18,140318,1543500,39
2025-08-03,Sur,Electrodomesticos,Organico,Tablet,Recurrente,557,11,0.0197,11,180842,1989260,44
2025-06-04,Centro,Vestuario,Pago,Desktop,Recurrente,1954,35,0.0179,51,49734,1740691,40
2024-12-17,Sur,Deportes,Email,Mobile,Recurrente,853,10,0.0117,18,79834,798337,46
2025-10-04,Sur,Electrodomesticos,Organico,Tablet,Recurrente,439,6,0.0137,8,131844,791061,37
2025-06-09,Centro,Electrodomesticos,Social,Tablet,Nuevo,408,8,0.0196,8,145356,1162845,20
2025-03-06,Centro,Electrodomesticos,Referido,Tablet,Nuevo,238,0,0.0,2,122981,0,37
2025-08-02,Sur,Hogar,Pago,Desktop,Recurrente,452,14,0.031,15,88993,1245895,48
2024-10-13,Sur,Electrodomesticos,Organico,Mobile,Nuevo,837,11,0.0131,14,160296,1763251,26
2025-06-20,Sur,Hogar,Email,Desktop,Nuevo,158,4,0.0253,4,79359,317436,40
2025-06-02,Norte,Deportes,Organico,Mobile,Nuevo,656,17,0.0259,25,58549,995332,39
2025-10-11,Centro,Deportes,Organico,Desktop,Recurrente,843,23,0.0273,35,77293,1777746,40
2025-12-06,Sur,Hogar,Pago,Desktop,Nuevo,1027,15,0.0146,18,91153,1367288,37
2025-10-24,Centro,Hogar,Pago,Mobile,Nuevo,1335,13,0.0097,17,78462,1020010,29
2025-07-20,Sur,Hogar,Referido,Tablet,Recurrente,414,8,0.0193,8,97766,782127,33
2024-08-07,Norte,Hogar,Referido,Desktop,Nuevo,347,3,0.0086,5,87115,261345,59
2025-12-10,Sur,Hogar,Email,Desktop,Nuevo,511,10,0.0196,10,87872,878715,50
2024-08-23,Sur,Vestuario,Social,Mobile,Nuevo,824,15,0.0182,17,49053,735801,37
2024-07-03,Centro,Deportes,Pago,Desktop,Nuevo,1304,17,0.013,22,50536,859107,40
2024-01-30,Sur,Tecnologia,Social,Tablet,Nuevo,492,9,0.0183,9,166283,1496547,41
2025-02-21,Sur,Deportes,Email,Desktop,Recurrente,626,21,0.0335,24,70490,1480293,47
2025-05-09,Norte,Hogar,Organico,Mobile,Recurrente,671,8,0.0119,10,91612,732892,56
2025-01-10,Centro,Deportes,Email,Desktop,Nuevo,452,6,0.0133,6,62067,372404,52
2024-05-23,Norte,Deportes,Email,Desktop,Nuevo,886,18,0.0203,20,64552,1161944,32
2024-07-16,Norte,Hogar,Pago,Desktop,Recurrente,1047,30,0.0287,32,89351,2680515,37
2024-08-20,Sur,Tecnologia,Pago,Tablet,Recurrente,531,14,0.0264,14,206140,2885964,18
2025-03-03,Norte,Hogar,Pago,Mobile,Nuevo,559,2,0.0036,4,94059,188117,34
2025-07-11,Centro,Deportes,Organico,Mobile,Nuevo,1120,14,0.0125,15,45472,636606,29
2024-11-23,Sur,Deportes,Email,Mobile,Nuevo,572,15,0.0262,16,57135,857022,40
2025-01-11,Centro,Deportes,Pago,Mobile,Recurrente,1204,20,0.0166,20,59386,1187724,48
2025-03-19,Sur,Hogar,Organico,Mobile,Recurrente,814,17,0.0209,21,99959,1699299,37
2024-08-22,Norte,Hogar,Referido,Desktop,Nuevo,427,6,0.0141,12,72925,437548,52
2024-02-01,Norte,Electrodomesticos,Social,Desktop,Recurrente,676,11,0.0163,12,155383,1709215,46
2024-12-06,Norte,Hogar,Email,Tablet,Nuevo,317,5,0.0158,5,80578,402892,19
2024-10-18,Centro,Tecnologia,Pago,Desktop,Nuevo,1599,25,0.0156,25,152745,3818627,21
2024-11-14,Centro,Hogar,Referido,Mobile,Nuevo,602,8,0.0133,8,94826,758605,30
2024-08-04,Centro,Vestuario,Email,Mobile,Nuevo,757,17,0.0225,18,35587,604979,29
2025-04-26,Centro,Deportes,Pago,Desktop,Recurrente,125,3,0.024,6,64591,193773,36
2025-12-09,Norte,Tecnologia,Referido,Desktop,Recurrente,505,18,0.0356,23,185769,3343835,34
2025-04-17,Norte,Deportes,Organico,Desktop,Nuevo,800,17,0.0213,26,46704,793969,22
2025-04-21,Sur,Tecnologia,Email,Tablet,Nuevo,431,11,0.0255,11,173149,1904639,45
2025-07-08,Sur,Tecnologia,Organico,Desktop,Recurrente,474,7,0.0148,7,195833,1370833,25
